run_id,game_date,player_name,team_abbreviation,matchup,prop_type,market_family,side,line,price,proj,diff,diff_abs,edge_pct,edge_score,model_mae,model_key,min_l5,candidate_basic,micro_line_final,line_min_ok,consistency_joya,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hr_text,quality,bucket,tracking_status
ludo_20260508_135021_bd6eb5,2026-05-09,Isaiah Joe,OKC,Los Angeles Lakers @ Oklahoma City Thunder,FG3A,TECH,OVER,2.5,1.68,5.568883895874023,3.0688838958740234,3.0688838958740234,122.75535583496094,1.9321815122294423,1.5883,FG3A,15.24566650390625,True,False,True,True,5,5,10,10,1.0,1.0,5/5 | 10/10,JOYA,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-09,Isaiah Joe,OKC,Los Angeles Lakers @ Oklahoma City Thunder,3PT,MAIN,OVER,0.5,1.48,2.2395212650299072,1.7395212650299072,1.7395212650299072,347.90425300598145,1.8041083437356433,0.9642,3PT,15.24566650390625,True,False,True,True,5,5,10,10,1.0,1.0,5/5 | 10/10,JOYA,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,43.5,1.35,32.67174530029297,-10.828254699707031,10.828254699707031,24.892539539556395,1.7495120126196873,6.1893,PRA,27.738666152954103,True,False,True,True,5,5,10,10,1.0,1.0,5/5 | 10/10,JOYA,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,REB,MAIN,UNDER,14.5,1.33,10.149208068847656,-4.350791931152344,4.350791931152344,30.00546159415409,2.2122295882200356,1.9667,REB,27.738666152954103,True,False,True,True,5,5,9,10,1.0,0.9,5/5 | 9/10,JOYA,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Josh Hart,NYK,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,30.5,1.34,21.102306365966797,-9.397693634033203,9.397693634033203,30.8121102755187,1.5183774633695575,6.1893,PRA,31.569333648681642,True,False,True,True,5,5,9,10,1.0,0.9,5/5 | 9/10,JOYA,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Jaden McDaniels,MIN,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,10.5,1.31,17.226287841796875,6.726287841796875,6.726287841796875,64.05988420758929,1.3914250515704836,4.8341,PTS,32.05000038146973,True,False,True,False,5,5,10,10,1.0,1.0,5/5 | 10/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,PTS,MAIN,UNDER,24.5,1.32,17.356969833374023,-7.143030166625977,7.143030166625977,29.155225169901943,1.4776339270238465,4.8341,PTS,27.738666152954103,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Tyrese Maxey,PHI,Philadelphia 76ers @ New York Knicks,PTS,MAIN,UNDER,30.5,1.31,23.64004135131836,-6.859958648681641,6.859958648681641,22.491667700595546,1.4190766944584596,4.8341,PTS,40.196332931518555,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,PR,MAIN,UNDER,35.5,1.51,27.75982666015625,-7.74017333984375,7.74017333984375,21.80330518265845,1.350485630010774,5.7314,PR,27.738666152954103,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Josh Hart,NYK,Philadelphia 76ers @ New York Knicks,REB,MAIN,UNDER,10.5,1.35,6.991430282592773,-3.5085697174072266,3.5085697174072266,33.41494968959263,1.7839882632873476,1.9667,REB,31.569333648681642,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Victor Wembanyama,SAS,Minnesota Timberwolves @ San Antonio Spurs,PRA,MAIN,UNDER,48.5,1.31,35.27763748168945,-13.222362518310547,13.222362518310547,27.26260313053721,2.1363260010519034,6.1893,PRA,29.072665977478028,True,False,True,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Victor Wembanyama,SAS,Minnesota Timberwolves @ San Antonio Spurs,FGA,TECH,UNDER,18.5,1.72,13.404234886169434,-5.095765113830566,5.095765113830566,27.544676290976035,1.7713926074427526,2.8767,FGA,29.072665977478028,True,False,True,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Cade Cunningham,DET,Detroit Pistons @ Cleveland Cavaliers,PRA,MAIN,UNDER,48.5,1.36,34.29991149902344,-14.200088500976562,14.200088500976562,29.278532991704253,2.294296366467381,6.1893,PRA,41.76066665649414,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,6.5,1.31,14.95746898651123,8.45746898651123,8.45746898651123,130.11490748478815,1.749543655801748,4.8341,PTS,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Joel Embiid,PHI,Philadelphia 76ers @ New York Knicks,PRA,MAIN,OVER,33.5,1.32,44.17223358154297,10.672233581542969,10.672233581542969,31.85741367624767,1.724303811665773,6.1893,PRA,34.16166725158691,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,PR,MAIN,OVER,10.5,1.51,18.87643814086914,8.37643814086914,8.37643814086914,79.77560134161085,1.461499483698423,5.7314,PR,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Austin Reaves,LAL,Oklahoma City Thunder @ Los Angeles Lakers,PTS,MAIN,OVER,14.5,1.28,21.538185119628906,7.038185119628906,7.038185119628906,48.53920772157866,1.4559452886015816,4.8341,PTS,32.744333267211914,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Mikal Bridges,NYK,Philadelphia 76ers @ New York Knicks,PTS,MAIN,UNDER,18.5,1.29,11.743928909301758,-6.756071090698242,6.756071090698242,36.51930319296347,1.3975861257934759,4.8341,PTS,27.576666641235352,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,James Harden,CLE,Detroit Pistons @ Cleveland Cavaliers,PTS,MAIN,OVER,14.5,1.29,21.23745346069336,6.737453460693359,6.737453460693359,46.46519628064386,1.3937348132420428,4.8341,PTS,38.45999984741211,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,Shai Gilgeous-Alexander,OKC,Los Angeles Lakers @ Oklahoma City Thunder,Q1_PTS,Q1,UNDER,9.5,1.54,6.628362655639648,-2.8716373443603516,2.8716373443603516,30.227761519582646,1.3759642282512465,2.087,Q1_PTS,35.63333358764648,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,EXCELENTE,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-07,Cade Cunningham,DET,Detroit Pistons @ Cleveland Cavaliers,AST,MAIN,UNDER,11.5,1.32,8.350061416625977,-3.1499385833740234,3.1499385833740234,27.3907702902089,2.1655015697607753,1.4546,AST_FALLBACK,41.76066665649414,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Cade Cunningham,DET,Detroit Pistons @ Cleveland Cavaliers,PTS,MAIN,UNDER,33.5,1.29,23.806400299072266,-9.693599700927734,9.693599700927734,28.936118510232046,2.0052542770997155,4.8341,PTS,41.76066665649414,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,EXCELENTE,MAIN,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,Isaiah Hartenstein,OKC,Los Angeles Lakers @ Oklahoma City Thunder,REB,MAIN,UNDER,11.5,1.36,8.595454216003418,-2.904545783996582,2.904545783996582,25.256919860839844,1.476862655207496,1.9667,REB,23.80333366394043,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,EXCELENTE,MAIN,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-09,Isaiah Joe,OKC,Los Angeles Lakers @ Oklahoma City Thunder,FGA,TECH,OVER,3.5,1.8,6.728811740875244,3.228811740875244,3.228811740875244,92.25176402500698,1.1224012725954198,2.8767,FGA,15.24566650390625,True,False,True,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Stephon Castle,SAS,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,12.5,1.28,18.02045440673828,5.520454406738281,5.520454406738281,44.16363525390625,1.1419818387576346,4.8341,PTS,29.183999633789064,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Miles McBride,NYK,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,18.5,1.36,11.548332214355469,-6.951667785644531,6.951667785644531,37.57658262510557,1.1231751224927748,6.1893,PRA,18.028999900817873,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Julian Champagnie,SAS,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,5.5,1.31,10.864428520202637,5.364428520202637,5.364428520202637,97.5350640036843,1.1097057405106714,4.8341,PTS,27.996666717529298,True,False,True,False,5,5,9,10,1.0,0.9,5/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Cade Cunningham,DET,Detroit Pistons @ Cleveland Cavaliers,RA,MAIN,UNDER,15.5,1.68,11.600364685058594,-3.8996353149414062,3.8996353149414062,25.158937515751006,1.4455943486585878,2.6976,RA,41.76066665649414,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Miles McBride,NYK,Philadelphia 76ers @ New York Knicks,FGA,TECH,UNDER,10.5,1.6,6.6404008865356445,-3.8595991134643555,3.8595991134643555,36.758086794898624,1.3416759180534485,2.8767,FGA,18.028999900817873,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Naz Reid,MIN,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,7.5,1.3,13.57143783569336,6.071437835693359,6.071437835693359,80.95250447591145,1.2559603309185492,4.8341,PTS,27.373999786376952,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,VJ Edgecombe,PHI,Philadelphia 76ers @ New York Knicks,PTS,MAIN,OVER,9.5,1.29,15.354408264160156,5.854408264160156,5.854408264160156,61.625350149054285,1.2110647823090452,4.8341,PTS,37.95233345031738,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,Q1_REB,Q1,UNDER,3.5,1.63,2.3818469047546387,-1.1181530952453613,1.1181530952453613,31.94723129272461,1.2106464868399323,0.9236,Q1_REB,27.738666152954103,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Naz Reid,MIN,Minnesota Timberwolves @ San Antonio Spurs,PRA,MAIN,OVER,15.5,1.38,22.696510314941406,7.196510314941406,7.196510314941406,46.42909880607359,1.162734124204903,6.1893,PRA,27.373999786376952,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Miles McBride,NYK,Philadelphia 76ers @ New York Knicks,PTS,MAIN,UNDER,14.5,1.29,8.918272972106934,-5.581727027893066,5.581727027893066,38.494669157883216,1.1546569222591725,4.8341,PTS,18.028999900817873,True,False,True,False,5,5,8,10,1.0,0.8,5/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Victor Wembanyama,SAS,Minnesota Timberwolves @ San Antonio Spurs,PR,MAIN,UNDER,41.5,1.56,34.43670654296875,-7.06329345703125,7.06329345703125,17.01998423381024,1.2323853608247985,5.7314,PR,29.072665977478028,True,False,True,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Josh Hart,NYK,Philadelphia 76ers @ New York Knicks,RA,MAIN,UNDER,14.5,1.57,11.1861572265625,-3.3138427734375,3.3138427734375,22.854088092672413,1.228441123012122,2.6976,RA,31.569333648681642,True,False,True,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Victor Wembanyama,SAS,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,UNDER,31.5,1.29,22.464496612548828,-9.035503387451172,9.035503387451172,28.68413773794023,1.8691180131671192,4.8341,PTS,29.072665977478028,True,False,True,False,5,5,6,10,1.0,0.6,5/5 | 6/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Victor Wembanyama,SAS,Minnesota Timberwolves @ San Antonio Spurs,PA,MAIN,UNDER,31.5,1.57,24.290847778320312,-7.2091522216796875,7.2091522216796875,22.886197529141867,1.3643877931942328,5.2838,PA,29.072665977478028,True,False,True,False,5,5,6,10,1.0,0.6,5/5 | 6/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,FGA,TECH,OVER,7.5,1.66,12.053515434265137,4.553515434265137,4.553515434265137,60.713539123535156,1.5828954824156627,2.8767,FGA,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Mikal Bridges,NYK,Philadelphia 76ers @ New York Knicks,FGA,TECH,UNDER,12.5,1.67,8.046968460083008,-4.453031539916992,4.453031539916992,35.62425231933594,1.5479652170601703,2.8767,FGA,27.576666641235352,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,PRA,MAIN,OVER,11.5,1.34,20.938547134399414,9.438547134399414,9.438547134399414,82.074322907821,1.524978129093664,6.1893,PRA,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Jalen Duren,DET,Detroit Pistons @ Cleveland Cavaliers,REB,MAIN,UNDER,13.5,1.31,10.794524192810059,-2.7054758071899414,2.7054758071899414,20.040561534740306,1.3756423487008398,1.9667,REB,33.11166648864746,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Mikal Bridges,NYK,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,25.5,1.34,17.096670150756836,-8.403329849243164,8.403329849243164,32.95423470291437,1.3577189422459994,6.1893,PRA,27.576666641235352,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Jalen Brunson,NYK,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,42.5,1.32,34.10149002075195,-8.398509979248047,8.398509979248047,19.761199951171875,1.3569401999011272,6.1893,PRA,33.77933349609375,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,PA,MAIN,OVER,10.5,1.5,17.449344635009766,6.949344635009766,6.949344635009766,66.18423461914062,1.315217198798169,5.2838,PA,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Julius Randle,MIN,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,14.5,1.3,20.843727111816406,6.343727111816406,6.343727111816406,43.74984215045797,1.3122871086275432,4.8341,PTS,34.15333366394043,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,De'Aaron Fox,SAS,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,12.5,1.28,18.535037994384766,6.035037994384766,6.035037994384766,48.280303955078125,1.248430523651717,4.8341,PTS,33.59633331298828,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,Ajay Mitchell,OKC,Los Angeles Lakers @ Oklahoma City Thunder,PTS,MAIN,UNDER,20.5,1.29,14.671256065368652,-5.828743934631348,5.828743934631348,28.432897242104133,1.2057557631475035,4.8341,PTS,29.00566635131836,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-07,Ajay Mitchell,OKC,Oklahoma City Thunder @ Los Angeles Lakers,PRA,MAIN,UNDER,27.5,1.34,20.3457088470459,-7.154291152954102,7.154291152954102,26.01560419256037,1.155912809680271,6.1893,PRA,29.00566635131836,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-07,LeBron James,LAL,Oklahoma City Thunder @ Los Angeles Lakers,REB,MAIN,UNDER,8.5,1.31,6.229720592498779,-2.2702794075012207,2.2702794075012207,26.70916950001436,1.1543597943261406,1.9667,REB,38.22133331298828,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-07,LeBron James,LAL,Oklahoma City Thunder @ Los Angeles Lakers,PTS,MAIN,OVER,17.5,1.34,22.962005615234375,5.462005615234375,5.462005615234375,31.211460658482142,1.1298909032155675,4.8341,PTS,38.22133331298828,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Ayo Dosunmu,MIN,Minnesota Timberwolves @ San Antonio Spurs,FGM,TECH,OVER,3.5,1.71,5.583498001098633,2.083498001098633,2.083498001098633,59.5285143171038,1.118056346175816,1.8635,FGM,28.99666633605957,True,False,True,False,4,5,9,10,0.8,0.9,4/5 | 9/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Anthony Edwards,MIN,Minnesota Timberwolves @ San Antonio Spurs,FGA,TECH,UNDER,18.5,1.82,14.262749671936035,-4.237250328063965,4.237250328063965,22.904055827372783,1.4729552362303906,2.8767,FGA,26.13666687011719,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Karl-Anthony Towns,NYK,Philadelphia 76ers @ New York Knicks,PA,MAIN,UNDER,27.5,1.55,20.0635929107666,-7.436407089233398,7.436407089233398,27.041480324485086,1.4073975338266773,5.2838,PA,27.738666152954103,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Donovan Mitchell,CLE,Detroit Pistons @ Cleveland Cavaliers,PTS,MAIN,OVER,19.5,1.31,25.822996139526367,6.322996139526367,6.322996139526367,32.42562122834035,1.3079986221895217,4.8341,PTS,36.045999908447264,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,James Harden,CLE,Cleveland Cavaliers @ Detroit Pistons,FTM,TECH,OVER,4.5,1.6,6.455340385437012,1.9553403854370117,1.9553403854370117,43.45200856526692,1.30687099681661,1.4962,FTM,38.45999984741211,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Rudy Gobert,MIN,Minnesota Timberwolves @ San Antonio Spurs,REB,MAIN,OVER,9.5,1.45,12.060931205749512,2.5609312057495117,2.5609312057495117,26.957170586836966,1.3021463394262023,1.9667,REB,32.88199920654297,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,De'Aaron Fox,SAS,Minnesota Timberwolves @ San Antonio Spurs,AST,MAIN,OVER,4.5,1.45,6.2620463371276855,1.7620463371276855,1.7620463371276855,39.15658526950413,1.2113614307216318,1.4546,AST_FALLBACK,33.59633331298828,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,Deandre Ayton,LAL,Los Angeles Lakers @ Oklahoma City Thunder,PTS,MAIN,OVER,6.5,1.29,12.22733211517334,5.72733211517334,5.72733211517334,88.11280177189754,1.18477733501031,4.8341,PTS,30.406666564941407,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,BUENA,RADAR,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Anthony Edwards,MIN,Minnesota Timberwolves @ San Antonio Spurs,PRA,MAIN,UNDER,37.5,1.33,30.526613235473633,-6.973386764526367,6.973386764526367,18.59569803873698,1.1266842396597947,6.1893,PRA,26.13666687011719,True,False,True,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Joel Embiid,PHI,Philadelphia 76ers @ New York Knicks,REB,MAIN,UNDER,10.5,1.36,7.905377388000488,-2.5946226119995117,2.5946226119995117,24.71069154285249,1.319277272588352,1.9667,REB,34.16166725158691,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO,POTENTIAL_AST_FALTANTE
ludo_20260508_135021_bd6eb5,2026-05-08,Jalen Brunson,NYK,Philadelphia 76ers @ New York Knicks,FGA,TECH,UNDER,22.5,1.67,18.74452781677246,-3.755472183227539,3.755472183227539,16.690987481011284,1.305479258604491,2.8767,FGA,33.77933349609375,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Jaylon Tyson,CLE,Detroit Pistons @ Cleveland Cavaliers,PRA,MAIN,OVER,8.5,1.33,16.11480140686035,7.614801406860352,7.614801406860352,89.58589890423943,1.2303170644273749,6.1893,PRA,17.486666870117187,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Tyrese Maxey,PHI,Philadelphia 76ers @ New York Knicks,PRA,MAIN,UNDER,40.5,1.35,32.9089241027832,-7.591075897216797,7.591075897216797,18.74339727707851,1.2264837537713145,6.1893,PRA,40.196332931518555,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-08,Terrence Shannon Jr.,MIN,Minnesota Timberwolves @ San Antonio Spurs,PTS,MAIN,OVER,6.5,1.33,12.291614532470703,5.791614532470703,5.791614532470703,89.10176203801082,1.1980750361950938,4.8341,PTS,23.05066661834717,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-07,Cade Cunningham,DET,Detroit Pistons @ Cleveland Cavaliers,Q1_PTS,Q1,UNDER,7.5,1.54,5.203695774078369,-2.296304225921631,2.296304225921631,30.617389678955075,1.1002895188891377,2.087,Q1_PTS,41.76066665649414,True,False,True,False,4,5,7,10,0.8,0.7,4/5 | 7/10,BUENA,RADAR,TRACKING_FALTANTE_TOTAL
ludo_20260508_135021_bd6eb5,2026-05-09,LeBron James,LAL,Los Angeles Lakers @ Oklahoma City Thunder,RA,MAIN,UNDER,15.5,1.57,11.066020011901855,-4.4339799880981445,4.4339799880981445,28.606322503859,1.6436758556117084,2.6976,RA,38.22133331298828,True,False,True,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO,POTENTIAL_AST_FALTANTE
