run_id,game_date,player_name,team_abbreviation,matchup,prop_type,market_family,market_profile,market_profile_label,side,line,price,proj,diff,diff_abs,diff_ratio,edge_pct,edge_score,model_mae,model_key,min_l5,candidate_basic,micro_line_final,line_min_ok,consistency_joya,main_eligible,radar_only,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hr_text,quality,bucket
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,2.5,1.14,6.64865875244141,4.14865875244141,4.14865875244141,1.4801836565011453,165.946350097656,1.48018365650114,2.8028,FGA,14.9,False,False,False,False,False,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,8.5,1.08,4.7832236289978,-3.7167763710022,3.7167763710022,1.3260940384623234,43.72678083532,1.32609403846232,2.8028,FGA,9.54000005722046,False,False,True,False,False,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,0.5,1.13,3.57617664337158,3.07617664337158,3.07617664337158,1.0975369785113387,615.235328674316,1.09753697851134,2.8028,FGA,12.2999997138977,False,True,False,False,False,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.29,2.16447877883911,1.66447877883911,1.66447877883911,0.9383160149045098,332.895755767822,0.938316014904511,1.7739,FGM,12.2999997138977,False,True,False,False,False,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,21.5,1.27,17.8544216156006,-3.64557838439941,3.64557838439941,0.7920521399177461,16.9561785320903,0.792052139917747,4.6027,PTS,33.7000007629395,True,False,True,False,False,False,5,5,10,10,1.0,1.0,5/5 | 10/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,6.5,1.06,4.05499792098999,-2.44500207901001,2.44500207901001,1.3783201302271888,37.615416600154,1.37832013022719,1.7739,FGM,27.6400005340576,True,False,True,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,1.5,1.17,3.85957813262939,2.35957813262939,2.35957813262939,1.3301641200909804,157.30520884196,1.33016412009098,1.7739,FGM,31.3000003814697,True,True,True,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,5.5,1.05,3.1933434009552,-2.3066565990448,2.3066565990448,1.300330683265573,41.9392108917236,1.30033068326557,1.7739,FGM,14.9,False,False,True,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,5.5,1.31,11.6375122070312,6.13751220703125,6.13751220703125,1.0083149397938607,111.591131036932,1.00831493979386,6.0869,PRA,12.2999997138977,False,False,False,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Victor Wembanyama,SAS,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,OVER,1.5,1.51,2.08666110038757,0.586661100387573,0.586661100387573,0.6728536533863666,39.1107400258382,0.672853653386367,0.8719,3PT,37.4200000762939,True,False,True,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Victor Wembanyama,SAS,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,15.5,1.71,13.8632106781006,-1.63678932189941,1.63678932189941,0.6248002908346032,10.5599311090285,0.624800290834605,2.6197,RA,37.4200000762939,True,False,True,False,False,False,5,5,9,10,1.0,0.9,5/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,1.5,1.16,4.7832236289978,3.2832236289978,3.2832236289978,1.171408459040174,218.88157526652,1.17140845904018,2.8028,FGA,9.54000005722046,False,True,False,False,False,False,5,5,8,10,1.0,0.8,5/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,UNDER,2.5,1.65,1.83429610729218,-0.665703892707825,0.665703892707825,0.6227351662374416,26.628155708313,0.622735166237441,1.069,PF,31.3000003814697,True,False,True,False,False,True,5,5,8,10,1.0,0.8,5/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,7.5,1.37,,,,0.0,,0.0,,AST_FALLBACK,33.5400005340576,False,False,True,False,False,False,5,5,8,10,1.0,0.8,5/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,9.5,1.1,6.64865875244141,-2.85134124755859,2.85134124755859,1.0173188410013523,30.0141183953536,1.01731884100135,2.8028,FGA,14.9,False,False,True,False,False,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,4.5,1.31,9.47358131408691,4.97358131408691,4.97358131408691,0.8170959460623486,110.524029201931,0.817095946062349,6.0869,PRA,9.54000005722046,False,True,False,False,False,False,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Luke Kornet,SAS,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,OVER,0.5,2.05,1.10389006137848,0.603890061378479,0.603890061378479,0.6612900365511158,120.778012275696,0.661290036551116,0.9132,STL+BLK,9.34000005722046,False,True,True,False,False,True,5,5,7,10,1.0,0.7,5/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Dylan Harper,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,21.5,1.45,21.9694194793701,0.469419479370117,0.469419479370117,0.07711963057880317,2.18334641567496,0.0771196305788032,6.0869,PRA,28.1799999237061,False,False,True,False,False,False,5,5,6,10,1.0,0.6,5/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,4.5,1.34,,,,0.0,,0.0,,AST_FALLBACK,33.7000007629395,False,False,True,False,False,False,5,5,6,10,1.0,0.6,5/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,0.5,1.19,4.39987373352051,3.89987373352051,3.89987373352051,1.3914206270588376,779.974746704102,1.39142062705884,2.8028,FGA,7.4800000667572,False,True,False,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,37.5,1.33,33.1759033203125,-4.3240966796875,4.3240966796875,0.7103939081778081,11.5309244791667,0.710393908177808,6.0869,PRA,33.7000007629395,True,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,19.5,1.46,23.7571086883545,4.25710868835449,4.25710868835449,0.6993886359812861,21.8313266069461,0.699388635981286,6.0869,PRA,27.6400005340576,True,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,15.5,1.22,13.5656309127808,-1.93436908721924,1.93436908721924,0.6901559466316683,12.4798005627048,0.690155946631668,2.8028,FGA,33.9400005340576,True,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,5.5,1.07,3.57617664337158,-1.92382335662842,1.92382335662842,0.6863933768475882,34.9786064841531,0.686393376847587,2.8028,FGA,12.2999997138977,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,UNDER,6.5,1.38,5.36521911621094,-1.13478088378906,1.13478088378906,0.5939706274739911,17.4581674429087,0.593970627473992,1.9105,REB,12.2999997138977,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jalen Brunson,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,2.5,1.5,3.39507341384888,0.895073413848877,0.895073413848877,0.468502179455052,35.8029365539551,0.468502179455052,1.9105,REB,36.4599994659424,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,2.5,1.2,2.16447877883911,-0.335521221160889,0.335521221160889,0.18914325562934156,13.4208488464355,0.189143255629341,1.7739,FGM,12.2999997138977,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,12.5,1.31,11.6375122070312,-0.86248779296875,0.86248779296875,0.14169573887672707,6.89990234375,0.141695738876727,6.0869,PRA,12.2999997138977,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,2.5,1.16,2.25468754768372,-0.245312452316284,0.245312452316284,0.13828989927069396,9.81249809265137,0.138289899270694,1.7739,FGM,7.4800000667572,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,2.5,1.38,,,,0.0,,0.0,,AST_FALLBACK,9.54000005722046,False,False,True,False,False,False,4,5,9,10,0.8,0.9,4/5 | 9/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Landry Shamet,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.1,3.33688473701477,2.83688473701477,2.83688473701477,1.5992359980916455,567.376947402954,1.59923599809165,1.7739,FGM,26.7,True,True,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Landry Shamet,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,6.5,1.33,13.4813976287842,6.98139762878418,6.98139762878418,1.146954546449618,107.40611736591,1.14695454644962,6.0869,PRA,26.7,True,False,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,3.5,1.42,5.36521911621094,1.86521911621094,1.86521911621094,0.9762989354676471,53.2919747488839,0.976298935467646,1.9105,REB,12.2999997138977,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,0.5,1.51,3.04670858383179,2.54670858383179,2.54670858383179,0.9721374904881438,509.341716766357,0.972137490488143,2.6197,RA,7.4800000667572,False,True,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.22,2.20329594612122,1.70329594612122,1.70329594612122,0.9601984024585489,340.659189224243,0.960198402458547,1.7739,FGM,9.54000005722046,False,True,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,0.5,1.77,1.98986792564392,1.48986792564392,1.48986792564392,0.7798314188138812,297.973585128784,0.779831418813882,1.9105,REB,7.4800000667572,False,True,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,9.5,1.32,13.0352907180786,3.53529071807861,3.53529071807861,0.7680906246504466,37.2135865060907,0.768090624650447,4.6027,PTS,34.3199996948242,True,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,6.5,1.36,7.91072750091553,1.41072750091553,1.41072750091553,0.7384074854307929,21.703500014085,0.738407485430792,1.9105,REB,27.6400005340576,True,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,UNDER,6.5,1.37,5.33336210250854,-1.16663789749146,1.16663789749146,0.6106453271350222,17.9482753460224,0.61064532713502,1.9105,REB,32.7,True,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,29.5,1.31,25.8224678039551,-3.67753219604492,3.67753219604492,0.6041716138009364,12.4662108340506,0.604171613800937,6.0869,PRA,33.9400005340576,True,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Victor Wembanyama,SAS,San Antonio Spurs @ New York Knicks,BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,UNDER,3.5,1.92,3.21300339698792,-0.286996603012085,0.286996603012085,0.5521289015238264,8.19990294320243,0.552128901523826,0.5198,BLK,37.4200000762939,True,False,True,False,False,True,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jalen Brunson,NYK,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,UNDER,2.5,1.73,2.04011797904968,-0.459882020950317,0.459882020950317,0.4301983357814004,18.3952808380127,0.430198335781401,1.069,PF,36.4599994659424,False,False,True,False,False,True,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,18.5,1.35,16.6339912414551,-1.86600875854492,1.86600875854492,0.40541611631106095,10.0865338299726,0.405416116311061,4.6027,PTS,33.9400005340576,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,FTA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,3.5,1.83,3.28467535972595,-0.215324640274048,0.215324640274048,0.13370049070105433,6.15213257925851,0.133700490701054,1.6105,FTA,33.9400005340576,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,7.5,1.58,7.29593896865845,-0.204061031341553,0.204061031341553,0.0778948090779681,2.7208137512207,0.077894809077968,2.6197,RA,32.7,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,4.5,1.64,4.6433744430542,0.143374443054199,0.143374443054199,0.07504550801057262,3.18609873453776,0.0750455080105727,1.9105,REB,33.5400005340576,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,2.5,1.12,2.431227684021,-0.0687723159790039,0.0687723159790039,0.03876899260330566,2.75089263916016,0.0387689926033057,1.7739,FGM,15.5,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mikal Bridges,NYK,San Antonio Spurs @ New York Knicks,BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,UNDER,0.5,1.51,0.480045408010483,-0.0199545919895172,0.0199545919895172,0.038388980356901116,3.99091839790344,0.0383889803569011,0.5198,BLK,33.4400005340576,False,True,True,False,False,True,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Dylan Harper,SAS,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,3.5,1.63,,,,0.0,,0.0,,AST_FALLBACK,28.1799999237061,False,False,True,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mitchell Robinson,NYK,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,0.5,1.36,,,,0.0,,0.0,,AST_FALLBACK,12.2999997138977,False,True,False,False,False,False,4,5,8,10,0.8,0.8,4/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jalen Brunson,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,18.5,1.16,20.7104663848877,2.2104663848877,2.2104663848877,0.7886636167003355,11.9484669453389,0.788663616700334,2.8028,FGA,36.4599994659424,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,8.5,1.17,10.6576318740845,2.15763187408447,2.15763187408447,0.7698129991738512,25.3839044009938,0.769812999173852,2.8028,FGA,33.7000007629395,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,16.5,1.31,13.0352907180786,-3.46470928192139,3.46470928192139,0.7527558350362592,20.9982380722508,0.752755835036259,4.6027,PTS,34.3199996948242,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,2.5,1.42,5.78547477722168,3.28547477722168,3.28547477722168,0.7138146690467944,131.418991088867,0.713814669046794,4.6027,PTS,9.54000005722046,False,True,False,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,20.5,1.29,17.2515640258789,-3.24843597412109,3.24843597412109,0.7057674786801422,15.8460291420541,0.705767478680143,4.6027,PTS,33.5400005340576,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,21.5,1.33,25.5828533172607,4.08285331726074,4.08285331726074,0.670760702042212,18.9900154291197,0.670760702042212,6.0869,PRA,32.7,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,UNDER,2.5,1.81,1.90550565719604,-0.594494342803955,0.594494342803955,0.5561219296575819,23.7797737121582,0.556121929657582,1.069,PF,34.3199996948242,True,False,True,False,False,True,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,16.5,1.32,19.8572082519531,3.35720825195312,3.35720825195312,0.551546477181015,20.3467166785038,0.551546477181016,6.0869,PRA,34.3199996948242,True,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Dylan Harper,SAS,San Antonio Spurs @ New York Knicks,FTA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,3.5,1.64,2.77240037918091,-0.727599620819092,0.727599620819092,0.45178492444526047,20.7885605948312,0.45178492444526,1.6105,FTA,28.1799999237061,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,26.5,1.34,23.7571086883545,-2.74289131164551,2.74289131164551,0.4506220426893016,10.3505332514925,0.450622042689301,6.0869,PRA,27.6400005340576,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,31.5,1.39,28.913013458252,-2.58698654174805,2.58698654174805,0.42500887836962165,8.21265568808904,0.425008878369621,6.0869,PRA,33.5400005340576,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,9.5,1.42,10.2635059356689,0.763505935668945,0.763505935668945,0.39963671063540696,8.0369045859889,0.399636710635407,1.9105,REB,33.7000007629395,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,UNDER,2.5,1.51,2.15201115608215,-0.347988843917847,0.347988843917847,0.3810653130944448,13.9195537567139,0.381065313094444,0.9132,STL+BLK,32.7,False,False,True,False,False,True,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,18.5,1.54,19.8436679840088,1.34366798400879,1.34366798400879,0.26475694745104333,7.26307018383129,0.264756947451043,5.0751,PA,32.7,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,OVER,1.5,1.92,1.72452056407928,0.224520564079285,0.224520564079285,0.24586132728787233,14.9680376052856,0.245861327287872,0.9132,STL+BLK,33.9400005340576,False,False,True,False,False,True,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
