game_id,season,season_type,game_date,updated_at,away_team_id,away_team_abbr,away_pts,away_wl,home_team_id,home_team_abbr,home_pts,home_wl
1022500024,2025,Regular Season,2025-05-25,2026-05-21T18:53:53.521079,1611661329,CHI,78,L,1611661320,LAS,91,W
1022500023,2025,Regular Season,2025-05-25,2026-05-21T18:53:53.521079,1611661323,CON,55,L,1611661330,ATL,79,W
1022500028,2025,Regular Season,2025-05-27,2026-05-21T18:53:53.521079,1611661331,GSV,67,L,1611661313,NYL,95,W
1022500031,2025,Regular Season,2025-05-27,2026-05-21T18:53:53.521079,1611661329,CHI,89,L,1611661317,PHX,94,W
1022500030,2025,Regular Season,2025-05-27,2026-05-21T18:53:53.521079,1611661330,ATL,88,W,1611661320,LAS,82,L
1022500027,2025,Regular Season,2025-05-27,2026-05-21T18:53:53.521079,1611661321,DAL,109,W,1611661323,CON,87,L
1022500029,2025,Regular Season,2025-05-27,2026-05-21T18:53:53.521079,1611661328,SEA,77,L,1611661324,MIN,82,W
1022500032,2025,Regular Season,2025-05-28,2026-05-21T18:53:53.521079,1611661325,IND,77,L,1611661322,WAS,83,W
1022500033,2025,Regular Season,2025-05-29,2026-05-21T18:53:53.521079,1611661331,GSV,77,L,1611661313,NYL,82,W
1022500034,2025,Regular Season,2025-05-29,2026-05-21T18:53:53.521079,1611661321,DAL,92,L,1611661329,CHI,97,W
1022500036,2025,Regular Season,2025-05-30,2026-05-21T18:53:53.521079,1611661313,NYL,85,W,1611661322,WAS,63,L
1022500038,2025,Regular Season,2025-05-30,2026-05-21T18:53:53.521079,1611661324,MIN,74,W,1611661317,PHX,71,L
1022500037,2025,Regular Season,2025-05-30,2026-05-21T18:53:53.521079,1611661320,LAS,81,L,1611661319,LVA,96,W
1022500035,2025,Regular Season,2025-05-30,2026-05-21T18:53:53.521079,1611661323,CON,85,W,1611661325,IND,83,L
1022500039,2025,Regular Season,2025-05-30,2026-05-21T18:53:53.521079,1611661330,ATL,94,W,1611661328,SEA,87,L
1022500040,2025,Regular Season,2025-05-31,2026-05-21T18:53:53.521079,1611661329,CHI,94,W,1611661321,DAL,83,L
1022500041,2025,Regular Season,2025-06-01,2026-05-21T18:53:53.521079,1611661323,CON,52,L,1611661313,NYL,100,W
1022500042,2025,Regular Season,2025-06-01,2026-05-21T18:53:53.521079,1611661317,PHX,85,W,1611661320,LAS,80,L
1022500043,2025,Regular Season,2025-06-01,2026-05-21T18:53:53.521079,1611661319,LVA,75,W,1611661328,SEA,70,L
1022500044,2025,Regular Season,2025-06-01,2026-05-21T18:53:53.521079,1611661324,MIN,86,W,1611661331,GSV,75,L
1022500046,2025,Regular Season,2025-06-03,2026-05-21T18:53:53.521079,1611661317,PHX,65,L,1611661324,MIN,88,W
1022500047,2025,Regular Season,2025-06-03,2026-05-21T18:53:53.521079,1611661321,DAL,77,L,1611661328,SEA,83,W
1022500045,2025,Regular Season,2025-06-03,2026-05-21T18:53:53.521079,1611661322,WAS,76,L,1611661325,IND,85,W
1022500048,2025,Regular Season,2025-06-05,2026-05-21T18:53:53.521079,1611661313,NYL,86,W,1611661322,WAS,78,L
1022500049,2025,Regular Season,2025-06-05,2026-05-21T18:53:53.521079,1611661331,GSV,77,L,1611661317,PHX,86,W
1022500051,2025,Regular Season,2025-06-06,2026-05-21T18:53:53.521079,1611661320,LAS,93,W,1611661321,DAL,79,L
1022500050,2025,Regular Season,2025-06-06,2026-05-21T18:53:53.521079,1611661330,ATL,76,L,1611661323,CON,84,W
1022500054,2025,Regular Season,2025-06-07,2026-05-21T18:53:53.521079,1611661328,SEA,89,W,1611661317,PHX,77,L
1022500052,2025,Regular Season,2025-06-07,2026-05-21T18:53:53.521079,1611661319,LVA,68,L,1611661331,GSV,95,W
1022500053,2025,Regular Season,2025-06-07,2026-05-21T18:53:53.521079,1611661325,IND,79,W,1611661329,CHI,52,L
1022500056,2025,Regular Season,2025-06-08,2026-05-21T18:53:53.521079,1611661324,MIN,81,W,1611661321,DAL,65,L
1022500055,2025,Regular Season,2025-06-08,2026-05-21T18:53:53.521079,1611661323,CON,67,L,1611661322,WAS,104,W
1022500057,2025,Regular Season,2025-06-09,2026-05-21T18:53:53.521079,1611661331,GSV,89,W,1611661320,LAS,81,L
1022500059,2025,Regular Season,2025-06-10,2026-05-21T18:53:53.521079,1611661329,CHI,66,L,1611661313,NYL,85,W
1022500058,2025,Regular Season,2025-06-10,2026-05-21T18:53:53.521079,1611661325,IND,58,L,1611661330,ATL,77,W
1022500061,2025,Regular Season,2025-06-11,2026-05-21T18:53:53.521079,1611661321,DAL,80,L,1611661317,PHX,93,W
1022500060,2025,Regular Season,2025-06-11,2026-05-21T18:53:53.521079,1611661320,LAS,97,W,1611661319,LVA,89,L
1022500062,2025,Regular Season,2025-06-11,2026-05-21T18:53:53.521079,1611661324,MIN,84,L,1611661328,SEA,94,W
1022500064,2025,Regular Season,2025-06-13,2026-05-21T18:53:53.521079,1611661321,DAL,84,L,1611661319,LVA,88,W
1022500063,2025,Regular Season,2025-06-13,2026-05-21T18:53:53.521079,1611661329,CHI,70,L,1611661330,ATL,88,W
1022500066,2025,Regular Season,2025-06-14,2026-05-21T18:53:53.521079,1611661313,NYL,88,L,1611661325,IND,102,W
1022500065,2025,Regular Season,2025-06-14,2026-05-21T18:53:53.521079,1611661320,LAS,78,L,1611661324,MIN,101,W
1022500067,2025,Regular Season,2025-06-14,2026-05-21T18:53:53.521079,1611661328,SEA,70,L,1611661331,GSV,76,W
1022500070,2025,Regular Season,2025-06-15,2026-05-21T18:53:53.521079,1611661317,PHX,76,W,1611661319,LVA,70,L
1022500069,2025,Regular Season,2025-06-15,2026-05-21T18:53:53.521079,1611661330,ATL,89,W,1611661322,WAS,56,L
1022500068,2025,Regular Season,2025-06-15,2026-05-21T18:53:53.521079,1611661329,CHI,78,W,1611661323,CON,66,L
1022500072,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661330,ATL,81,L,1611661313,NYL,86,W
1022500075,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661319,LVA,62,L,1611661324,MIN,76,W
1022500076,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661328,SEA,98,W,1611661320,LAS,67,L
1022500074,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661331,GSV,71,L,1611661321,DAL,80,W
1022500073,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661322,WAS,79,W,1611661329,CHI,72,L
1022500071,2025,Regular Season,2025-06-17,2026-05-21T18:53:53.521079,1611661323,CON,71,L,1611661325,IND,88,W
1022500077,2025,Regular Season,2025-06-18,2026-05-21T18:53:53.521079,1611661317,PHX,83,W,1611661323,CON,75,L
1022500078,2025,Regular Season,2025-06-19,2026-05-21T18:53:53.521079,1611661317,PHX,89,W,1611661313,NYL,81,L
1022500079,2025,Regular Season,2025-06-19,2026-05-21T18:53:53.521079,1611661325,IND,77,L,1611661331,GSV,88,W
1022500082,2025,Regular Season,2025-06-20,2026-05-21T18:53:53.521079,1611661328,SEA,90,W,1611661319,LVA,83,L
1022500081,2025,Regular Season,2025-06-20,2026-05-21T18:53:53.521079,1611661321,DAL,86,W,1611661323,CON,83,L
1022500080,2025,Regular Season,2025-06-20,2026-05-21T18:53:53.521079,1611661322,WAS,91,L,1611661330,ATL,92,W
1022500083,2025,Regular Season,2025-06-21,2026-05-21T18:53:53.521079,1611661317,PHX,107,W,1611661329,CHI,86,L
1022500084,2025,Regular Season,2025-06-21,2026-05-21T18:53:53.521079,1611661320,LAS,66,L,1611661324,MIN,82,W
1022500088,2025,Regular Season,2025-06-22,2026-05-21T18:53:53.521079,1611661313,NYL,79,L,1611661328,SEA,89,W
1022500087,2025,Regular Season,2025-06-22,2026-05-21T18:53:53.521079,1611661325,IND,81,L,1611661319,LVA,89,W
1022500086,2025,Regular Season,2025-06-22,2026-05-21T18:53:53.521079,1611661321,DAL,88,L,1611661322,WAS,91,W
1022500089,2025,Regular Season,2025-06-22,2026-05-21T18:53:53.521079,1611661323,CON,63,L,1611661331,GSV,87,W
1022500085,2025,Regular Season,2025-06-22,2026-05-21T18:53:53.521079,1611661329,CHI,80,L,1611661330,ATL,93,W
1022500091,2025,Regular Season,2025-06-24,2026-05-21T18:53:53.521079,1611661320,LAS,86,L,1611661329,CHI,97,W
1022500092,2025,Regular Season,2025-06-24,2026-05-21T18:53:53.521079,1611661330,ATL,55,L,1611661321,DAL,68,W
1022500090,2025,Regular Season,2025-06-24,2026-05-21T18:53:53.521079,1611661324,MIN,64,L,1611661322,WAS,68,W
1022500093,2025,Regular Season,2025-06-24,2026-05-21T18:53:53.521079,1611661325,IND,94,W,1611661328,SEA,86,L
1022500094,2025,Regular Season,2025-06-25,2026-05-21T18:53:53.521079,1611661313,NYL,81,W,1611661331,GSV,78,L
1022500095,2025,Regular Season,2025-06-25,2026-05-21T18:53:53.521079,1611661323,CON,59,L,1611661319,LVA,85,W
1022500097,2025,Regular Season,2025-06-26,2026-05-21T18:53:53.521079,1611661322,WAS,94,W,1611661319,LVA,83,L
1022500096,2025,Regular Season,2025-06-26,2026-05-21T18:53:53.521079,1611661320,LAS,85,W,1611661325,IND,75,L
1022500101,2025,Regular Season,2025-06-27,2026-05-21T18:53:53.521079,1611661313,NYL,91,L,1611661317,PHX,106,W
1022500099,2025,Regular Season,2025-06-27,2026-05-21T18:53:53.521079,1611661325,IND,94,W,1611661321,DAL,86,L
1022500102,2025,Regular Season,2025-06-27,2026-05-21T18:53:53.521079,1611661323,CON,81,L,1611661328,SEA,97,W
1022500098,2025,Regular Season,2025-06-27,2026-05-21T18:53:53.521079,1611661324,MIN,96,W,1611661330,ATL,92,L
1022500100,2025,Regular Season,2025-06-27,2026-05-21T18:53:53.521079,1611661329,CHI,78,L,1611661331,GSV,83,W
1022500103,2025,Regular Season,2025-06-28,2026-05-21T18:53:53.521079,1611661322,WAS,71,L,1611661321,DAL,79,W
1022500104,2025,Regular Season,2025-06-29,2026-05-21T18:53:53.521079,1611661313,NYL,81,L,1611661330,ATL,90,W
1022500106,2025,Regular Season,2025-06-29,2026-05-21T18:53:53.521079,1611661319,LVA,84,W,1611661317,PHX,81,L
1022500105,2025,Regular Season,2025-06-29,2026-05-21T18:53:53.521079,1611661329,CHI,92,W,1611661320,LAS,85,L
1022500107,2025,Regular Season,2025-06-29,2026-05-21T18:53:53.521079,1611661323,CON,63,L,1611661324,MIN,102,W
1022500108,2025,Regular Season,2025-06-29,2026-05-21T18:53:53.521079,1611661328,SEA,57,L,1611661331,GSV,84,W
1022500110,2025,Regular Season,2025-07-03,2026-05-21T18:53:53.521079,1611661320,LAS,79,L,1611661313,NYL,89,W
1022500112,2025,Regular Season,2025-07-03,2026-05-21T18:53:53.521079,1611661317,PHX,89,L,1611661321,DAL,98,W
1022500109,2025,Regular Season,2025-07-03,2026-05-21T18:53:53.521079,1611661319,LVA,54,L,1611661325,IND,81,W
1022500113,2025,Regular Season,2025-07-03,2026-05-21T18:53:53.521079,1611661322,WAS,75,L,1611661324,MIN,92,W
1022500111,2025,Regular Season,2025-07-03,2026-05-21T18:53:53.521079,1611661328,SEA,80,W,1611661330,ATL,79,L
1022500114,2025,Regular Season,2025-07-05,2026-05-21T18:53:53.521079,1611661320,LAS,89,W,1611661325,IND,87,L
1022500115,2025,Regular Season,2025-07-05,2026-05-21T18:53:53.521079,1611661331,GSV,71,L,1611661324,MIN,82,W
1022500117,2025,Regular Season,2025-07-06,2026-05-21T18:53:53.521079,1611661328,SEA,79,W,1611661313,NYL,70,L
1022500116,2025,Regular Season,2025-07-06,2026-05-21T18:53:53.521079,1611661319,LVA,86,W,1611661323,CON,68,L
1022500118,2025,Regular Season,2025-07-06,2026-05-21T18:53:53.521079,1611661329,CHI,75,L,1611661324,MIN,80,W
1022500120,2025,Regular Season,2025-07-07,2026-05-21T18:53:53.521079,1611661321,DAL,72,L,1611661317,PHX,102,W
1022500119,2025,Regular Season,2025-07-07,2026-05-21T18:53:53.521079,1611661331,GSV,81,L,1611661330,ATL,90,W
1022500122,2025,Regular Season,2025-07-08,2026-05-21T18:53:53.521079,1611661319,LVA,78,L,1611661313,NYL,87,W
1022500121,2025,Regular Season,2025-07-08,2026-05-21T18:53:53.521079,1611661329,CHI,79,L,1611661322,WAS,81,W
1022500125,2025,Regular Season,2025-07-09,2026-05-21T18:53:53.521079,1611661324,MIN,71,L,1611661317,PHX,79,W
1022500126,2025,Regular Season,2025-07-09,2026-05-21T18:53:53.521079,1611661321,DAL,76,L,1611661329,CHI,87,W
1022500123,2025,Regular Season,2025-07-09,2026-05-21T18:53:53.521079,1611661328,SEA,83,L,1611661323,CON,93,W
1022500124,2025,Regular Season,2025-07-09,2026-05-21T18:53:53.521079,1611661331,GSV,80,W,1611661325,IND,61,L
1022500128,2025,Regular Season,2025-07-10,2026-05-21T18:53:53.521079,1611661319,LVA,68,L,1611661322,WAS,70,W
1022500127,2025,Regular Season,2025-07-10,2026-05-21T18:53:53.521079,1611661324,MIN,91,W,1611661320,LAS,82,L
1022500130,2025,Regular Season,2025-07-11,2026-05-21T18:53:53.521079,1611661323,CON,65,L,1611661328,SEA,79,W
1022500129,2025,Regular Season,2025-07-11,2026-05-21T18:53:53.521079,1611661330,ATL,82,L,1611661325,IND,99,W
1022500132,2025,Regular Season,2025-07-12,2026-05-21T18:53:53.521079,1611661331,GSV,102,L,1611661319,LVA,104,W
1022500131,2025,Regular Season,2025-07-12,2026-05-21T18:53:53.521079,1611661324,MIN,81,L,1611661329,CHI,87,W
1022500134,2025,Regular Season,2025-07-13,2026-05-21T18:53:53.521079,1611661330,ATL,72,L,1611661313,NYL,79,W
1022500135,2025,Regular Season,2025-07-13,2026-05-21T18:53:53.521079,1611661323,CON,88,L,1611661320,LAS,92,W
1022500133,2025,Regular Season,2025-07-13,2026-05-21T18:53:53.521079,1611661321,DAL,83,L,1611661325,IND,102,W
1022500136,2025,Regular Season,2025-07-13,2026-05-21T18:53:53.521079,1611661322,WAS,74,W,1611661328,SEA,69,L
1022500138,2025,Regular Season,2025-07-14,2026-05-21T18:53:53.521079,1611661317,PHX,78,W,1611661331,GSV,77,L
1022500137,2025,Regular Season,2025-07-14,2026-05-21T18:53:53.521079,1611661324,MIN,91,W,1611661329,CHI,78,L
1022500140,2025,Regular Season,2025-07-15,2026-05-21T18:53:53.521079,1611661322,WAS,80,L,1611661320,LAS,99,W
1022500139,2025,Regular Season,2025-07-15,2026-05-21T18:53:53.521079,1611661325,IND,85,W,1611661323,CON,77,L
1022500144,2025,Regular Season,2025-07-16,2026-05-21T18:53:53.521079,1611661325,IND,77,L,1611661313,NYL,98,W
1022500142,2025,Regular Season,2025-07-16,2026-05-21T18:53:53.521079,1611661317,PHX,66,L,1611661324,MIN,79,W
1022500145,2025,Regular Season,2025-07-16,2026-05-21T18:53:53.521079,1611661319,LVA,90,W,1611661321,DAL,86,L
1022500143,2025,Regular Season,2025-07-16,2026-05-21T18:53:53.521079,1611661331,GSV,58,L,1611661328,SEA,67,W
1022500141,2025,Regular Season,2025-07-16,2026-05-21T18:53:53.521079,1611661330,ATL,86,W,1611661329,CHI,49,L
1022500147,2025,Regular Season,2025-07-22,2026-05-21T18:53:53.521079,1611661325,IND,84,L,1611661313,NYL,98,W
1022500149,2025,Regular Season,2025-07-22,2026-05-21T18:53:53.521079,1611661330,ATL,72,L,1611661319,LVA,87,W
1022500146,2025,Regular Season,2025-07-22,2026-05-21T18:53:53.521079,1611661320,LAS,93,W,1611661322,WAS,86,L
1022500150,2025,Regular Season,2025-07-22,2026-05-21T18:53:53.521079,1611661321,DAL,87,W,1611661328,SEA,63,L
1022500148,2025,Regular Season,2025-07-22,2026-05-21T18:53:53.521079,1611661329,CHI,68,L,1611661324,MIN,91,W
1022500151,2025,Regular Season,2025-07-23,2026-05-21T18:53:53.521079,1611661330,ATL,90,W,1611661317,PHX,79,L
1022500153,2025,Regular Season,2025-07-24,2026-05-21T18:53:53.521079,1611661319,LVA,70,L,1611661325,IND,80,W
1022500152,2025,Regular Season,2025-07-24,2026-05-21T18:53:53.521079,1611661320,LAS,101,W,1611661323,CON,86,L
1022500154,2025,Regular Season,2025-07-24,2026-05-21T18:53:53.521079,1611661328,SEA,95,W,1611661329,CHI,57,L
1022500155,2025,Regular Season,2025-07-25,2026-05-21T18:53:53.521079,1611661317,PHX,76,L,1611661313,NYL,89,W
1022500156,2025,Regular Season,2025-07-25,2026-05-21T18:53:53.521079,1611661319,LVA,78,L,1611661324,MIN,109,W
1022500157,2025,Regular Season,2025-07-25,2026-05-21T18:53:53.521079,1611661321,DAL,76,L,1611661331,GSV,86,W
1022500159,2025,Regular Season,2025-07-26,2026-05-21T18:53:53.521079,1611661320,LAS,101,W,1611661313,NYL,99,L
1022500160,2025,Regular Season,2025-07-26,2026-05-21T18:53:53.521079,1611661328,SEA,58,L,1611661322,WAS,69,W
1022500163,2025,Regular Season,2025-07-27,2026-05-21T18:53:53.521079,1611661317,PHX,88,W,1611661322,WAS,72,L
1022500162,2025,Regular Season,2025-07-27,2026-05-21T18:53:53.521079,1611661319,LVA,106,W,1611661321,DAL,80,L
1022500161,2025,Regular Season,2025-07-27,2026-05-21T18:53:53.521079,1611661331,GSV,64,L,1611661323,CON,95,W
1022500164,2025,Regular Season,2025-07-27,2026-05-21T18:53:53.521079,1611661330,ATL,90,W,1611661324,MIN,86,L
1022500158,2025,Regular Season,2025-07-27,2026-05-21T18:53:53.521079,1611661325,IND,93,W,1611661329,CHI,78,L
1022500166,2025,Regular Season,2025-07-28,2026-05-21T18:53:53.521079,1611661313,NYL,82,L,1611661321,DAL,92,W
1022500165,2025,Regular Season,2025-07-28,2026-05-21T18:53:53.521079,1611661328,SEA,101,W,1611661323,CON,85,L
1022500169,2025,Regular Season,2025-07-29,2026-05-21T18:53:53.521079,1611661319,LVA,89,W,1611661320,LAS,74,L
1022500168,2025,Regular Season,2025-07-29,2026-05-21T18:53:53.521079,1611661329,CHI,86,L,1611661322,WAS,103,W
1022500167,2025,Regular Season,2025-07-29,2026-05-21T18:53:53.521079,1611661331,GSV,77,W,1611661330,ATL,75,L
1022500172,2025,Regular Season,2025-07-30,2026-05-21T18:53:53.521079,1611661313,NYL,93,L,1611661324,MIN,100,W
1022500170,2025,Regular Season,2025-07-30,2026-05-21T18:53:53.521079,1611661317,PHX,101,L,1611661325,IND,107,W
1022500171,2025,Regular Season,2025-07-30,2026-05-21T18:53:53.521079,1611661330,ATL,88,W,1611661321,DAL,85,L
1022500173,2025,Regular Season,2025-07-31,2026-05-21T18:53:53.521079,1611661331,GSV,68,W,1611661322,WAS,67,L
1022500175,2025,Regular Season,2025-08-01,2026-05-21T18:53:53.521079,1611661313,NYL,62,L,1611661323,CON,78,W
1022500174,2025,Regular Season,2025-08-01,2026-05-21T18:53:53.521079,1611661317,PHX,72,L,1611661330,ATL,95,W
1022500178,2025,Regular Season,2025-08-01,2026-05-21T18:53:53.521079,1611661320,LAS,108,W,1611661328,SEA,106,L
1022500177,2025,Regular Season,2025-08-01,2026-05-21T18:53:53.521079,1611661325,IND,88,W,1611661321,DAL,78,L
1022500176,2025,Regular Season,2025-08-01,2026-05-21T18:53:53.521079,1611661331,GSV,73,W,1611661329,CHI,66,L
1022500179,2025,Regular Season,2025-08-02,2026-05-21T18:53:53.521079,1611661324,MIN,111,W,1611661319,LVA,58,L
1022500181,2025,Regular Season,2025-08-03,2026-05-21T18:53:53.521079,1611661313,NYL,87,W,1611661323,CON,78,L
1022500182,2025,Regular Season,2025-08-03,2026-05-21T18:53:53.521079,1611661317,PHX,83,W,1611661329,CHI,67,L
1022500183,2025,Regular Season,2025-08-03,2026-05-21T18:53:53.521079,1611661331,GSV,77,L,1611661319,LVA,101,W
1022500180,2025,Regular Season,2025-08-03,2026-05-21T18:53:53.521079,1611661322,WAS,83,L,1611661330,ATL,99,W
1022500184,2025,Regular Season,2025-08-03,2026-05-21T18:53:53.521079,1611661325,IND,78,W,1611661328,SEA,74,L
1022500185,2025,Regular Season,2025-08-05,2026-05-21T18:53:53.521079,1611661321,DAL,76,L,1611661313,NYL,85,W
1022500188,2025,Regular Season,2025-08-05,2026-05-21T18:53:53.521079,1611661323,CON,66,L,1611661317,PHX,82,W
1022500187,2025,Regular Season,2025-08-05,2026-05-21T18:53:53.521079,1611661325,IND,91,L,1611661320,LAS,100,W
1022500186,2025,Regular Season,2025-08-05,2026-05-21T18:53:53.521079,1611661322,WAS,64,L,1611661329,CHI,78,W
1022500189,2025,Regular Season,2025-08-05,2026-05-21T18:53:53.521079,1611661324,MIN,91,W,1611661328,SEA,87,L
1022500190,2025,Regular Season,2025-08-06,2026-05-21T18:53:53.521079,1611661319,LVA,78,W,1611661331,GSV,72,L
1022500193,2025,Regular Season,2025-08-07,2026-05-21T18:53:53.521079,1611661325,IND,60,L,1611661317,PHX,95,W
1022500192,2025,Regular Season,2025-08-07,2026-05-21T18:53:53.521079,1611661323,CON,91,L,1611661320,LAS,102,W
1022500191,2025,Regular Season,2025-08-07,2026-05-21T18:53:53.521079,1611661330,ATL,86,W,1611661329,CHI,65,L
1022500194,2025,Regular Season,2025-08-08,2026-05-21T18:53:53.521079,1611661313,NYL,88,W,1611661321,DAL,77,L
1022500196,2025,Regular Season,2025-08-08,2026-05-21T18:53:53.521079,1611661328,SEA,86,L,1611661319,LVA,90,W
1022500195,2025,Regular Season,2025-08-08,2026-05-21T18:53:53.521079,1611661322,WAS,76,L,1611661324,MIN,80,W
1022500197,2025,Regular Season,2025-08-09,2026-05-21T18:53:53.521079,1611661320,LAS,59,L,1611661331,GSV,72,W
1022500198,2025,Regular Season,2025-08-09,2026-05-21T18:53:53.521079,1611661329,CHI,70,L,1611661325,IND,92,W
1022500199,2025,Regular Season,2025-08-10,2026-05-21T18:53:53.521079,1611661324,MIN,83,W,1611661313,NYL,71,L
1022500202,2025,Regular Season,2025-08-10,2026-05-21T18:53:53.521079,1611661330,ATL,74,W,1611661317,PHX,66,L
1022500203,2025,Regular Season,2025-08-10,2026-05-21T18:53:53.521079,1611661323,CON,86,L,1611661319,LVA,94,W
1022500201,2025,Regular Season,2025-08-10,2026-05-21T18:53:53.521079,1611661328,SEA,91,L,1611661320,LAS,94,W
1022500200,2025,Regular Season,2025-08-10,2026-05-21T18:53:53.521079,1611661322,WAS,91,W,1611661321,DAL,78,L
1022500204,2025,Regular Season,2025-08-11,2026-05-21T18:53:53.521079,1611661323,CON,57,L,1611661331,GSV,74,W
1022500206,2025,Regular Season,2025-08-12,2026-05-21T18:53:53.521079,1611661313,NYL,105,W,1611661320,LAS,97,L
1022500205,2025,Regular Season,2025-08-12,2026-05-21T18:53:53.521079,1611661321,DAL,81,W,1611661325,IND,80,L
1022500209,2025,Regular Season,2025-08-13,2026-05-21T18:53:53.521079,1611661313,NYL,77,L,1611661319,LVA,83,W
1022500208,2025,Regular Season,2025-08-13,2026-05-21T18:53:53.521079,1611661331,GSV,88,W,1611661322,WAS,83,L
1022500207,2025,Regular Season,2025-08-13,2026-05-21T18:53:53.521079,1611661329,CHI,62,L,1611661323,CON,71,W
1022500210,2025,Regular Season,2025-08-13,2026-05-21T18:53:53.521079,1611661330,ATL,85,W,1611661328,SEA,75,L
1022500215,2025,Regular Season,2025-08-15,2026-05-21T18:53:53.521079,1611661319,LVA,86,W,1611661317,PHX,83,L
1022500213,2025,Regular Season,2025-08-15,2026-05-21T18:53:53.521079,1611661320,LAS,97,W,1611661321,DAL,96,L
1022500211,2025,Regular Season,2025-08-15,2026-05-21T18:53:53.521079,1611661322,WAS,88,W,1611661325,IND,84,L
1022500214,2025,Regular Season,2025-08-15,2026-05-21T18:53:53.521079,1611661328,SEA,80,W,1611661330,ATL,78,L
1022500212,2025,Regular Season,2025-08-15,2026-05-21T18:53:53.521079,1611661331,GSV,90,W,1611661329,CHI,59,L
1022500216,2025,Regular Season,2025-08-16,2026-05-21T18:53:53.521079,1611661313,NYL,80,L,1611661324,MIN,86,W
1022500220,2025,Regular Season,2025-08-17,2026-05-21T18:53:53.521079,1611661317,PHX,85,W,1611661328,SEA,82,L
1022500219,2025,Regular Season,2025-08-17,2026-05-21T18:53:53.521079,1611661321,DAL,87,L,1611661319,LVA,106,W
1022500217,2025,Regular Season,2025-08-17,2026-05-21T18:53:53.521079,1611661320,LAS,86,L,1611661322,WAS,95,W
1022500218,2025,Regular Season,2025-08-17,2026-05-21T18:53:53.521079,1611661325,IND,99,W,1611661323,CON,93,L
1022500221,2025,Regular Season,2025-08-17,2026-05-21T18:53:53.521079,1611661330,ATL,79,W,1611661331,GSV,63,L
1022500222,2025,Regular Season,2025-08-19,2026-05-21T18:53:53.521079,1611661324,MIN,75,L,1611661313,NYL,85,W
1022500226,2025,Regular Season,2025-08-19,2026-05-21T18:53:53.521079,1611661317,PHX,98,W,1611661331,GSV,91,L
1022500225,2025,Regular Season,2025-08-19,2026-05-21T18:53:53.521079,1611661330,ATL,72,L,1611661319,LVA,74,W
1022500223,2025,Regular Season,2025-08-19,2026-05-21T18:53:53.521079,1611661323,CON,80,W,1611661322,WAS,69,L
1022500224,2025,Regular Season,2025-08-19,2026-05-21T18:53:53.521079,1611661328,SEA,94,W,1611661329,CHI,88,L
1022500227,2025,Regular Season,2025-08-20,2026-05-21T18:53:53.521079,1611661321,DAL,80,L,1611661320,LAS,81,W
1022500229,2025,Regular Season,2025-08-21,2026-05-21T18:53:53.521079,1611661329,CHI,91,W,1611661313,NYL,85,L
1022500231,2025,Regular Season,2025-08-21,2026-05-21T18:53:53.521079,1611661317,PHX,61,L,1611661319,LVA,83,W
1022500228,2025,Regular Season,2025-08-21,2026-05-21T18:53:53.521079,1611661322,WAS,56,L,1611661323,CON,67,W
1022500230,2025,Regular Season,2025-08-21,2026-05-21T18:53:53.521079,1611661324,MIN,73,L,1611661330,ATL,75,W
1022500234,2025,Regular Season,2025-08-22,2026-05-21T18:53:53.521079,1611661331,GSV,72,L,1611661317,PHX,81,W
1022500233,2025,Regular Season,2025-08-22,2026-05-21T18:53:53.521079,1611661328,SEA,95,W,1611661321,DAL,60,L
1022500232,2025,Regular Season,2025-08-22,2026-05-21T18:53:53.521079,1611661324,MIN,95,W,1611661325,IND,90,L
1022500235,2025,Regular Season,2025-08-23,2026-05-21T18:53:53.521079,1611661313,NYL,62,L,1611661330,ATL,78,W
1022500236,2025,Regular Season,2025-08-23,2026-05-21T18:53:53.521079,1611661319,LVA,91,W,1611661322,WAS,81,L
1022500237,2025,Regular Season,2025-08-23,2026-05-21T18:53:53.521079,1611661323,CON,94,W,1611661329,CHI,84,L
1022500239,2025,Regular Season,2025-08-24,2026-05-21T18:53:53.521079,1611661331,GSV,90,W,1611661321,DAL,81,L
1022500238,2025,Regular Season,2025-08-24,2026-05-21T18:53:53.521079,1611661328,SEA,84,W,1611661322,WAS,82,L
1022500240,2025,Regular Season,2025-08-24,2026-05-21T18:53:53.521079,1611661325,IND,84,L,1611661324,MIN,97,W
1022500241,2025,Regular Season,2025-08-25,2026-05-21T18:53:53.521079,1611661323,CON,79,L,1611661313,NYL,81,W
1022500242,2025,Regular Season,2025-08-25,2026-05-21T18:53:53.521079,1611661319,LVA,79,W,1611661329,CHI,74,L
1022500244,2025,Regular Season,2025-08-26,2026-05-21T18:53:53.521079,1611661317,PHX,92,W,1611661320,LAS,84,L
1022500243,2025,Regular Season,2025-08-26,2026-05-21T18:53:53.521079,1611661328,SEA,75,L,1611661325,IND,95,W
1022500245,2025,Regular Season,2025-08-27,2026-05-21T18:53:53.521079,1611661319,LVA,81,W,1611661330,ATL,75,L
1022500246,2025,Regular Season,2025-08-27,2026-05-21T18:53:53.521079,1611661323,CON,101,W,1611661321,DAL,95,L
