game_id,team_id,team_abbreviation,team_name,season,season_type,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,turnovers,pf,pts,plus_minus,updated_at
1022400154,1611661321,DAL,Wings,2024,Regular Season,,200:00,29,66,0.439,10,24,0.417,23,32,0.719,15,21,36,19,12,4,20,23,91,-18.0,2026-05-21T18:53:57.567413
1022400154,1611661323,CON,Sun,2024,Regular Season,,200:00,38,66,0.576,11,20,0.55,22,28,0.786,3,23,26,30,9,3,15,22,109,18.0,2026-05-21T18:53:57.567413
1022400152,1611661328,SEA,Storm,2024,Regular Season,,200:00,32,70,0.457,6,22,0.273,11,12,0.917,6,21,27,14,10,2,14,18,81,-2.0,2026-05-21T18:53:57.567413
1022400152,1611661330,ATL,Dream,2024,Regular Season,,200:00,30,63,0.476,6,17,0.353,17,23,0.739,9,28,37,13,9,4,19,15,83,2.0,2026-05-21T18:53:57.567413
1022400156,1611661313,NYL,Liberty,2024,Regular Season,,200:00,30,74,0.405,8,31,0.258,11,12,0.917,13,33,46,15,7,5,12,16,79,12.0,2026-05-21T18:53:57.567413
1022400156,1611661319,LVA,Aces,2024,Regular Season,,200:00,24,65,0.369,9,31,0.29,10,11,0.909,2,28,30,14,10,7,10,18,67,-12.0,2026-05-21T18:53:57.567413
1022400157,1611661320,LAS,Sparks,2024,Regular Season,,200:00,29,74,0.392,9,27,0.333,19,26,0.731,10,23,33,23,6,4,8,23,86,-4.0,2026-05-21T18:53:57.567413
1022400157,1611661329,CHI,Sky,2024,Regular Season,,200:00,35,72,0.486,4,9,0.444,16,24,0.667,12,30,42,20,4,5,12,19,90,4.0,2026-05-21T18:53:57.567413
1022400155,1611661322,WAS,Mystics,2024,Regular Season,,200:00,29,60,0.483,9,23,0.391,16,23,0.696,5,20,25,26,9,3,17,19,83,-16.0,2026-05-21T18:53:57.567413
1022400155,1611661324,MIN,Lynx,2024,Regular Season,,200:00,37,64,0.578,11,21,0.524,14,20,0.7,7,24,31,26,11,1,15,21,99,16.0,2026-05-21T18:53:57.567413
1022400161,1611661317,PHO,Mercury,2024,Regular Season,,200:00,28,62,0.452,7,23,0.304,23,31,0.742,9,32,41,21,5,4,10,19,86,18.0,2026-05-21T18:53:57.567413
1022400161,1611661329,CHI,Sky,2024,Regular Season,,200:00,28,78,0.359,0,14,0.0,12,21,0.571,17,27,44,20,5,1,9,20,68,-18.0,2026-05-21T18:53:57.567413
1022400159,1611661319,LVA,Aces,2024,Regular Season,,200:00,30,61,0.492,8,18,0.444,19,23,0.826,1,32,33,14,15,5,17,14,87,16.0,2026-05-21T18:53:57.567413
1022400159,1611661320,LAS,Sparks,2024,Regular Season,,200:00,25,62,0.403,6,23,0.261,15,21,0.714,3,30,33,16,10,4,21,21,71,-16.0,2026-05-21T18:53:57.567413
1022400158,1611661323,CON,Sun,2024,Regular Season,,200:00,23,65,0.354,4,16,0.25,20,22,0.909,11,29,40,16,8,4,17,28,70,-12.0,2026-05-21T18:53:57.567413
1022400158,1611661330,ATL,Dream,2024,Regular Season,,200:00,26,63,0.413,5,16,0.313,25,31,0.806,7,27,34,18,9,0,11,19,82,12.0,2026-05-21T18:53:57.567413
1022400160,1611661328,SEA,Storm,2024,Regular Season,,200:00,28,72,0.389,7,21,0.333,12,16,0.75,5,27,32,15,6,6,12,12,75,-17.0,2026-05-21T18:53:57.567413
1022400160,1611661325,IND,Fever,2024,Regular Season,,200:00,34,73,0.466,15,31,0.484,9,14,0.643,9,34,43,22,6,5,11,15,92,17.0,2026-05-21T18:53:57.567413
1022400163,1611661313,NYL,Liberty,2024,Regular Season,,200:00,34,74,0.459,8,28,0.286,18,24,0.75,14,33,47,25,7,2,15,19,94,20.0,2026-05-21T18:53:57.567413
1022400163,1611661321,DAL,Wings,2024,Regular Season,,200:00,25,66,0.379,9,21,0.429,15,23,0.652,9,19,28,20,7,2,18,21,74,-20.0,2026-05-21T18:53:57.567413
1022400162,1611661320,LAS,Sparks,2024,Regular Season,,200:00,26,66,0.394,2,19,0.105,7,10,0.7,8,34,42,15,8,6,21,14,61,-8.0,2026-05-21T18:53:57.567413
1022400162,1611661323,CON,Sun,2024,Regular Season,,200:00,28,73,0.384,5,16,0.313,8,17,0.471,10,26,36,21,12,4,10,14,69,8.0,2026-05-21T18:53:57.567413
1022400164,1611661322,WAS,Mystics,2024,Regular Season,,200:00,28,72,0.389,8,24,0.333,13,19,0.684,12,29,41,19,9,3,22,25,77,-6.0,2026-05-21T18:53:57.567413
1022400164,1611661328,SEA,Storm,2024,Regular Season,,200:00,27,70,0.386,3,23,0.13,26,30,0.867,9,29,38,15,10,6,16,16,83,6.0,2026-05-21T18:53:57.567413
1022400165,1611661317,PHO,Mercury,2024,Regular Season,,200:00,24,61,0.393,6,19,0.316,9,10,0.9,3,30,33,15,4,3,11,16,63,-9.0,2026-05-21T18:53:57.567413
1022400165,1611661330,ATL,Dream,2024,Regular Season,,200:00,25,73,0.342,9,31,0.29,13,16,0.813,16,31,47,17,3,1,8,15,72,9.0,2026-05-21T18:53:57.567413
1022400166,1611661324,MIN,Lynx,2024,Regular Season,,200:00,38,64,0.594,11,19,0.579,11,14,0.786,6,25,31,28,4,3,10,17,98,11.0,2026-05-21T18:53:57.567413
1022400166,1611661319,LVA,Aces,2024,Regular Season,,200:00,33,71,0.465,13,30,0.433,8,12,0.667,9,19,28,22,7,2,9,19,87,-11.0,2026-05-21T18:53:57.567413
1022400167,1611661313,NYL,Liberty,2024,Regular Season,,200:00,27,77,0.351,7,29,0.241,18,23,0.783,17,29,46,21,11,2,10,15,79,8.0,2026-05-21T18:53:57.567413
1022400167,1611661321,DAL,Wings,2024,Regular Season,,200:00,30,69,0.435,2,13,0.154,9,13,0.692,8,30,38,17,4,6,14,20,71,-8.0,2026-05-21T18:53:57.567413
1022400168,1611661317,PHO,Mercury,2024,Regular Season,,200:00,32,66,0.485,6,17,0.353,12,16,0.75,7,29,36,23,4,5,12,17,82,2.0,2026-05-21T18:53:57.567413
1022400168,1611661330,ATL,Dream,2024,Regular Season,,200:00,29,74,0.392,10,30,0.333,12,14,0.857,9,27,36,19,7,5,8,15,80,-2.0,2026-05-21T18:53:57.567413
1022400171,1611661324,MIN,Lynx,2024,Regular Season,,200:00,31,61,0.508,10,26,0.385,15,18,0.833,7,30,37,22,12,2,19,21,87,13.0,2026-05-21T18:53:57.567413
1022400171,1611661319,LVA,Aces,2024,Regular Season,,200:00,26,57,0.456,7,19,0.368,15,18,0.833,1,16,17,17,7,1,18,21,74,-13.0,2026-05-21T18:53:57.567413
1022400170,1611661322,WAS,Mystics,2024,Regular Season,,200:00,33,73,0.452,5,23,0.217,9,14,0.643,8,28,36,23,13,5,14,13,80,6.0,2026-05-21T18:53:57.567413
1022400170,1611661320,LAS,Sparks,2024,Regular Season,,200:00,28,75,0.373,6,27,0.222,12,15,0.8,8,29,37,18,12,3,18,11,74,-6.0,2026-05-21T18:53:57.567413
1022400169,1611661323,CON,Sun,2024,Regular Season,,200:00,25,68,0.368,6,25,0.24,26,36,0.722,9,21,30,18,12,6,10,21,82,2.0,2026-05-21T18:53:57.567413
1022400169,1611661329,CHI,Sky,2024,Regular Season,,200:00,29,65,0.446,3,9,0.333,19,22,0.864,10,32,42,18,7,4,16,23,80,-2.0,2026-05-21T18:53:57.567413
1022400172,1611661313,NYL,Liberty,2024,Regular Season,,200:00,24,65,0.369,7,32,0.219,9,12,0.75,11,33,44,19,6,7,18,15,64,-8.0,2026-05-21T18:53:57.567413
1022400172,1611661323,CON,Sun,2024,Regular Season,,200:00,30,72,0.417,2,13,0.154,10,17,0.588,8,29,37,20,7,3,9,11,72,8.0,2026-05-21T18:53:57.567413
1022400173,1611661324,MIN,Lynx,2024,Regular Season,,200:00,33,65,0.508,11,27,0.407,13,20,0.65,8,19,27,27,8,4,10,14,90,10.0,2026-05-21T18:53:57.567413
1022400173,1611661325,IND,Fever,2024,Regular Season,,200:00,33,76,0.434,7,29,0.241,7,8,0.875,15,25,40,16,5,1,15,16,80,-10.0,2026-05-21T18:53:57.567413
1022400174,1611661319,LVA,Aces,2024,Regular Season,,200:00,31,81,0.383,6,24,0.25,9,10,0.9,9,35,44,18,6,6,3,15,77,2.0,2026-05-21T18:53:57.567413
1022400174,1611661329,CHI,Sky,2024,Regular Season,,200:00,30,82,0.366,7,15,0.467,8,12,0.667,15,32,47,17,1,9,10,14,75,-2.0,2026-05-21T18:53:57.567413
1022400175,1611661320,LAS,Sparks,2024,Regular Season,,200:00,39,65,0.6,12,24,0.5,20,26,0.769,3,18,21,29,5,5,13,20,110,-3.0,2026-05-21T18:53:57.567413
1022400175,1611661321,DAL,Wings,2024,Regular Season,,200:00,40,76,0.526,8,22,0.364,25,29,0.862,13,21,34,21,9,2,9,19,113,3.0,2026-05-21T18:53:57.567413
1022400177,1611661317,PHO,Mercury,2024,Regular Season,,200:00,31,67,0.463,5,22,0.227,3,4,0.75,7,24,31,15,7,4,20,15,70,-14.0,2026-05-21T18:53:57.567413
1022400177,1611661313,NYL,Liberty,2024,Regular Season,,200:00,29,70,0.414,12,29,0.414,14,16,0.875,6,26,32,21,12,3,13,10,84,14.0,2026-05-21T18:53:57.567413
1022400178,1611661322,WAS,Mystics,2024,Regular Season,,200:00,30,68,0.441,9,29,0.31,5,6,0.833,9,33,42,17,5,5,18,18,74,2.0,2026-05-21T18:53:57.567413
1022400178,1611661328,SEA,Storm,2024,Regular Season,,200:00,28,74,0.378,7,24,0.292,9,11,0.818,9,24,33,20,12,5,12,12,72,-2.0,2026-05-21T18:53:57.567413
1022400176,1611661325,IND,Fever,2024,Regular Season,,200:00,31,76,0.408,10,27,0.37,12,15,0.8,11,32,43,18,8,3,13,18,84,5.0,2026-05-21T18:53:57.567413
1022400176,1611661330,ATL,Dream,2024,Regular Season,,200:00,27,73,0.37,10,29,0.345,15,18,0.833,10,28,38,18,5,5,10,14,79,-5.0,2026-05-21T18:53:57.567413
1022400179,1611661319,LVA,Aces,2024,Regular Season,,200:00,31,62,0.5,5,19,0.263,23,30,0.767,4,22,26,15,6,6,8,18,90,-3.0,2026-05-21T18:53:57.567413
1022400179,1611661321,DAL,Wings,2024,Regular Season,,200:00,36,75,0.48,6,21,0.286,15,19,0.789,13,27,40,22,4,4,11,26,93,3.0,2026-05-21T18:53:57.567413
1022400182,1611661313,NYL,Liberty,2024,Regular Season,,200:00,32,63,0.508,10,28,0.357,14,19,0.737,7,25,32,25,4,5,19,22,88,-6.0,2026-05-21T18:53:57.567413
1022400182,1611661320,LAS,Sparks,2024,Regular Season,,200:00,35,68,0.515,8,21,0.381,16,22,0.727,5,23,28,24,12,4,10,16,94,6.0,2026-05-21T18:53:57.567413
1022400183,1611661317,PHO,Mercury,2024,Regular Season,,200:00,26,68,0.382,7,23,0.304,17,23,0.739,13,24,37,15,7,3,19,15,76,-13.0,2026-05-21T18:53:57.567413
1022400183,1611661324,MIN,Lynx,2024,Regular Season,,200:00,33,72,0.458,11,26,0.423,12,16,0.75,12,27,39,25,9,4,14,16,89,13.0,2026-05-21T18:53:57.567413
1022400181,1611661322,WAS,Mystics,2024,Regular Season,,200:00,29,66,0.439,8,21,0.381,8,13,0.615,7,18,25,19,10,6,12,13,74,4.0,2026-05-21T18:53:57.567413
1022400181,1611661329,CHI,Sky,2024,Regular Season,,200:00,27,58,0.466,5,14,0.357,11,15,0.733,10,26,36,19,2,4,21,17,70,-4.0,2026-05-21T18:53:57.567413
1022400180,1611661325,IND,Fever,2024,Regular Season,,200:00,31,66,0.47,13,30,0.433,9,11,0.818,8,27,35,20,5,5,19,17,84,4.0,2026-05-21T18:53:57.567413
1022400180,1611661323,CON,Sun,2024,Regular Season,,200:00,30,66,0.455,8,24,0.333,12,17,0.706,4,23,27,19,14,4,14,13,80,-4.0,2026-05-21T18:53:57.567413
1022400184,1611661328,SEA,Storm,2024,Regular Season,,200:00,31,72,0.431,8,17,0.471,15,18,0.833,5,32,37,19,6,5,7,12,85,4.0,2026-05-21T18:53:57.567413
1022400184,1611661330,ATL,Dream,2024,Regular Season,,200:00,32,73,0.438,6,21,0.286,11,12,0.917,7,29,36,23,5,5,13,17,81,-4.0,2026-05-21T18:53:57.567413
1022400188,1611661328,SEA,Storm,2024,Regular Season,,200:00,33,71,0.465,5,23,0.217,14,15,0.933,6,11,17,19,9,3,5,19,85,-13.0,2026-05-21T18:53:57.567413
1022400188,1611661313,NYL,Liberty,2024,Regular Season,,200:00,34,67,0.507,12,26,0.462,18,20,0.9,17,28,45,23,4,2,16,12,98,13.0,2026-05-21T18:53:57.567413
1022400187,1611661319,LVA,Aces,2024,Regular Season,,200:00,31,69,0.449,10,29,0.345,11,16,0.688,8,31,39,19,4,8,5,13,83,11.0,2026-05-21T18:53:57.567413
1022400187,1611661330,ATL,Dream,2024,Regular Season,,200:00,26,71,0.366,11,29,0.379,9,13,0.692,10,31,41,16,4,3,9,13,72,-11.0,2026-05-21T18:53:57.567413
1022400186,1611661324,MIN,Lynx,2024,Regular Season,,200:00,27,68,0.397,10,35,0.286,12,13,0.923,5,27,32,20,4,5,14,14,76,-18.0,2026-05-21T18:53:57.567413
1022400186,1611661321,DAL,Wings,2024,Regular Season,,200:00,40,83,0.482,7,18,0.389,7,11,0.636,11,27,38,21,10,3,8,13,94,18.0,2026-05-21T18:53:57.567413
1022400185,1611661325,IND,Fever,2024,Regular Season,,200:00,32,66,0.485,13,29,0.448,23,29,0.793,5,26,31,26,9,5,11,22,100,19.0,2026-05-21T18:53:57.567413
1022400185,1611661329,CHI,Sky,2024,Regular Season,,200:00,29,72,0.403,9,25,0.36,14,21,0.667,13,29,42,24,6,1,13,21,81,-19.0,2026-05-21T18:53:57.567413
1022400189,1611661322,WAS,Mystics,2024,Regular Season,,200:00,30,63,0.476,14,30,0.467,11,15,0.733,6,19,25,23,8,3,16,20,85,-11.0,2026-05-21T18:53:57.567413
1022400189,1611661323,CON,Sun,2024,Regular Season,,200:00,30,60,0.5,14,23,0.609,22,22,1.0,5,24,29,23,10,3,16,15,96,11.0,2026-05-21T18:53:57.567413
1022400194,1611661317,PHO,Mercury,2024,Regular Season,,200:00,29,61,0.475,7,22,0.318,14,18,0.778,4,20,24,23,9,2,15,14,79,-18.0,2026-05-21T18:53:57.567413
1022400194,1611661319,LVA,Aces,2024,Regular Season,,200:00,37,66,0.561,11,32,0.344,12,15,0.8,6,29,35,32,10,2,13,15,97,18.0,2026-05-21T18:53:57.567413
1022400193,1611661320,LAS,Sparks,2024,Regular Season,,200:00,23,62,0.371,3,21,0.143,13,18,0.722,7,24,31,14,5,2,9,14,62,-18.0,2026-05-21T18:53:57.567413
1022400193,1611661330,ATL,Dream,2024,Regular Season,,200:00,32,70,0.457,7,17,0.412,9,13,0.692,13,29,42,22,4,3,9,17,80,18.0,2026-05-21T18:53:57.567413
1022400192,1611661325,IND,Fever,2024,Regular Season,,200:00,37,70,0.529,11,22,0.5,15,17,0.882,9,29,38,24,7,9,20,21,100,7.0,2026-05-21T18:53:57.567413
1022400192,1611661321,DAL,Wings,2024,Regular Season,,200:00,29,74,0.392,13,31,0.419,22,27,0.815,8,26,34,22,8,2,13,18,93,-7.0,2026-05-21T18:53:57.567413
1022400190,1611661328,SEA,Storm,2024,Regular Season,,200:00,30,71,0.423,4,21,0.19,22,24,0.917,9,22,31,22,9,3,12,25,86,-7.0,2026-05-21T18:53:57.567413
1022400190,1611661323,CON,Sun,2024,Regular Season,,200:00,32,59,0.542,3,9,0.333,26,38,0.684,9,23,32,19,7,7,14,18,93,7.0,2026-05-21T18:53:57.567413
1022400191,1611661324,MIN,Lynx,2024,Regular Season,,200:00,32,70,0.457,5,22,0.227,10,12,0.833,9,15,24,23,10,2,10,15,79,5.0,2026-05-21T18:53:57.567413
1022400191,1611661329,CHI,Sky,2024,Regular Season,,200:00,27,59,0.458,2,9,0.222,18,19,0.947,11,27,38,15,5,1,21,18,74,-5.0,2026-05-21T18:53:57.567413
1022400198,1611661317,PHO,Mercury,2024,Regular Season,,200:00,23,55,0.418,6,25,0.24,22,26,0.846,7,26,33,18,7,4,17,15,74,8.0,2026-05-21T18:53:57.567413
1022400198,1611661330,ATL,Dream,2024,Regular Season,,200:00,24,68,0.353,7,25,0.28,11,14,0.786,7,22,29,15,7,4,13,19,66,-8.0,2026-05-21T18:53:57.567413
1022400197,1611661319,LVA,Aces,2024,Regular Season,,200:00,32,61,0.525,8,24,0.333,18,21,0.857,5,26,31,25,12,6,12,15,90,19.0,2026-05-21T18:53:57.567413
1022400197,1611661329,CHI,Sky,2024,Regular Season,,200:00,25,60,0.417,7,18,0.389,14,19,0.737,6,23,29,16,8,2,17,18,71,-19.0,2026-05-21T18:53:57.567413
1022400196,1611661322,WAS,Mystics,2024,Regular Season,,200:00,31,77,0.403,12,30,0.4,16,17,0.941,12,21,33,22,5,6,9,18,90,4.0,2026-05-21T18:53:57.567413
1022400196,1611661321,DAL,Wings,2024,Regular Season,,200:00,31,72,0.431,4,18,0.222,20,26,0.769,16,28,44,22,3,7,13,18,86,-4.0,2026-05-21T18:53:57.567413
1022400195,1611661328,SEA,Storm,2024,Regular Season,,200:00,29,62,0.468,3,17,0.176,10,15,0.667,3,28,31,22,8,8,13,19,71,7.0,2026-05-21T18:53:57.567413
1022400195,1611661323,CON,Sun,2024,Regular Season,,200:00,24,58,0.414,5,15,0.333,11,17,0.647,7,23,30,18,7,3,15,14,64,-7.0,2026-05-21T18:53:57.567413
1022400199,1611661320,LAS,Sparks,2024,Regular Season,,200:00,31,77,0.403,10,27,0.37,14,17,0.824,6,22,28,17,9,3,12,19,86,-7.0,2026-05-21T18:53:57.567413
1022400199,1611661325,IND,Fever,2024,Regular Season,,200:00,33,67,0.493,7,22,0.318,20,24,0.833,8,32,40,18,5,4,18,15,93,7.0,2026-05-21T18:53:57.567413
1022400200,1611661328,SEA,Storm,2024,Regular Season,,200:00,30,70,0.429,6,20,0.3,4,6,0.667,8,25,33,16,5,6,13,10,70,-7.0,2026-05-21T18:53:57.567413
1022400200,1611661313,NYL,Liberty,2024,Regular Season,,200:00,27,70,0.386,12,27,0.444,11,13,0.846,10,28,38,24,8,10,12,11,77,7.0,2026-05-21T18:53:57.567413
1022400201,1611661322,WAS,Mystics,2024,Regular Season,,200:00,36,68,0.529,14,28,0.5,4,5,0.8,5,25,30,25,10,5,12,17,90,13.0,2026-05-21T18:53:57.567413
1022400201,1611661317,PHO,Mercury,2024,Regular Season,,200:00,27,68,0.397,9,30,0.3,14,17,0.824,9,24,33,22,4,5,17,13,77,-13.0,2026-05-21T18:53:57.567413
1022400203,1611661319,LVA,Aces,2024,Regular Season,,200:00,25,65,0.385,6,20,0.3,16,19,0.842,7,26,33,17,9,2,14,16,72,5.0,2026-05-21T18:53:57.567413
1022400203,1611661323,CON,Sun,2024,Regular Season,,200:00,25,56,0.446,3,16,0.188,14,17,0.824,5,28,33,16,10,4,18,19,67,-5.0,2026-05-21T18:53:57.567413
1022400205,1611661320,LAS,Sparks,2024,Regular Season,,200:00,29,66,0.439,5,20,0.25,15,20,0.75,6,20,26,23,9,4,13,18,78,-14.0,2026-05-21T18:53:57.567413
1022400205,1611661329,CHI,Sky,2024,Regular Season,,200:00,36,70,0.514,7,16,0.438,13,14,0.929,7,28,35,24,9,5,13,18,92,14.0,2026-05-21T18:53:57.567413
1022400202,1611661321,DAL,Wings,2024,Regular Season,,225:00,35,71,0.493,8,20,0.4,18,22,0.818,10,23,33,26,5,3,18,24,96,-11.0,2026-05-21T18:53:57.567413
1022400202,1611661330,ATL,Dream,2024,Regular Season,,225:00,39,78,0.5,8,25,0.32,21,32,0.656,14,23,37,24,7,3,9,18,107,11.0,2026-05-21T18:53:57.567413
1022400204,1611661324,MIN,Lynx,2024,Regular Season,,200:00,33,73,0.452,13,32,0.406,20,25,0.8,10,27,37,25,7,4,9,16,99,11.0,2026-05-21T18:53:57.567413
1022400204,1611661325,IND,Fever,2024,Regular Season,,200:00,32,75,0.427,13,29,0.448,11,13,0.846,12,24,36,19,3,3,14,22,88,-11.0,2026-05-21T18:53:57.567413
1022400206,1611661328,SEA,Storm,2024,Regular Season,,200:00,36,84,0.429,12,32,0.375,6,7,0.857,15,31,46,26,8,3,6,11,90,24.0,2026-05-21T18:53:57.567413
1022400206,1611661317,PHO,Mercury,2024,Regular Season,,200:00,24,66,0.364,10,29,0.345,8,9,0.889,7,27,34,20,4,4,13,11,66,-24.0,2026-05-21T18:53:57.567413
1022400209,1611661313,NYL,Liberty,2024,Regular Season,,200:00,27,69,0.391,5,24,0.208,16,22,0.727,10,29,39,21,8,5,11,13,75,4.0,2026-05-21T18:53:57.567413
1022400209,1611661319,LVA,Aces,2024,Regular Season,,200:00,23,64,0.359,15,33,0.455,10,10,1.0,2,25,27,18,7,4,11,23,71,-4.0,2026-05-21T18:53:57.567413
1022400211,1611661320,LAS,Sparks,2024,Regular Season,,200:00,22,54,0.407,7,14,0.5,16,20,0.8,4,24,28,15,5,2,19,20,67,-12.0,2026-05-21T18:53:57.567413
1022400211,1611661323,CON,Sun,2024,Regular Season,,200:00,32,69,0.464,6,18,0.333,9,16,0.563,8,25,33,22,9,5,11,16,79,12.0,2026-05-21T18:53:57.567413
1022400210,1611661321,DAL,Wings,2024,Regular Season,,200:00,30,74,0.405,3,15,0.2,14,19,0.737,13,21,34,21,6,4,14,21,77,-15.0,2026-05-21T18:53:57.567413
1022400210,1611661329,CHI,Sky,2024,Regular Season,,200:00,35,70,0.5,5,13,0.385,17,23,0.739,8,30,38,19,6,4,12,18,92,15.0,2026-05-21T18:53:57.567413
1022400207,1611661322,WAS,Mystics,2024,Regular Season,,200:00,29,70,0.414,11,32,0.344,2,3,0.667,8,27,35,19,6,3,14,15,71,-7.0,2026-05-21T18:53:57.567413
1022400207,1611661324,MIN,Lynx,2024,Regular Season,,200:00,27,66,0.409,7,24,0.292,17,17,1.0,7,31,38,19,7,1,16,11,78,7.0,2026-05-21T18:53:57.567413
1022400208,1611661325,IND,Fever,2024,Regular Season,,225:00,37,68,0.544,10,25,0.4,20,25,0.8,7,30,37,23,5,4,17,19,104,4.0,2026-05-21T18:53:57.567413
1022400208,1611661330,ATL,Dream,2024,Regular Season,,225:00,39,94,0.415,9,26,0.346,13,18,0.722,15,23,38,19,8,5,8,21,100,-4.0,2026-05-21T18:53:57.567413
1022400213,1611661313,NYL,Liberty,2024,Regular Season,,200:00,38,70,0.543,16,29,0.552,13,14,0.929,5,25,30,33,5,3,11,20,105,14.0,2026-05-21T18:53:57.567413
1022400213,1611661321,DAL,Wings,2024,Regular Season,,200:00,34,72,0.472,6,24,0.25,17,19,0.895,5,23,28,24,3,4,11,13,91,-14.0,2026-05-21T18:53:57.567413
1022400214,1611661320,LAS,Sparks,2024,Regular Season,,200:00,26,67,0.388,6,19,0.316,8,12,0.667,5,22,27,19,9,0,15,14,66,-20.0,2026-05-21T18:53:57.567413
1022400214,1611661323,CON,Sun,2024,Regular Season,,200:00,33,62,0.532,8,21,0.381,12,14,0.857,3,30,33,24,8,7,13,17,86,20.0,2026-05-21T18:53:57.567413
1022400212,1611661324,MIN,Lynx,2024,Regular Season,,200:00,32,64,0.5,7,20,0.35,5,9,0.556,4,33,37,24,7,4,10,17,76,12.0,2026-05-21T18:53:57.567413
1022400212,1611661330,ATL,Dream,2024,Regular Season,,200:00,21,70,0.3,5,18,0.278,17,19,0.895,10,27,37,12,8,3,10,11,64,-12.0,2026-05-21T18:53:57.567413
1022400215,1611661319,LVA,Aces,2024,Regular Season,,200:00,31,70,0.443,10,22,0.455,14,17,0.824,6,28,34,20,6,6,8,14,86,11.0,2026-05-21T18:53:57.567413
1022400215,1611661325,IND,Fever,2024,Regular Season,,200:00,29,73,0.397,7,26,0.269,10,16,0.625,7,27,34,15,4,3,14,19,75,-11.0,2026-05-21T18:53:57.567413
1022400217,1611661328,SEA,Storm,2024,Regular Season,,200:00,33,70,0.471,6,19,0.316,18,19,0.947,3,24,27,22,11,10,6,13,90,8.0,2026-05-21T18:53:57.567413
1022400217,1611661320,LAS,Sparks,2024,Regular Season,,200:00,32,65,0.492,7,17,0.412,11,15,0.733,6,32,38,21,5,3,13,12,82,-8.0,2026-05-21T18:53:57.567413
1022400216,1611661322,WAS,Mystics,2024,Regular Season,,200:00,34,68,0.5,9,23,0.391,12,17,0.706,9,28,37,28,9,7,11,13,89,31.0,2026-05-21T18:53:57.567413
1022400216,1611661329,CHI,Sky,2024,Regular Season,,200:00,25,70,0.357,1,8,0.125,7,11,0.636,11,21,32,17,7,4,15,20,58,-31.0,2026-05-21T18:53:57.567413
1022400218,1611661313,NYL,Liberty,2024,Regular Season,,200:00,33,69,0.478,12,30,0.4,21,26,0.808,8,32,40,25,10,4,10,13,99,32.0,2026-05-21T18:53:57.567413
1022400218,1611661321,DAL,Wings,2024,Regular Season,,200:00,26,71,0.366,4,18,0.222,11,16,0.688,9,24,33,17,4,2,15,23,67,-32.0,2026-05-21T18:53:57.567413
1022400223,1611661317,PHO,Mercury,2024,Regular Season,,200:00,27,72,0.375,6,33,0.182,9,11,0.818,6,27,33,19,4,7,7,16,69,-19.0,2026-05-21T18:53:57.567413
1022400223,1611661323,CON,Sun,2024,Regular Season,,200:00,33,75,0.44,8,26,0.308,14,17,0.824,8,30,38,23,2,5,7,14,88,19.0,2026-05-21T18:53:57.567413
1022400220,1611661319,LVA,Aces,2024,Regular Season,,200:00,28,70,0.4,9,30,0.3,13,18,0.722,1,30,31,22,7,4,9,18,78,4.0,2026-05-21T18:53:57.567413
1022400220,1611661325,IND,Fever,2024,Regular Season,,200:00,28,62,0.452,7,23,0.304,11,20,0.55,3,32,35,17,5,2,15,16,74,-4.0,2026-05-21T18:53:57.567413
1022400221,1611661328,SEA,Storm,2024,Regular Season,,200:00,34,74,0.459,5,21,0.238,10,10,1.0,5,27,32,23,11,4,16,14,83,2.0,2026-05-21T18:53:57.567413
1022400221,1611661321,DAL,Wings,2024,Regular Season,,200:00,30,78,0.385,4,18,0.222,17,19,0.895,15,27,42,20,9,3,18,12,81,-2.0,2026-05-21T18:53:57.567413
1022400219,1611661322,WAS,Mystics,2024,Regular Season,,200:00,26,60,0.433,8,21,0.381,12,15,0.8,8,25,33,17,8,6,17,18,72,3.0,2026-05-21T18:53:57.567413
1022400219,1611661330,ATL,Dream,2024,Regular Season,,200:00,21,73,0.288,5,20,0.25,22,25,0.88,17,24,41,14,12,3,14,19,69,-3.0,2026-05-21T18:53:57.567413
1022400222,1611661324,MIN,Lynx,2024,Regular Season,,200:00,33,73,0.452,8,26,0.308,9,10,0.9,7,32,39,25,8,4,10,14,83,17.0,2026-05-21T18:53:57.567413
1022400222,1611661329,CHI,Sky,2024,Regular Season,,200:00,25,68,0.368,4,17,0.235,12,17,0.706,9,25,34,17,4,6,12,12,66,-17.0,2026-05-21T18:53:57.567413
1022400225,1611661313,NYL,Liberty,2024,Regular Season,,200:00,27,69,0.391,8,28,0.286,17,23,0.739,14,21,35,17,8,5,11,15,79,-9.0,2026-05-21T18:53:57.567413
1022400225,1611661324,MIN,Lynx,2024,Regular Season,,200:00,35,66,0.53,9,18,0.5,9,11,0.818,9,27,36,26,6,3,15,18,88,9.0,2026-05-21T18:53:57.567413
1022400227,1611661317,PHO,Mercury,2024,Regular Season,,200:00,36,66,0.545,9,24,0.375,12,17,0.706,3,27,30,29,4,2,8,15,93,5.0,2026-05-21T18:53:57.567413
1022400227,1611661329,CHI,Sky,2024,Regular Season,,200:00,32,72,0.444,14,25,0.56,10,15,0.667,11,26,37,26,4,3,7,16,88,-5.0,2026-05-21T18:53:57.567413
