partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,AsistenciasPrimerCuarto,0.5,Sobre,2.33,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,AsistenciasPrimerCuarto,0.5,Debajo,1.51,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,RebotesPrimerCuarto,0.5,Sobre,1.83,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,RebotesPrimerCuarto,0.5,Debajo,1.84,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,TirosLibres,1.5,Sobre,1.75,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,TirosLibres,1.5,Debajo,1.93,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,GolesCampo,3.5,Sobre,1.92,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,GolesCampo,3.5,Debajo,1.75,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,GolesCampoInt,8.5,Sobre,1.89,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,GolesCampoInt,8.5,Debajo,1.78,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,TriplesInt,5.5,Sobre,1.71,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,TriplesInt,5.5,Debajo,1.98,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,Faltas,2.5,Sobre,1.71,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Alex Caruso,Faltas,2.5,Debajo,1.98,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,5.5,Sobre,1.91,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,5.5,Debajo,1.77,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,6.5,Sobre,2.23,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,6.5,Debajo,1.48,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,3.5,Sobre,1.53,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,3.5,Debajo,2.12,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,7.5,Sobre,2.49,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos,7.5,Debajo,1.38,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Rebotes,2.5,Sobre,2.01,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Rebotes,2.5,Debajo,1.69,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Triples,1.5,Sobre,2.26,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Triples,1.5,Debajo,1.54,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Robos,0.5,Sobre,1.83,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Robos,0.5,Debajo,1.84,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Pérdidas,0.5,Sobre,1.86,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Pérdidas,0.5,Debajo,1.81,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Rebotes,7.5,Sobre,1.79,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Rebotes,7.5,Debajo,1.89,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Rebotes,8.5,Sobre,1.98,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Rebotes,8.5,Debajo,1.61,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Asistencias,6.5,Sobre,1.96,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Asistencias,6.5,Debajo,1.72,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Asistencias,7.5,Sobre,2.14,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,Puntos+Asistencias,7.5,Debajo,1.52,dom_alt,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,PRA,8.5,Sobre,1.79,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,PRA,8.5,Debajo,1.88,dom,
Oklahoma City Thunder - San Antonio Spurs,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,San Antonio Spurs,Oklahoma City Thunder,Oklahoma City Thunder,Luguentz Dort,PRA,9.5,Sobre,1.99,dom_alt,
