partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos,14.5,Sobre,2.86,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos,14.5,Debajo,1.29,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Rebotes,3.5,Sobre,1.99,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Rebotes,3.5,Debajo,1.70,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Rebotes,4.5,Sobre,2.74,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Rebotes,4.5,Debajo,1.32,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Triples,1.5,Sobre,1.48,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Triples,1.5,Debajo,2.40,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Robos,1.5,Sobre,1.76,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Robos,1.5,Debajo,1.92,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Tapones,0.5,Sobre,2.23,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Tapones,0.5,Debajo,1.56,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,14.5,Sobre,1.91,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,14.5,Debajo,1.77,dom,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,15.5,Sobre,2.06,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,15.5,Debajo,1.56,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,12.5,Sobre,1.55,dom_alt,
Winner Of Wc Sf1 Winner Of Wc Sf2,Winner Of Wc Sf1 Winner Of Wc Sf2,2026-05-30,2026-05-30 21:00,,,Oklahoma City Thunder,Alex Caruso,Puntos+Rebotes,12.5,Debajo,2.09,dom_alt,
