partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,4.5,Sobre,1.88,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,4.5,Debajo,1.79,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,3.5,Sobre,1.56,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,3.5,Debajo,2.07,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,5.5,Sobre,2.05,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Puntos+Asistencias,5.5,Debajo,1.57,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,5.5,Sobre,1.84,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,5.5,Debajo,1.83,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,6.5,Sobre,2.05,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,6.5,Debajo,1.57,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,4.5,Sobre,1.55,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,4.5,Debajo,2.08,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,7.5,Sobre,2.29,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,7.5,Debajo,1.45,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,3.5,Sobre,1.40,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,3.5,Debajo,2.44,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,8.5,Sobre,2.70,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,PRA,8.5,Debajo,1.32,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias+Rebotes,2.5,Sobre,1.98,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias+Rebotes,2.5,Debajo,1.71,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Robos+Tapones,0.5,Sobre,2.33,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Robos+Tapones,0.5,Debajo,1.51,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias,1.5,Sobre,2.24,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias,1.5,Debajo,1.55,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias,0.5,Sobre,1.35,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,Asistencias,0.5,Debajo,2.59,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,1.5,Sobre,2.44,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,1.5,Debajo,1.47,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,0.5,Sobre,1.40,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,0.5,Debajo,2.42,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,2.5,Sobre,3.40,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampo,2.5,Debajo,1.17,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,2.5,Sobre,1.62,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,2.5,Debajo,2.12,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,3.5,Sobre,2.09,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,3.5,Debajo,1.55,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,1.5,Sobre,1.28,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,1.5,Debajo,2.93,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,4.5,Sobre,2.69,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,4.5,Debajo,1.33,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,0.5,Sobre,1.09,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,GolesCampoInt,0.5,Debajo,4.31,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,TriplesInt,1.5,Sobre,1.83,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,Jose Alvarado,TriplesInt,1.5,Debajo,1.84,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,16.5,Sobre,1.77,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,16.5,Debajo,1.90,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,14.5,Sobre,1.49,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,14.5,Debajo,2.21,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,17.5,Sobre,1.91,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,17.5,Debajo,1.66,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,13.5,Sobre,1.37,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,13.5,Debajo,2.52,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,18.5,Sobre,2.06,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,18.5,Debajo,1.56,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,12.5,Sobre,1.28,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,12.5,Debajo,2.91,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,19.5,Sobre,2.34,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,19.5,Debajo,1.43,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,20.5,Sobre,2.66,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos,20.5,Debajo,1.33,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,5.5,Sobre,1.95,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,5.5,Debajo,1.73,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,6.5,Sobre,2.47,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,6.5,Debajo,1.39,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,4.5,Sobre,1.50,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Rebotes,4.5,Debajo,2.18,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Triples,2.5,Sobre,2.34,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Triples,2.5,Debajo,1.51,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Triples,1.5,Sobre,1.46,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Triples,1.5,Debajo,2.27,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Tapones,0.5,Sobre,1.57,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Tapones,0.5,Debajo,2.20,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,22.5,Sobre,1.85,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,22.5,Debajo,1.82,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,23.5,Sobre,1.97,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,23.5,Debajo,1.62,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,24.5,Sobre,2.11,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,24.5,Debajo,1.53,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,20.5,Sobre,1.57,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Rebotes,20.5,Debajo,2.05,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,18.5,Sobre,1.79,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,18.5,Debajo,1.89,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,19.5,Sobre,1.91,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,19.5,Debajo,1.66,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,20.5,Sobre,2.07,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Puntos+Asistencias,20.5,Debajo,1.56,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,24.5,Sobre,1.87,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,24.5,Debajo,1.80,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,25.5,Sobre,1.96,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,25.5,Debajo,1.62,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,23.5,Sobre,1.66,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,23.5,Debajo,1.91,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,26.5,Sobre,2.10,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,26.5,Debajo,1.54,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,22.5,Sobre,1.54,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,22.5,Debajo,2.10,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,27.5,Sobre,2.34,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,27.5,Debajo,1.43,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,21.5,Sobre,1.47,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,21.5,Debajo,2.25,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,28.5,Sobre,2.65,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,PRA,28.5,Debajo,1.34,dom_alt,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Asistencias+Rebotes,7.5,Sobre,1.98,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,Asistencias+Rebotes,7.5,Debajo,1.71,dom,
New York Knicks - San Antonio Spurs,Winner Of Ec Winner Of Wc,2026-06-10,2026-06-10 21:30,San Antonio Spurs,New York Knicks,New York Knicks,OG Anunoby,DobleDoble,0.5,Sobre,9.66,dom,
