partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Asistencias+Rebotes,8.5,Debajo,1.82,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Asistencias+Rebotes,9.5,Sobre,2.11,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Asistencias+Rebotes,9.5,Debajo,1.54,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Robos+Tapones,2.5,Sobre,1.65,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Robos+Tapones,2.5,Debajo,2.06,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,DobleDoble,0.5,Sobre,4.05,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,DobleDoble,0.5,Debajo,1.19,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Asistencias,1.5,Sobre,2.51,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Asistencias,1.5,Debajo,1.45,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,PuntosPrimerCuarto,3.5,Sobre,1.82,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,PuntosPrimerCuarto,3.5,Debajo,1.85,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,RebotesPrimerCuarto,1.5,Sobre,1.64,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,RebotesPrimerCuarto,1.5,Debajo,2.09,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,TirosLibres,2.5,Sobre,1.78,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,TirosLibres,2.5,Debajo,1.90,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,TirosLibresInt,4.5,Sobre,2.02,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,TirosLibresInt,4.5,Debajo,1.68,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,GolesCampo,4.5,Sobre,1.67,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,GolesCampo,4.5,Debajo,2.03,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,GolesCampoInt,8.5,Sobre,1.93,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,GolesCampoInt,8.5,Debajo,1.75,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Faltas,2.5,Sobre,1.82,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,Jarrett Allen,Faltas,2.5,Debajo,1.85,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,19.5,Sobre,1.77,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,19.5,Debajo,1.90,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,20.5,Sobre,1.89,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,20.5,Debajo,1.68,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,17.5,Sobre,1.51,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,17.5,Debajo,2.17,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,21.5,Sobre,2.09,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,21.5,Debajo,1.55,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,16.5,Sobre,1.40,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,16.5,Debajo,2.43,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,22.5,Sobre,2.23,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,22.5,Debajo,1.48,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,15.5,Sobre,1.30,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,15.5,Debajo,2.81,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,23.5,Sobre,2.55,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,23.5,Debajo,1.36,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,24.5,Sobre,2.91,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos,24.5,Debajo,1.28,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Rebotes,4.5,Sobre,1.71,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Rebotes,4.5,Debajo,1.97,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Rebotes,5.5,Sobre,2.16,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Rebotes,5.5,Debajo,1.51,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Triples,2.5,Sobre,1.84,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Triples,2.5,Debajo,1.83,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Robos,1.5,Sobre,2.11,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Robos,1.5,Debajo,1.62,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Tapones,0.5,Sobre,1.75,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Tapones,0.5,Debajo,1.93,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,24.5,Sobre,1.76,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,24.5,Debajo,1.91,dom,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,25.5,Sobre,1.89,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,25.5,Debajo,1.68,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,22.5,Sobre,1.53,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,22.5,Debajo,2.13,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,26.5,Sobre,2.09,dom_alt,
Cleveland Cavaliers - Detroit Pistons,Winner Of E4 E5 Winner Of E1 E8,2026-05-22,2026-05-15 23:00,Detroit Pistons,Cleveland Cavaliers,Cleveland Cavaliers,James Harden,Puntos+Rebotes,26.5,Debajo,1.55,dom_alt,
