partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,PRA,41.5,Sobre,1.91,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,PRA,41.5,Debajo,1.77,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Asistencias+Rebotes,14.5,Sobre,1.93,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Asistencias+Rebotes,14.5,Debajo,1.75,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Robos+Tapones,2.5,Sobre,2.21,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Robos+Tapones,2.5,Debajo,1.57,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,DobleDoble,0.5,Sobre,2.01,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,DobleDoble,0.5,Debajo,1.69,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Asistencias,8.5,Sobre,1.65,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Asistencias,8.5,Debajo,2.06,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,PuntosPrimerCuarto,5.5,Sobre,1.76,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,PuntosPrimerCuarto,5.5,Debajo,1.91,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,AsistenciasPrimerCuarto,2.5,Sobre,2.13,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,AsistenciasPrimerCuarto,2.5,Debajo,1.61,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,RebotesPrimerCuarto,1.5,Sobre,2.30,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,RebotesPrimerCuarto,1.5,Debajo,1.53,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TirosLibres,6.5,Sobre,1.83,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TirosLibres,6.5,Debajo,1.84,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TirosLibresInt,7.5,Sobre,1.69,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TirosLibresInt,7.5,Debajo,2.01,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,GolesCampo,8.5,Sobre,1.77,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,GolesCampo,8.5,Debajo,1.90,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,GolesCampoInt,19.5,Sobre,1.73,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,GolesCampoInt,19.5,Debajo,1.96,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TriplesInt,6.5,Sobre,2.05,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,TriplesInt,6.5,Debajo,1.66,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Faltas,3.5,Sobre,1.93,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Cade Cunningham,Faltas,3.5,Debajo,1.75,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos,11.5,Sobre,1.71,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos,11.5,Debajo,1.98,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Rebotes,9.5,Sobre,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Rebotes,9.5,Debajo,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Robos,0.5,Sobre,1.63,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Robos,0.5,Debajo,2.09,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Tapones,0.5,Sobre,1.58,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Tapones,0.5,Debajo,2.19,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos+Rebotes,21.5,Sobre,1.78,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos+Rebotes,21.5,Debajo,1.89,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos+Asistencias,13.5,Sobre,1.75,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Puntos+Asistencias,13.5,Debajo,1.92,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,PRA,23.5,Sobre,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,PRA,23.5,Debajo,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Asistencias+Rebotes,11.5,Sobre,1.85,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Asistencias+Rebotes,11.5,Debajo,1.82,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Robos+Tapones,1.5,Sobre,1.78,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Robos+Tapones,1.5,Debajo,1.89,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,DobleDoble,0.5,Sobre,2.23,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,DobleDoble,0.5,Debajo,1.56,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Asistencias,1.5,Sobre,1.71,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Asistencias,1.5,Debajo,1.98,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,PuntosPrimerCuarto,2.5,Sobre,1.81,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,PuntosPrimerCuarto,2.5,Debajo,1.86,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,RebotesPrimerCuarto,2.5,Sobre,2.24,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,RebotesPrimerCuarto,2.5,Debajo,1.55,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,TirosLibres,2.5,Sobre,1.85,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,TirosLibres,2.5,Debajo,1.82,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,TirosLibresInt,3.5,Sobre,1.82,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,TirosLibresInt,3.5,Debajo,1.85,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,GolesCampo,4.5,Sobre,1.84,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,GolesCampo,4.5,Debajo,1.83,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,GolesCampoInt,8.5,Sobre,2.05,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,GolesCampoInt,8.5,Debajo,1.66,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Faltas,3.5,Sobre,1.86,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Jalen Duren,Faltas,3.5,Debajo,1.81,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos,18.5,Sobre,1.75,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos,18.5,Debajo,1.93,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Rebotes,6.5,Sobre,1.73,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Rebotes,6.5,Debajo,1.95,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Triples,1.5,Sobre,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Triples,1.5,Debajo,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Robos,1.5,Sobre,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Robos,1.5,Debajo,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Tapones,0.5,Sobre,2.03,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Tapones,0.5,Debajo,1.67,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos+Rebotes,25.5,Sobre,1.78,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos+Rebotes,25.5,Debajo,1.89,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos+Asistencias,20.5,Sobre,1.77,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Puntos+Asistencias,20.5,Debajo,1.91,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,PRA,27.5,Sobre,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,PRA,27.5,Debajo,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias+Rebotes,8.5,Sobre,1.79,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias+Rebotes,8.5,Debajo,1.88,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias+Rebotes,8.5,Sobre,1.80,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias+Rebotes,8.5,Debajo,1.87,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Robos+Tapones,2.5,Sobre,2.29,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Robos+Tapones,2.5,Debajo,1.53,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,DobleDoble,0.5,Sobre,4.92,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,DobleDoble,0.5,Debajo,1.13,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias,1.5,Sobre,1.64,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias,1.5,Debajo,2.08,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias,1.5,Sobre,1.65,dom_alt,
Detroit Pistons - Cleveland Cavaliers,Winner Of E1 E8 Winner Of E4 E5,2026-05-21,2026-05-14 00:00,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,Tobias Harris,Asistencias,1.5,Debajo,2.06,dom_alt,
