partido,partido_original,fecha,fecha_hora,equipo_local,equipo_visitante,equipo,jugador,mercado,linea,tipo,cuota,fuente,fixture_id
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Rebotes,5.5,Debajo,1.57,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Triples,1.5,Sobre,2.31,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Triples,1.5,Debajo,1.52,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Triples,0.5,Sobre,1.31,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Triples,0.5,Debajo,2.77,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Pérdidas,2.5,Sobre,1.71,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Pérdidas,2.5,Debajo,1.98,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,21.5,Sobre,1.88,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,21.5,Debajo,1.79,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,22.5,Sobre,2.00,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,22.5,Debajo,1.60,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,19.5,Sobre,1.53,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Rebotes,19.5,Debajo,2.12,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,22.5,Sobre,1.82,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,22.5,Debajo,1.85,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,20.5,Sobre,1.53,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,20.5,Debajo,2.12,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,23.5,Sobre,1.93,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,23.5,Debajo,1.65,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,24.5,Sobre,2.06,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Puntos+Asistencias,24.5,Debajo,1.56,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,27.5,Sobre,1.80,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,27.5,Debajo,1.87,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,25.5,Sobre,1.55,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,25.5,Debajo,2.08,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,28.5,Sobre,1.91,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,28.5,Debajo,1.67,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,24.5,Sobre,1.45,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,24.5,Debajo,2.31,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,29.5,Sobre,2.08,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,29.5,Debajo,1.55,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,23.5,Sobre,1.35,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,23.5,Debajo,2.59,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,30.5,Sobre,2.23,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,30.5,Debajo,1.48,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,31.5,Sobre,2.48,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PRA,31.5,Debajo,1.39,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias+Rebotes,11.5,Sobre,1.93,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias+Rebotes,11.5,Debajo,1.75,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Robos+Tapones,1.5,Sobre,2.32,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Robos+Tapones,1.5,Debajo,1.52,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,DobleDoble,0.5,Sobre,5.66,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,DobleDoble,0.5,Debajo,1.09,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,6.5,Sobre,2.06,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,6.5,Debajo,1.66,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,7.5,Sobre,2.55,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,7.5,Debajo,1.37,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,4.5,Sobre,1.30,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Asistencias,4.5,Debajo,2.81,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PuntosPrimerCuarto,3.5,Sobre,1.75,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PuntosPrimerCuarto,3.5,Debajo,1.93,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PuntosPrimerCuarto,4.5,Sobre,2.08,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,PuntosPrimerCuarto,4.5,Debajo,1.55,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,AsistenciasPrimerCuarto,1.5,Sobre,1.81,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,AsistenciasPrimerCuarto,1.5,Debajo,1.86,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibres,3.5,Sobre,1.67,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibres,3.5,Debajo,2.04,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibresInt,4.5,Sobre,1.77,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibresInt,4.5,Debajo,1.91,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibresInt,5.5,Sobre,1.99,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TirosLibresInt,5.5,Debajo,1.60,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,5.5,Sobre,1.90,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,5.5,Debajo,1.77,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,6.5,Sobre,2.41,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,6.5,Debajo,1.41,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,4.5,Sobre,1.48,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,4.5,Debajo,2.23,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,7.5,Sobre,3.27,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,7.5,Debajo,1.18,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,3.5,Sobre,1.20,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,3.5,Debajo,3.13,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,2.5,Sobre,1.09,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,2.5,Debajo,4.38,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,8.5,Sobre,4.15,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampo,8.5,Debajo,1.10,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,11.5,Sobre,1.84,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,11.5,Debajo,1.83,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,12.5,Sobre,2.06,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,12.5,Debajo,1.57,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,9.5,Sobre,1.34,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,9.5,Debajo,2.62,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,13.5,Sobre,2.55,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,13.5,Debajo,1.37,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,8.5,Sobre,1.19,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,8.5,Debajo,3.22,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,14.5,Sobre,3.08,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,14.5,Debajo,1.21,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,7.5,Sobre,1.12,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,7.5,Debajo,3.87,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,15.5,Sobre,3.52,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,GolesCampoInt,15.5,Debajo,1.15,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TriplesInt,3.5,Sobre,1.69,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,TriplesInt,3.5,Debajo,2.01,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Faltas,3.5,Sobre,1.65,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Stephon Castle,Faltas,3.5,Debajo,2.06,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,9.5,Sobre,1.86,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,9.5,Debajo,1.81,dom,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,10.5,Sobre,1.97,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,10.5,Debajo,1.62,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,11.5,Sobre,2.23,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,11.5,Debajo,1.48,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,7.5,Sobre,1.44,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,7.5,Debajo,2.32,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,12.5,Sobre,2.59,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,12.5,Debajo,1.35,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,6.5,Sobre,1.35,dom_alt,
Winner Of Wc New York Knicks,Winner Of Wc New York Knicks,2026-06-13,2026-06-13 21:30,New York Knicks,San Antonio Spurs,San Antonio Spurs,Julian Champagnie,Puntos,6.5,Debajo,2.62,dom_alt,
