Fecha_Partido,Partido,Jugador,Equipo,Stat,Linea,Over,Under
2026-05-21,Detroit Pistons - Cleveland Cavaliers,Dean Wade,Cleveland Cavaliers,POINTS+ASSISTS,4.5,1.84,1.83
2026-05-21,Detroit Pistons - Cleveland Cavaliers,Dean Wade,Cleveland Cavaliers,PRA,7.5,1.74,1.94
2026-05-21,Detroit Pistons - Cleveland Cavaliers,Dean Wade,Cleveland Cavaliers,ASSISTS+REBOUNDS,3.5,1.68,2.02
2026-05-21,Detroit Pistons - Cleveland Cavaliers,Dean Wade,Cleveland Cavaliers,ASSISTS,0.5,1.75,1.93
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,POINTS,3.5,2.31,1.52
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,REBOUNDS,1.5,2.22,1.56
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,THREESMADE,0.5,1.6,2.15
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,POINTS+REBOUNDS,4.5,1.86,1.81
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,POINTS+ASSISTS,5.5,1.85,1.82
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,PRA,6.5,1.73,1.95
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,ASSISTS+REBOUNDS,3.5,1.83,1.84
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Mike Conley,Minnesota Timberwolves,ASSISTS,2.5,2.15,1.6
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,POINTS,13.5,1.85,1.82
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,REBOUNDS,3.5,1.64,2.09
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,THREESMADE,1.5,1.92,1.76
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,POINTS+REBOUNDS,17.5,1.86,1.81
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,POINTS+ASSISTS,17.5,1.92,1.75
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,PRA,21.5,1.92,1.76
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,ASSISTS+REBOUNDS,7.5,1.79,1.88
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Ayo Dosunmu,Minnesota Timberwolves,ASSISTS,3.5,1.81,1.86
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,POINTS,26.5,1.87,1.8
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,REBOUNDS,5.5,1.69,2.01
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,THREESMADE,2.5,1.69,2.01
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,POINTS+REBOUNDS,32.5,1.87,1.8
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,POINTS+ASSISTS,30.5,1.83,1.84
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,PRA,36.5,1.84,1.83
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,ASSISTS+REBOUNDS,9.5,1.69,2.01
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Anthony Edwards,Minnesota Timberwolves,ASSISTS,3.5,1.59,2.17
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,POINTS,7.5,1.95,1.73
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,REBOUNDS,8.5,1.85,1.82
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,POINTS+REBOUNDS,15.5,1.78,1.89
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,POINTS+ASSISTS,8.5,1.8,1.87
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,PRA,17.5,1.87,1.8
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,ASSISTS+REBOUNDS,10.5,2.01,1.69
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Rudy Gobert,Minnesota Timberwolves,ASSISTS,1.5,1.99,1.7
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,POINTS,16.5,1.88,1.79
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,REBOUNDS,5.5,1.97,1.72
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,THREESMADE,1.5,1.95,1.73
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,POINTS+REBOUNDS,21.5,1.79,1.88
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,POINTS+ASSISTS,18.5,1.8,1.87
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,PRA,24.5,1.88,1.8
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,ASSISTS+REBOUNDS,7.5,1.74,1.94
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Jaden McDaniels,Minnesota Timberwolves,ASSISTS,2.5,2.1,1.63
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,POINTS,16.5,1.92,1.76
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,REBOUNDS,6.5,1.95,1.74
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,THREESMADE,1.5,2.42,1.48
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,POINTS+REBOUNDS,22.5,1.82,1.85
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,POINTS+ASSISTS,20.5,1.94,1.74
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,PRA,26.5,1.82,1.85
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,ASSISTS+REBOUNDS,10.5,1.98,1.71
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Julius Randle,Minnesota Timberwolves,ASSISTS,3.5,1.74,1.94
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,POINTS,12.5,1.81,1.86
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,REBOUNDS,6.5,1.68,2.03
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,THREESMADE,1.5,1.55,2.25
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,POINTS+REBOUNDS,19.5,1.79,1.89
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,POINTS+ASSISTS,14.5,1.76,1.91
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,PRA,22.5,1.92,1.76
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,ASSISTS+REBOUNDS,9.5,1.99,1.7
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Naz Reid,Minnesota Timberwolves,ASSISTS,2.5,2.3,1.53
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,POINTS,7.5,1.93,1.75
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,REBOUNDS,2.5,2.19,1.58
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,THREESMADE,0.5,1.49,2.37
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,POINTS+REBOUNDS,9.5,1.83,1.84
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,POINTS+ASSISTS,9.5,1.94,1.74
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,PRA,11.5,1.86,1.81
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,ASSISTS+REBOUNDS,3.5,1.61,2.14
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Terrence Shannon Jr.,Minnesota Timberwolves,ASSISTS,1.5,1.71,1.98
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,POINTS,2.5,1.88,1.79
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,REBOUNDS,1.5,1.73,1.95
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,THREESMADE,0.5,2.34,1.51
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,POINTS+REBOUNDS,4.5,1.91,1.77
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,POINTS+ASSISTS,2.5,1.66,2.05
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,PRA,4.5,1.74,1.94
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,ASSISTS+REBOUNDS,2.5,2.01,1.69
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Carter Bryant,San Antonio Spurs,ASSISTS,0.5,2.12,1.62
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,POINTS,16.5,1.8,1.88
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,REBOUNDS,4.5,1.82,1.85
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,THREESMADE,0.5,1.44,2.53
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,POINTS+REBOUNDS,21.5,1.84,1.83
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,POINTS+ASSISTS,23.5,1.84,1.83
2026-05-23,Minnesota Timberwolves - San Antonio Spurs,Stephon Castle,San Antonio Spurs,PRA,28.5,1.88,1.79
