Fecha_Partido,Partido,Jugador,Equipo,Stat,Linea,Over,Under
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,PRA,44.5,2.38,1.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,PRA,35.5,1.32,2.71
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,PRA,45.5,2.63,1.34
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,ASSISTS+REBOUNDS,14.5,1.95,1.73
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,ASSISTS+REBOUNDS,15.5,2.15,1.51
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,ASSISTS,8.5,1.79,1.89
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,ASSISTS,9.5,2.12,1.53
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Cade Cunningham,Detroit Pistons,ASSISTS,10.5,2.78,1.31
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,11.5,1.77,1.91
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,12.5,1.96,1.63
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,9.5,1.41,2.39
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,13.5,2.12,1.53
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,8.5,1.32,2.72
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,14.5,2.46,1.39
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS,15.5,2.84,1.29
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,REBOUNDS,8.5,1.89,1.78
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,REBOUNDS,9.5,2.16,1.51
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,REBOUNDS,6.5,1.34,2.63
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,REBOUNDS,10.5,2.73,1.32
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+REBOUNDS,20.5,1.85,1.82
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+REBOUNDS,21.5,1.96,1.63
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+REBOUNDS,18.5,1.53,2.12
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+REBOUNDS,22.5,2.06,1.56
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+ASSISTS,13.5,1.85,1.82
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,POINTS+ASSISTS,14.5,2.01,1.59
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,22.5,1.9,1.77
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,23.5,1.99,1.61
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,20.5,1.57,2.04
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,24.5,2.12,1.53
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,19.5,1.5,2.18
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,25.5,2.35,1.43
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,18.5,1.4,2.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,26.5,2.62,1.35
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,PRA,17.5,1.32,2.73
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,ASSISTS+REBOUNDS,10.5,2.0,1.69
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jalen Duren,Detroit Pistons,ASSISTS,1.5,1.84,1.83
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,17.5,1.87,1.8
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,18.5,1.99,1.6
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,15.5,1.54,2.09
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,19.5,2.19,1.5
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,14.5,1.41,2.41
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,20.5,2.48,1.39
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,13.5,1.31,2.78
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS,21.5,2.84,1.29
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,REBOUNDS,6.5,2.14,1.61
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,REBOUNDS,7.5,2.69,1.33
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,REBOUNDS,4.5,1.31,2.76
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,THREESMADE,1.5,1.88,1.79
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+REBOUNDS,23.5,1.83,1.84
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+REBOUNDS,24.5,1.95,1.64
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+REBOUNDS,21.5,1.55,2.08
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+REBOUNDS,25.5,2.09,1.55
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+ASSISTS,19.5,1.9,1.78
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+ASSISTS,20.5,2.03,1.58
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,POINTS+ASSISTS,17.5,1.57,2.05
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,25.5,1.86,1.81
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,26.5,1.97,1.62
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,23.5,1.57,2.05
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,27.5,2.1,1.54
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,22.5,1.46,2.28
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,28.5,2.34,1.43
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,21.5,1.35,2.59
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,PRA,29.5,2.63,1.34
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,ASSISTS+REBOUNDS,7.5,1.71,1.98
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Tobias Harris,Detroit Pistons,ASSISTS,1.5,1.68,2.01
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,12.5,1.92,1.75
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,13.5,2.11,1.54
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,10.5,1.53,2.11
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,14.5,2.32,1.44
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,9.5,1.39,2.45
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,15.5,2.67,1.33
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS,8.5,1.28,2.93
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,REBOUNDS,3.5,2.11,1.63
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,THREESMADE,1.5,2.01,1.69
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+REBOUNDS,15.5,1.83,1.84
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+REBOUNDS,16.5,1.97,1.62
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+REBOUNDS,13.5,1.52,2.14
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+REBOUNDS,17.5,2.14,1.52
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+ASSISTS,16.5,1.91,1.76
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+ASSISTS,17.5,2.05,1.57
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,POINTS+ASSISTS,14.5,1.56,2.07
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,19.5,1.83,1.84
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,20.5,1.94,1.64
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,17.5,1.53,2.11
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,21.5,2.08,1.55
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,16.5,1.41,2.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,22.5,2.34,1.44
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,15.5,1.31,2.78
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,PRA,23.5,2.65,1.34
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,ASSISTS+REBOUNDS,7.5,1.99,1.7
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Daniss Jenkins,Detroit Pistons,ASSISTS,3.5,1.63,2.09
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS,6.5,1.79,1.88
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS,7.5,2.0,1.6
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS,4.5,1.36,2.56
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS,8.5,2.29,1.45
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS,9.5,2.72,1.32
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,REBOUNDS,2.5,1.94,1.74
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,REBOUNDS,3.5,2.75,1.31
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,THREESMADE,0.5,1.44,2.52
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS+REBOUNDS,9.5,1.89,1.78
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS+REBOUNDS,10.5,2.08,1.55
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS+ASSISTS,8.5,1.84,1.83
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,POINTS+ASSISTS,9.5,2.03,1.58
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,11.5,1.94,1.74
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,12.5,2.1,1.54
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,9.5,1.54,2.1
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,13.5,2.33,1.44
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,8.5,1.4,2.45
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,PRA,14.5,2.72,1.32
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,ASSISTS+REBOUNDS,4.5,2.05,1.66
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Caris LeVert,Detroit Pistons,ASSISTS,1.5,1.76,1.91
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,7.5,1.91,1.76
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,8.5,2.1,1.54
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,5.5,1.49,2.21
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,9.5,2.38,1.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,4.5,1.39,2.46
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS,10.5,2.83,1.3
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,REBOUNDS,5.5,1.92,1.76
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,REBOUNDS,6.5,2.19,1.5
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,REBOUNDS,3.5,1.35,2.59
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,REBOUNDS,7.5,2.79,1.3
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+REBOUNDS,12.5,1.8,1.87
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+REBOUNDS,13.5,1.91,1.66
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+REBOUNDS,10.5,1.54,2.09
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+REBOUNDS,14.5,2.09,1.55
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+ASSISTS,8.5,1.95,1.73
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+ASSISTS,9.5,2.05,1.57
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,POINTS+ASSISTS,6.5,1.55,2.08
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,13.5,1.82,1.85
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,14.5,1.92,1.66
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,11.5,1.56,2.06
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,15.5,2.08,1.55
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,10.5,1.46,2.28
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,16.5,2.2,1.49
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,9.5,1.36,2.56
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,17.5,2.45,1.4
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,PRA,18.5,2.71,1.32
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,ASSISTS+REBOUNDS,6.5,1.93,1.75
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,ASSISTS+REBOUNDS,7.5,2.16,1.51
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Paul Reed,Detroit Pistons,ASSISTS,0.5,1.6,2.15
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS,7.5,1.82,1.85
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS,8.5,2.03,1.58
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS,5.5,1.42,2.39
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS,9.5,2.36,1.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS,10.5,2.62,1.35
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,REBOUNDS,1.5,1.52,2.32
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,THREESMADE,1.5,1.55,2.24
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS+REBOUNDS,9.5,1.82,1.85
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS+REBOUNDS,10.5,1.99,1.61
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS+ASSISTS,8.5,1.75,1.93
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS+ASSISTS,9.5,1.92,1.66
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,POINTS+ASSISTS,10.5,2.12,1.53
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,11.5,1.96,1.73
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,12.5,2.12,1.53
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,9.5,1.56,2.07
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,13.5,2.33,1.44
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,8.5,1.41,2.4
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,PRA,14.5,2.7,1.33
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,ASSISTS+REBOUNDS,3.5,1.96,1.73
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Duncan Robinson,Detroit Pistons,ASSISTS,1.5,2.17,1.59
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS,8.5,1.86,1.81
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS,9.5,2.02,1.58
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS,6.5,1.42,2.38
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS,10.5,2.39,1.41
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS,11.5,2.79,1.3
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,REBOUNDS,6.5,1.76,1.92
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,REBOUNDS,7.5,2.07,1.56
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,REBOUNDS,8.5,2.75,1.31
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS+REBOUNDS,15.5,1.84,1.83
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS+REBOUNDS,16.5,1.97,1.62
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS+REBOUNDS,17.5,2.17,1.51
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS+ASSISTS,11.5,1.84,1.83
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,POINTS+ASSISTS,12.5,2.05,1.57
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,18.5,1.84,1.83
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,19.5,1.98,1.62
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,16.5,1.53,2.12
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,20.5,2.15,1.51
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,15.5,1.4,2.42
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,21.5,2.44,1.4
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,PRA,14.5,1.3,2.81
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,ASSISTS+REBOUNDS,9.5,1.81,1.86
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,ASSISTS+REBOUNDS,10.5,2.04,1.57
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Ausar Thompson,Detroit Pistons,ASSISTS,2.5,1.7,1.99
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,POINTS,11.5,1.74,1.93
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,POINTS,12.5,1.93,1.65
2026-05-17,Detroit Pistons - Cleveland Cavaliers,Jarrett Allen,Cleveland Cavaliers,POINTS,9.5,1.39,2.47
