partido,fecha,jugador,mercado,linea,handicap,cuota
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros2 Más/Menos,Menos 1.5,1.5,2.27
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros2 Más/Menos,Más 1.5,1.5,2.27
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros2 Más/Menos,Menos 1.5,1.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros2 Más/Menos,Más 1.5,1.5,2.07
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros2 Más/Menos,Menos 1.5,1.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros2 Más/Menos,Más 0.5,0.5,1.55
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros2 Más/Menos,Menos 0.5,0.5,2.35
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros2 Más/Menos,Más 0.5,0.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros2 Más/Menos,Menos 0.5,0.5,2.42
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros2 Más/Menos,Más 0.5,0.5,2.07
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros2 Más/Menos,Menos 0.5,0.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros2 Más/Menos,Más 0.5,0.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros2 Más/Menos,Menos 0.5,0.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Campo Anotados Más/Menos,Más 9.5,9.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Campo Anotados Más/Menos,Menos 9.5,9.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Campo Anotados Más/Menos,Más 8.5,8.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Campo Anotados Más/Menos,Menos 8.5,8.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Campo Anotados Más/Menos,Más 6.5,6.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Campo Anotados Más/Menos,Menos 6.5,6.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Campo Anotados Más/Menos,Más 5.5,5.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Campo Anotados Más/Menos,Menos 5.5,5.5,1.83
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Campo Anotados Más/Menos,Más 5.5,5.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Campo Anotados Más/Menos,Menos 5.5,5.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Campo Anotados Más/Menos,Más 5.5,5.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Campo Anotados Más/Menos,Menos 5.5,5.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Campo Anotados Más/Menos,Más 5.5,5.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Campo Anotados Más/Menos,Menos 5.5,5.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Campo Anotados Más/Menos,Más 5.5,5.5,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Campo Anotados Más/Menos,Menos 5.5,5.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Campo Anotados Más/Menos,Más 4.5,4.5,1.8
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Campo Anotados Más/Menos,Menos 4.5,4.5,1.87
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Campo Anotados Más/Menos,Más 3.5,3.5,2.12
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Campo Anotados Más/Menos,Menos 3.5,3.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Campo Anotados Más/Menos,Más 2.5,2.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Campo Anotados Más/Menos,Menos 2.5,2.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,2.12
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Campo Anotados Más/Menos,Más 1.5,1.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Campo Anotados Más/Menos,Menos 1.5,1.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Campo Anotados Más/Menos,Más 0.5,0.5,1.5
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Campo Anotados Más/Menos,Menos 0.5,0.5,2.37
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Libres Anotados Más/Menos,Más 5.5,5.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Libres Anotados Más/Menos,Menos 5.5,5.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Libres Anotados Más/Menos,Más 5.5,5.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Libres Anotados Más/Menos,Menos 5.5,5.5,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Libres Anotados Más/Menos,Más 5.5,5.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Libres Anotados Más/Menos,Menos 5.5,5.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Libres Anotados Más/Menos,Más 4.5,4.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Libres Anotados Más/Menos,Menos 4.5,4.5,1.8
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Libres Anotados Más/Menos,Más 2.5,2.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Libres Anotados Más/Menos,Menos 2.5,2.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Libres Anotados Más/Menos,Más 2.5,2.5,2.2
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Libres Anotados Más/Menos,Menos 2.5,2.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Libres Anotados Más/Menos,Más 1.5,1.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Libres Anotados Más/Menos,Menos 1.5,1.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Libres Anotados Más/Menos,Más 1.5,1.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Libres Anotados Más/Menos,Menos 1.5,1.5,1.8
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,2.55
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.47
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,2.05
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,2.42
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,3.9
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.23
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,2.45
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,2.07
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,2.25
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Libres Anotados Más/Menos,Más 0.5,0.5,4.65
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Libres Anotados Más/Menos,Menos 0.5,0.5,1.17
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Doble-Doble,Sí,0,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Doble-Doble,No,0,2.22
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Doble-Doble,Sí,0,5.8
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Doble-Doble,No,0,1.12
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Doble-Doble,Sí,0,12.0
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Doble-Doble,No,0,1.015
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Doble-Doble,Sí,0,6.7
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Doble-Doble,No,0,1.09
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Doble-Doble,Sí,0,4.15
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Doble-Doble,No,0,1.21
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Doble-Doble,Sí,0,3.1
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Doble-Doble,No,0,1.34
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Doble-Doble,Sí,0,9.5
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Doble-Doble,No,0,1.04
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Doble-Doble,Sí,0,12.5
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Doble-Doble,No,0,1.01
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Doble-Doble,Sí,0,2.87
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Doble-Doble,No,0,1.38
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Doble-Doble,Sí,0,14.0
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Doble-Doble,No,0,1.005
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Triple-Doble,Sí,0,9.75
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Triple-Doble,No,0,1.03
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos (hitos),1+,0.0,1.22
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos (hitos),2+,0.0,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos (hitos),3+,0.0,3.2
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos (hitos),4+,0.0,5.2
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos (hitos),1+,0.0,1.23
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos (hitos),2+,0.0,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos (hitos),3+,0.0,4.5
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos (hitos),4+,0.0,9.5
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos (hitos),1+,0.0,1.33
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos (hitos),2+,0.0,2.62
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos (hitos),3+,0.0,6.1
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos (hitos),4+,0.0,12.5
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos (hitos),1+,0.0,1.36
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos (hitos),2+,0.0,2.75
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos (hitos),3+,0.0,5.1
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos (hitos),4+,0.0,6.9
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos (hitos),1+,0.0,1.42
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos (hitos),2+,0.0,3.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos (hitos),3+,0.0,7.2
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos (hitos),4+,0.0,14.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos (hitos),1+,0.0,1.42
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos (hitos),2+,0.0,3.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos (hitos),3+,0.0,7.2
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos (hitos),4+,0.0,14.0
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos (hitos),1+,0.0,1.5
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos (hitos),2+,0.0,3.4
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos (hitos),3+,0.0,8.25
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos (hitos),4+,0.0,15.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos (hitos),1+,0.0,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos (hitos),2+,0.0,3.95
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos (hitos),3+,0.0,10.25
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos (hitos),4+,0.0,17.0
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos (hitos),1+,0.0,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos (hitos),2+,0.0,4.2
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos (hitos),3+,0.0,10.5
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos (hitos),4+,0.0,17.0
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos (hitos),1+,0.0,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos (hitos),2+,0.0,4.5
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos (hitos),3+,0.0,11.25
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos (hitos),4+,0.0,17.5
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos (hitos),1+,0.0,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos (hitos),2+,0.0,4.5
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos (hitos),3+,0.0,11.25
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos (hitos),4+,0.0,17.5
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos (hitos),1+,0.0,1.87
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos (hitos),2+,0.0,5.2
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos (hitos),3+,0.0,13.0
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos (hitos),4+,0.0,18.5
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Robos (hitos),1+,0.0,2.25
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Robos (hitos),2+,0.0,7.4
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Robos (hitos),3+,0.0,15.5
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Robos (hitos),1+,0.0,2.3
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Robos (hitos),2+,0.0,7.5
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Robos (hitos),3+,0.0,16.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Robos (hitos),1+,0.0,2.4
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Robos (hitos),2+,0.0,8.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Robos (hitos),3+,0.0,16.5
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Robos (hitos),1+,0.0,2.8
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Robos (hitos),2+,0.0,9.75
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Robos (hitos),3+,0.0,18.0
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Robos (hitos),1+,0.0,2.95
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Robos (hitos),2+,0.0,10.5
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Robos (hitos),3+,0.0,18.0
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos Más/Menos,Más 1.5,1.5,2.57
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Robos Más/Menos,Menos 1.5,1.5,1.47
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos Más/Menos,Más 1.5,1.5,2.07
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Robos Más/Menos,Menos 1.5,1.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos Más/Menos,Más 1.5,1.5,2.55
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Robos Más/Menos,Menos 1.5,1.5,1.47
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos Más/Menos,Más 0.5,0.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Robos Más/Menos,Menos 0.5,0.5,2.45
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos Más/Menos,Más 0.5,0.5,1.42
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Robos Más/Menos,Menos 0.5,0.5,2.75
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos Más/Menos,Más 0.5,0.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Robos Más/Menos,Menos 0.5,0.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos Más/Menos,Más 0.5,0.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Robos Más/Menos,Menos 0.5,0.5,2.05
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos Más/Menos,Más 0.5,0.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Robos Más/Menos,Menos 0.5,0.5,2.12
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos Más/Menos,Más 0.5,0.5,1.44
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Robos Más/Menos,Menos 0.5,0.5,2.67
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos Más/Menos,Más 0.5,0.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Robos Más/Menos,Menos 0.5,0.5,1.88
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos Más/Menos,Más 0.5,0.5,1.87
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Robos Más/Menos,Menos 0.5,0.5,1.87
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Robos Más/Menos,Más 0.5,0.5,2.25
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Robos Más/Menos,Menos 0.5,0.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Robos Más/Menos,Más 0.5,0.5,2.27
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Robos Más/Menos,Menos 0.5,0.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos Más/Menos,Más 0.5,0.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Robos Más/Menos,Menos 0.5,0.5,2.25
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Robos Más/Menos,Más 0.5,0.5,2.72
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Robos Más/Menos,Menos 0.5,0.5,1.42
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Robos Más/Menos,Más 0.5,0.5,2.9
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Robos Más/Menos,Menos 0.5,0.5,1.38
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Robos Más/Menos,Más 0.5,0.5,2.37
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Robos Más/Menos,Menos 0.5,0.5,1.55
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tapones (hitos),1+,0.0,1.11
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tapones (hitos),2+,0.0,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tapones (hitos),3+,0.0,3.05
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tapones (hitos),4+,0.0,6.2
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tapones (hitos),1+,0.0,1.29
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tapones (hitos),2+,0.0,2.4
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tapones (hitos),3+,0.0,5.4
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tapones (hitos),4+,0.0,11.0
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tapones (hitos),1+,0.0,1.47
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tapones (hitos),2+,0.0,3.2
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tapones (hitos),3+,0.0,7.9
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tapones (hitos),4+,0.0,15.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tapones (hitos),1+,0.0,1.53
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tapones (hitos),2+,0.0,3.5
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tapones (hitos),3+,0.0,8.75
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tapones (hitos),4+,0.0,16.0
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tapones (hitos),1+,0.0,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tapones (hitos),2+,0.0,4.5
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tapones (hitos),3+,0.0,11.0
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tapones (hitos),4+,0.0,18.0
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tapones (hitos),1+,0.0,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tapones (hitos),2+,0.0,6.4
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tapones (hitos),3+,0.0,15.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tapones (hitos),1+,0.0,2.2
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tapones (hitos),2+,0.0,7.0
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tapones (hitos),3+,0.0,15.5
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tapones (hitos),1+,0.0,3.1
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tapones (hitos),2+,0.0,11.25
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tapones (hitos),3+,0.0,18.5
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tapones (hitos),1+,0.0,3.4
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tapones (hitos),2+,0.0,12.5
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tapones (hitos),1+,0.0,3.85
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tapones (hitos),2+,0.0,13.5
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tapones (hitos),1+,0.0,4.65
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tapones (hitos),2+,0.0,16.0
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tapones (hitos),1+,0.0,4.7
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tapones (hitos),2+,0.0,15.5
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tapones (hitos),1+,0.0,5.3
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tapones (hitos),2+,0.0,16.5
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tapones (hitos),1+,0.0,5.4
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tapones (hitos),2+,0.0,16.5
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tapones (hitos),1+,0.0,6.8
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tapones (hitos),2+,0.0,18.5
