partido,fecha,jugador,mercado,linea,handicap,cuota
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Tapones (hitos),7+,0.0,6.9
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Tapones (hitos),8+,0.0,11.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones (hitos),1+,0.0,1.27
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones (hitos),2+,0.0,2.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones (hitos),3+,0.0,5.2
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones (hitos),4+,0.0,11.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones (hitos),1+,0.0,1.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones (hitos),2+,0.0,3.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones (hitos),3+,0.0,9.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones (hitos),4+,0.0,16.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones (hitos),1+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones (hitos),2+,0.0,4.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones (hitos),3+,0.0,12.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones (hitos),4+,0.0,18.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones (hitos),1+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones (hitos),2+,0.0,4.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones (hitos),3+,0.0,11.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones (hitos),4+,0.0,18.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Tapones (hitos),1+,0.0,2.02
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Tapones (hitos),2+,0.0,6.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Tapones (hitos),3+,0.0,14.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Tapones (hitos),1+,0.0,2.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Tapones (hitos),2+,0.0,9.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Tapones (hitos),3+,0.0,17.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Tapones (hitos),1+,0.0,3.05
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Tapones (hitos),2+,0.0,11.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Tapones (hitos),3+,0.0,18.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Tapones (hitos),1+,0.0,3.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Tapones (hitos),2+,0.0,12.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Tapones (hitos),1+,0.0,3.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Tapones (hitos),2+,0.0,13.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Tapones (hitos),1+,0.0,3.65
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Tapones (hitos),2+,0.0,13.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Tapones (hitos),1+,0.0,4.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Tapones (hitos),2+,0.0,14.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Tapones (hitos),1+,0.0,4.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Tapones (hitos),2+,0.0,15.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Tapones (hitos),1+,0.0,5.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Tapones (hitos),2+,0.0,16.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Tapones (hitos),1+,0.0,6.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Tapones (hitos),2+,0.0,18.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Tapones Más/Menos,Más 3.5,3.5,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Tapones Más/Menos,Menos 3.5,3.5,2.12
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones Más/Menos,Más 1.5,1.5,2.32
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Tapones Más/Menos,Menos 1.5,1.5,1.57
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones Más/Menos,Más 0.5,0.5,1.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Tapones Más/Menos,Menos 0.5,0.5,2.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones Más/Menos,Más 0.5,0.5,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Tapones Más/Menos,Menos 0.5,0.5,1.98
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Tapones Más/Menos,Más 0.5,0.5,3.3
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Tapones Más/Menos,Menos 0.5,0.5,1.3
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Tapones Más/Menos,Más 0.5,0.5,2.95
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Tapones Más/Menos,Menos 0.5,0.5,1.37
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Tapones Más/Menos,Más 0.5,0.5,4.3
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Tapones Más/Menos,Menos 0.5,0.5,1.2
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Tapones Más/Menos,Más 0.5,0.5,3.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Tapones Más/Menos,Menos 0.5,0.5,1.27
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Tapones Más/Menos,Más 0.5,0.5,2.02
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Tapones Más/Menos,Menos 0.5,0.5,1.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Tapones Más/Menos,Más 0.5,0.5,2.62
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Tapones Más/Menos,Menos 0.5,0.5,1.45
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Tapones Más/Menos,Más 0.5,0.5,3.45
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Tapones Más/Menos,Menos 0.5,0.5,1.28
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones Más/Menos,Más 0.5,0.5,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Tapones Más/Menos,Menos 0.5,0.5,1.95
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Tapones Más/Menos,Más 0.5,0.5,3.85
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Tapones Más/Menos,Menos 0.5,0.5,1.23
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Tapones Más/Menos,Más 0.5,0.5,5.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Tapones Más/Menos,Menos 0.5,0.5,1.12
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Tapones Más/Menos,Más 0.5,0.5,5.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Tapones Más/Menos,Menos 0.5,0.5,1.14
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Pérdidas Más/Menos,Más 3.5,3.5,2.32
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,Pérdidas Más/Menos,Menos 3.5,3.5,1.57
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Pérdidas Más/Menos,Más 2.5,2.5,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,Pérdidas Más/Menos,Menos 2.5,2.5,1.98
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Pérdidas Más/Menos,Más 2.5,2.5,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,Pérdidas Más/Menos,Menos 2.5,2.5,2.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Pérdidas Más/Menos,Más 2.5,2.5,2.05
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,Pérdidas Más/Menos,Menos 2.5,2.5,1.72
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Pérdidas Más/Menos,Más 2.5,2.5,2.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,Pérdidas Más/Menos,Menos 2.5,2.5,1.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Pérdidas Más/Menos,Más 1.5,1.5,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,Pérdidas Más/Menos,Menos 1.5,1.5,1.95
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Pérdidas Más/Menos,Más 1.5,1.5,2.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,Pérdidas Más/Menos,Menos 1.5,1.5,1.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Pérdidas Más/Menos,Más 1.5,1.5,1.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,Pérdidas Más/Menos,Menos 1.5,1.5,2.02
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Pérdidas Más/Menos,Más 1.5,1.5,1.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,Pérdidas Más/Menos,Menos 1.5,1.5,2.07
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Pérdidas Más/Menos,Más 1.5,1.5,2.12
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,Pérdidas Más/Menos,Menos 1.5,1.5,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Pérdidas Más/Menos,Más 0.5,0.5,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,Pérdidas Más/Menos,Menos 0.5,0.5,1.98
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Mike Conley,Pérdidas Más/Menos,Más 0.5,0.5,2.65
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Mike Conley,Pérdidas Más/Menos,Menos 0.5,0.5,1.44
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Pérdidas Más/Menos,Más 0.5,0.5,1.82
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,Pérdidas Más/Menos,Menos 0.5,0.5,1.93
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Pérdidas Más/Menos,Más 0.5,0.5,1.72
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,Pérdidas Más/Menos,Menos 0.5,0.5,2.05
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Pérdidas Más/Menos,Más 0.5,0.5,2.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,Pérdidas Más/Menos,Menos 0.5,0.5,1.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Pérdidas Más/Menos,Más 0.5,0.5,1.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,Pérdidas Más/Menos,Menos 0.5,0.5,2.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),40+,0.0,1.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),41+,0.0,1.44
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),42+,0.0,1.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),43+,0.0,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),44+,0.0,1.82
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),45+,0.0,2.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),46+,0.0,2.2
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),47+,0.0,2.45
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA (hitos),48+,0.0,2.72
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),35+,0.0,1.44
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),36+,0.0,1.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),37+,0.0,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),38+,0.0,1.83
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),39+,0.0,2.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),40+,0.0,2.22
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),41+,0.0,2.47
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),42+,0.0,2.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Anthony Edwards,PRA (hitos),43+,0.0,3.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),28+,0.0,1.45
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),29+,0.0,1.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),30+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),31+,0.0,1.98
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),32+,0.0,2.22
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),33+,0.0,2.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),34+,0.0,2.92
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),35+,0.0,3.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Stephon Castle,PRA (hitos),36+,0.0,3.9
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),25+,0.0,1.47
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),26+,0.0,1.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),27+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),28+,0.0,2.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),29+,0.0,2.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),30+,0.0,2.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),31+,0.0,2.95
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),32+,0.0,3.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,De'Aaron Fox,PRA (hitos),33+,0.0,4.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),25+,0.0,1.53
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),26+,0.0,1.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),27+,0.0,1.88
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),28+,0.0,2.12
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),29+,0.0,2.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),30+,0.0,2.77
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),31+,0.0,3.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),32+,0.0,3.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julius Randle,PRA (hitos),33+,0.0,4.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),20+,0.0,1.27
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),21+,0.0,1.38
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),22+,0.0,1.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),23+,0.0,1.67
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),24+,0.0,1.85
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),25+,0.0,2.07
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),26+,0.0,2.32
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),27+,0.0,2.62
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Jaden McDaniels,PRA (hitos),28+,0.0,2.95
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),19+,0.0,1.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),20+,0.0,1.57
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),21+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),22+,0.0,2.05
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),23+,0.0,2.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),24+,0.0,2.85
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),25+,0.0,3.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),26+,0.0,4.15
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Rudy Gobert,PRA (hitos),27+,0.0,5.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),18+,0.0,1.37
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),20+,0.0,1.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),22+,0.0,2.15
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),24+,0.0,2.85
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),26+,0.0,3.85
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),28+,0.0,5.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),30+,0.0,6.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),32+,0.0,7.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Naz Reid,PRA (hitos),34+,0.0,8.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),18+,0.0,1.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),19+,0.0,1.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),20+,0.0,1.72
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),21+,0.0,1.98
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),22+,0.0,2.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),23+,0.0,2.62
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),24+,0.0,3.1
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),25+,0.0,3.65
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Ayo Dosunmu,PRA (hitos),26+,0.0,4.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),18+,0.0,1.47
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),20+,0.0,1.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),22+,0.0,2.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),24+,0.0,3.15
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),26+,0.0,4.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),28+,0.0,6.2
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),30+,0.0,8.75
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),32+,0.0,11.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Devin Vassell,PRA (hitos),34+,0.0,14.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),15+,0.0,1.26
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),16+,0.0,1.37
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),17+,0.0,1.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),18+,0.0,1.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),19+,0.0,1.93
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),20+,0.0,2.22
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),21+,0.0,2.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),22+,0.0,3.05
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Dylan Harper,PRA (hitos),23+,0.0,3.65
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),14+,0.0,1.47
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),16+,0.0,1.9
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),18+,0.0,2.57
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),20+,0.0,3.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),22+,0.0,5.3
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),24+,0.0,7.6
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),26+,0.0,10.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),28+,0.0,13.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Julian Champagnie,PRA (hitos),30+,0.0,16.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),12+,0.0,1.39
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),14+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),16+,0.0,2.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),18+,0.0,3.55
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),20+,0.0,5.3
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),22+,0.0,7.9
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),24+,0.0,11.25
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),26+,0.0,14.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Keldon Johnson,PRA (hitos),28+,0.0,17.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),9+,0.0,1.36
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),11+,0.0,1.78
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),13+,0.0,2.52
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),15+,0.0,3.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),17+,0.0,5.9
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),19+,0.0,9.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),21+,0.0,12.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),23+,0.0,16.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Terrence Shannon Jr.,PRA (hitos),25+,0.0,18.0
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),8+,0.0,1.42
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),9+,0.0,1.7
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),10+,0.0,2.07
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),11+,0.0,2.62
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),12+,0.0,3.35
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),13+,0.0,4.4
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),14+,0.0,5.8
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Luke Kornet,PRA (hitos),15+,0.0,7.5
San Antonio Spurs Minnesota Timberwolves,2026-05-12,Victor Wembanyama,PRA Más/Menos,Más 43.5,43.5,1.82
