gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629622,Max,Strus,M. Strus,max-strus,F,,2,19:40,4.51,1.57,2,4,6,35,0,1,27,3,1,1,1.0,1,5,0.2,0.333,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630596,Evan,Mobley,E. Mobley,evan-mobley,F,,4,41:12,4.24,3.12,6,15,20,78,0,0,55,3,5,7,0.714,4,8,0.5,0.6,3,3,1.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628386,Jarrett,Allen,J. Allen,jarrett-allen,C,,31,33:49,4.0,2.4,7,12,19,27,0,0,16,1,5,6,0.833,1,2,0.5,0.75,3,5,0.6
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,45,40:58,3.93,2.86,1,7,8,66,0,0,31,2,6,11,0.545,5,15,0.333,0.423,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,201935,James,Harden,J. Harden,james-harden,G,,1,44:00,3.48,2.74,7,5,12,83,2,3,61,9,3,8,0.375,2,6,0.333,0.357,4,5,0.8
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630241,Sam,Merrill,S. Merrill,sam-merrill,,,5,17:35,4.79,1.51,2,0,2,22,0,0,15,1,0,1,0.0,1,4,0.25,0.2,1,2,0.5
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629731,Dean,Wade,D. Wade,dean-wade,,,32,28:07,4.26,2.16,4,4,8,30,0,0,22,0,2,2,1.0,2,6,0.333,0.5,2,2,1.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,203471,Dennis,Schröder,D. Schröder,dennis-schröder,,,8,16:14,4.48,1.29,1,3,4,38,0,0,25,1,0,2,0.0,0,2,0.0,0.0,2,2,1.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,,3,7:24,4.26,0.57,3,2,5,8,0,0,7,0,0,0,0.0,0,1,0.0,0.0,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1642281,Jaylon,Tyson,J. Tyson,jaylon-tyson,,,20,16:01,4.78,1.38,2,2,4,33,0,1,25,3,0,0,0.0,2,6,0.333,0.333,2,2,1.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1631165,Keon,Ellis,K. Ellis,keon-ellis,,DNP - Coach's Decision,14,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1626204,Larry,Nance Jr.,L. Nance Jr.,larry-nance-jr,,DNP - Coach's Decision,22,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641854,Craig,Porter Jr.,C. Porter Jr.,craig-porter-jr,,DNP - Coach's Decision,9,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1642878,Tyrese,Proctor,T. Proctor,tyrese-proctor,,DNP - Coach's Decision,24,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500136,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1641772,Nae'Qwan,Tomlin,N. Tomlin,naeqwan-tomlin,,DNP - Coach's Decision,35,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1629628,RJ,Barrett,R. Barrett,rj-barrett,F,,9,43:22,4.03,3.11,5,12,15,86,0,2,57,3,2,5,0.4,6,16,0.375,0.381,2,3,0.667
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1630567,Scottie,Barnes,S. Barnes,scottie-barnes,F,,4,47:57,4.03,3.45,4,10,14,100,1,0,69,14,4,5,0.8,7,16,0.438,0.524,1,1,1.0
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,C,,19,21:31,4.55,1.74,6,7,13,23,0,0,20,1,0,1,0.0,1,2,0.5,0.333,4,4,1.0
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1642266,Ja'Kobe,Walter,J. Walter,jakobe-walter,G,,14,43:00,4.26,3.29,1,7,8,45,1,0,29,0,3,4,0.75,4,9,0.444,0.538,3,3,1.0
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1642347,Jamal,Shead,J. Shead,jamal-shead,G,,23,33:21,3.96,2.35,1,2,3,63,0,1,50,6,0,2,0.0,2,7,0.286,0.222,2,2,1.0
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1642867,Collin,Murray-Boyles,C. Murray-Boyles,collin-murray-boyles,,,12,39:54,4.23,3.03,8,8,16,59,2,0,42,2,2,5,0.4,4,5,0.8,0.6,7,8,0.875
0042500136,1610612761,Toronto,Raptors,TOR,raptors,1642419,Jamison,Battle,J. Battle,jamison-battle,,,77,11:22,4.55,0.91,1,0,1,6,0,0,2,0,1,2,0.5,1,2,0.5,0.5,0,1,0.0
