gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,2544,LeBron,James,L. James,lebron-james,F,,23,36:18,3.73,2.41,4,3,7,65,0,1,43,6,8,10,0.8,4,7,0.571,0.706,1,2,0.5
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,F,,28,36:51,4.19,2.74,0,9,9,44,0,0,28,2,2,3,0.667,5,10,0.5,0.538,3,4,0.75
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1629028,Deandre,Ayton,D. Ayton,deandre-ayton,C,,5,27:26,3.94,1.89,8,11,18,48,1,0,33,2,3,8,0.375,2,4,0.5,0.417,2,3,0.667
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1630559,Austin,Reaves,A. Reaves,austin-reaves,G,,15,35:55,3.95,2.53,2,8,10,93,2,0,70,6,2,8,0.25,1,8,0.125,0.188,2,3,0.667
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,203935,Marcus,Smart,M. Smart,marcus-smart,G,,36,31:58,3.77,2.14,2,6,8,72,0,1,50,7,0,2,0.0,4,13,0.308,0.267,2,3,0.667
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1628379,Luke,Kennard,L. Kennard,luke-kennard,,,10,28:36,4.17,2.12,0,13,13,43,1,0,36,1,0,0,0.0,1,4,0.25,0.25,3,3,1.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1629637,Jaxson,Hayes,J. Hayes,jaxson-hayes,,,11,16:08,3.97,1.14,9,4,13,25,1,0,16,1,1,2,0.5,0,1,0.0,0.333,2,2,1.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1631222,Jake,LaRavia,J. LaRavia,jake-laravia,,,12,13:39,4.54,1.1,2,3,5,20,0,0,16,0,0,1,0.0,1,1,1.0,0.5,0,0,0.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,,2,6:09,4.73,0.51,0,1,1,6,0,0,4,0,1,1,1.0,0,1,0.0,0.5,1,1,1.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1642355,Bronny,James,B. James,bronny-james,,,9,1:45,3.78,0.12,0,0,0,5,0,0,5,1,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1641733,Nick,Smith Jr.,N. Smith Jr.,nick-smith-jr,,,20,1:45,3.97,0.13,0,1,1,7,0,0,6,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1642876,Adou,Thiero,A. Thiero,adou-thiero,,,1,1:45,3.42,0.11,0,0,0,2,0,0,2,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1642261,Dalton,Knecht,D. Knecht,dalton-knecht,,,4,1:45,3.19,0.1,0,0,0,3,0,0,2,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612747,Los Angeles,Lakers,LAL,lakers,1628467,Maxi,Kleber,M. Kleber,maxi-kleber,,DNP - Coach's Decision,14,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1629652,Luguentz,Dort,L. Dort,luguentz-dort,F,,5,27:55,3.81,1.9,2,5,7,35,0,0,27,4,0,0,0.0,2,5,0.4,0.4,1,1,1.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1631096,Chet,Holmgren,C. Holmgren,chet-holmgren,F,,7,30:49,4.23,2.3,6,10,14,45,0,0,25,1,3,5,0.6,6,12,0.5,0.529,1,2,0.5
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1628392,Isaiah,Hartenstein,I. Hartenstein,isaiah-hartenstein,C,,55,24:49,4.44,1.93,6,12,18,37,0,0,32,4,1,1,1.0,2,2,1.0,1.0,6,9,0.667
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1642349,Ajay,Mitchell,A. Mitchell,ajay-mitchell,G,,25,27:56,4.27,2.11,2,5,7,53,0,0,33,4,6,8,0.75,1,8,0.125,0.438,1,1,1.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,shai-gilgeous-alexander,G,,2,35:16,3.64,2.28,1,8,9,72,4,1,46,6,4,8,0.5,4,7,0.571,0.533,2,7,0.286
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1631119,Jaylin,Williams,J. Williams,jaylin-williams,,,6,20:27,3.8,1.4,2,10,12,37,0,0,31,3,0,1,0.0,1,2,0.5,0.333,0,0,0.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1641717,Cason,Wallace,C. Wallace,cason-wallace,,,22,19:25,4.18,1.46,2,4,6,29,1,1,22,2,0,2,0.0,2,4,0.5,0.333,1,1,1.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1627936,Alex,Caruso,A. Caruso,alex-caruso,,,9,20:26,4.26,1.55,4,2,5,25,0,0,20,2,1,1,1.0,1,4,0.25,0.4,2,3,0.667
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,11,11:20,4.47,0.89,1,2,3,15,0,0,9,1,3,3,1.0,1,3,0.333,0.667,2,3,0.667
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1642272,Jared,McCain,J. McCain,jared-mccain,,,3,14:57,4.48,1.18,3,1,4,26,1,0,18,2,0,1,0.0,4,6,0.667,0.571,0,0,0.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1630598,Aaron,Wiggins,A. Wiggins,aaron-wiggins,,,21,4:56,4.4,0.38,0,0,0,6,0,0,3,0,0,1,0.0,0,1,0.0,0.0,0,0,0.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1629026,Kenrich,Williams,K. Williams,kenrich-williams,,,34,1:45,3.43,0.11,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0042500221,1610612760,Oklahoma City,Thunder,OKC,thunder,1642260,Nikola,Topić,N. Topić,nikola-topić,,DNP - Coach's Decision,44,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
