gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,3,19:35,4.6,1.61,2,2,3,35,1,0,23,4,3,3,1.0,3,7,0.429,0.6,2,4,0.5
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203944,Julius,Randle,J. Randle,julius-randle,F,,30,27:24,4.01,1.96,4,5,8,44,0,2,24,2,1,3,0.333,3,7,0.429,0.4,1,2,0.5
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,27,28:03,4.4,2.19,7,10,17,41,0,0,31,1,1,3,0.333,0,1,0.0,0.25,7,8,0.875
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630545,Terrence,Shannon Jr.,T. Shannon Jr.,terrence-shannon-jr,G,,1,24:37,4.48,1.94,3,5,8,48,0,1,33,1,2,4,0.5,2,8,0.25,0.333,1,1,1.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,G,,10,15:50,4.18,1.18,0,4,4,37,0,1,31,3,0,1,0.0,1,3,0.333,0.25,0,0,0.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630245,Ayo,Dosunmu,A. Dosunmu,ayo-dosunmu,,,13,10:29,4.36,0.82,1,2,3,15,0,0,11,0,0,3,0.0,0,1,0.0,0.0,0,1,0.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,,,5,24:08,4.04,1.77,2,4,6,49,0,0,29,0,3,8,0.375,2,5,0.4,0.385,0,1,0.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,,,11,21:27,4.37,1.73,1,10,10,35,0,0,24,0,1,2,0.5,3,5,0.6,0.571,1,1,1.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,22,15:02,4.29,1.16,2,0,2,14,0,0,9,1,0,0,0.0,1,5,0.2,0.2,0,0,0.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630538,Bones,Hyland,B. Hyland,bones-hyland,,,8,10:47,4.68,0.91,0,2,2,18,0,0,11,2,0,1,0.0,0,2,0.0,0.0,2,3,0.667
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203937,Kyle,Anderson,K. Anderson,kyle-anderson,,,12,14:19,4.23,1.1,1,3,4,30,0,0,21,4,1,2,0.5,2,4,0.5,0.5,0,0,0.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204060,Joe,Ingles,J. Ingles,joe-ingles,,,7,9:58,4.19,0.75,1,1,2,21,0,0,15,0,0,0,0.0,2,3,0.667,0.667,2,2,1.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641763,Julian,Phillips,J. Phillips,julian-phillips,,,4,9:58,4.5,0.8,2,0,2,8,0,0,4,1,0,2,0.0,1,1,1.0,0.333,2,2,1.0
0042500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642866,Joan,Beringer,J. Beringer,joan-beringer,,,19,8:23,4.75,0.72,2,2,4,14,0,0,8,0,2,3,0.667,1,1,1.0,0.75,0,1,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1630170,Devin,Vassell,D. Vassell,devin-vassell,F,,24,21:36,4.64,1.75,3,6,7,29,0,0,20,4,1,1,1.0,2,8,0.25,0.333,3,3,1.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1630577,Julian,Champagnie,J. Champagnie,julian-champagnie,F,,30,22:01,4.26,1.71,0,3,3,31,0,1,22,2,0,0,0.0,4,6,0.667,0.667,1,2,0.5
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1641705,Victor,Wembanyama,V. Wembanyama,victor-wembanyama,C,,1,25:54,4.17,1.93,5,14,18,49,0,0,29,2,4,6,0.667,3,9,0.333,0.467,0,2,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1628368,De'Aaron,Fox,D. Fox,deaaron-fox,G,,4,25:41,4.4,2.04,1,3,4,45,0,0,32,2,0,2,0.0,5,8,0.625,0.5,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1642264,Stephon,Castle,S. Castle,stephon-castle,G,,5,24:15,4.31,1.84,2,6,7,53,1,0,33,4,2,5,0.4,4,5,0.8,0.6,2,2,1.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1642844,Dylan,Harper,D. Harper,dylan-harper,,,2,22:28,4.65,1.87,3,7,9,46,1,1,34,5,0,2,0.0,5,8,0.625,0.5,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1629640,Keldon,Johnson,K. Johnson,keldon-johnson,,,3,19:04,4.53,1.55,6,10,14,32,1,0,17,1,0,3,0.0,2,5,0.4,0.25,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1628436,Luke,Kornet,L. Kornet,luke-kornet,,,7,13:17,4.58,1.1,1,6,7,13,0,0,12,1,1,1,1.0,0,0,0.0,1.0,1,7,0.143
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1642868,Carter,Bryant,C. Bryant,carter-bryant,,,11,15:34,4.6,1.29,3,4,6,17,0,0,12,2,0,0,0.0,1,3,0.333,0.333,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,203084,Harrison,Barnes,H. Barnes,harrison-barnes,,,40,15:27,4.56,1.26,1,1,2,16,0,0,6,0,1,1,1.0,3,6,0.5,0.571,0,1,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1629162,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,0,9:58,4.7,0.84,0,0,0,20,0,0,19,2,0,0,0.0,1,1,1.0,1.0,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,203482,Kelly,Olynyk,K. Olynyk,kelly-olynyk,,,8,9:58,4.27,0.76,0,2,2,33,0,0,24,2,1,1,1.0,1,2,0.5,0.667,1,1,1.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,1630322,Lindy,Waters III,L. Waters III,lindy-waters-iii,,,43,8:23,4.57,0.69,2,3,5,19,0,0,13,1,1,1,1.0,2,4,0.5,0.6,0,0,0.0
0042500232,1610612759,San Antonio,Spurs,SAS,spurs,203486,Mason,Plumlee,M. Plumlee,mason-plumlee,,,45,3:12,4.66,0.28,0,0,0,2,0,0,2,1,0,0,0.0,0,0,0.0,0.0,1,2,0.5
