gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,F,,1,35:52,4.45,2.81,5,14,17,92,1,2,67,5,6,7,0.857,3,11,0.273,0.5,5,5,1.0
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1631243,Mouhamed,Gueye,M. Gueye,mouhamed-gueye,C,,18,31:21,4.45,2.5,8,12,19,53,0,0,36,6,2,4,0.5,1,6,0.167,0.3,8,10,0.8
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1630700,Dyson,Daniels,D. Daniels,dyson-daniels,G,,5,35:26,4.44,2.77,7,11,17,78,1,0,63,8,4,7,0.571,2,4,0.5,0.545,0,1,0.0
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,G,,7,33:39,4.61,2.78,4,8,11,62,2,0,41,6,1,2,0.5,5,16,0.313,0.333,4,5,0.8
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,204001,Kristaps,Porziņģis,K. Porziņģis,kristaps-porziņģis,,,8,21:45,4.12,1.59,3,8,10,38,0,0,24,2,0,2,0.0,4,9,0.444,0.364,1,3,0.333
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1630249,Vít,Krejčí,V. Krejčí,vít-krejčí,,,27,19:20,4.5,1.57,2,5,6,31,1,1,25,1,1,3,0.333,1,2,0.5,0.4,1,2,0.5
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1628379,Luke,Kennard,L. Kennard,luke-kennard,,,3,21:40,4.58,1.77,0,0,0,23,0,0,15,1,0,0,0.0,5,6,0.833,0.833,1,2,0.5
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1630811,Keaton,Wallace,K. Wallace,keaton-wallace,,,2,0:18,3.49,0.02,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1642854,Asa,Newell,A. Newell,asa-newell,,,14,7:02,4.82,0.6,2,1,3,10,0,0,6,1,1,2,0.5,0,1,0.0,0.333,0,0,0.0
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1642368,N'Faly,Dante,N. Dante,nfaly-dante,,DND - Injury/Illness,12,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
0022500519,1610612737,Atlanta,Hawks,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,DND - Injury/Illness,17,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0
