created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hit_rate,keep_reason
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.85,2.51476,1.9667,0.697063,0.540541,0.156522,0.289566,28.96,d58f342c478facd2c766ff70463b577c8ac87694,d58f342c478facd2c766ff70463b577c8ac87694|2.5148|1.9667,4,5,6,10,0.800000,0.600000,4/5 | 6/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Dylan Harper,dylan harper,san antonio spurs oklahoma city thunder,Dylan Harper,1642844.0,SAS,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),5+,REB,over,5,4.5,1.95,5.23572,1.9667,0.645830,0.512821,0.133010,0.259369,25.94,b2d638f65c7440f13fa7aa1a4d69a975cab7a393,b2d638f65c7440f13fa7aa1a4d69a975cab7a393|5.2357|1.9667,4,5,5,10,0.800000,0.500000,4/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),7+,PRA,over,7,6.5,1.6,9.99119,6.1893,0.713646,0.625000,0.088646,0.141834,14.18,b4360ee88460e4995ddd5666d0b94fa949050cd6,b4360ee88460e4995ddd5666d0b94fa949050cd6|9.9912|6.1893,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,1.44,7.01685,4.8341,0.766543,0.694444,0.072099,0.103822,10.38,9de1f0fcd97cde234e9f75eb9f0f3f03a4ed1c7e,9de1f0fcd97cde234e9f75eb9f0f3f03a4ed1c7e|7.0169|4.8341,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,PRA (hitos),20+,PRA,over,20,19.5,1.95,22.4977,6.1893,0.685925,0.512821,0.173104,0.337553,33.76,5a4eb13a9b610bb3f3f8147b7fb25dcbcc17a365,5a4eb13a9b610bb3f3f8147b7fb25dcbcc17a365|22.4977|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Puntos (hitos),13+,PTS,over,13,12.5,1.93,14.5297,4.8341,0.662711,0.518135,0.144576,0.279032,27.90,653b5f7ce46b9a81c26e69b74d1e3e7d79764a15,653b5f7ce46b9a81c26e69b74d1e3e7d79764a15|14.5297|4.8341,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.93,9.99119,6.1893,0.656342,0.518135,0.138207,0.266739,26.67,51d4476f20b361fb83355641a82bd32fa0a3002e,51d4476f20b361fb83355641a82bd32fa0a3002e|9.9912|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Puntos (hitos),12+,PTS,over,12,11.5,1.67,14.5297,4.8341,0.734584,0.598802,0.135782,0.226755,22.68,03b437687b7fe70d3811ba9d721c15d4f9d551bd,03b437687b7fe70d3811ba9d721c15d4f9d551bd|14.5297|4.8341,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,PRA (hitos),18+,PRA,over,18,17.5,1.52,22.4977,6.1893,0.790302,0.657895,0.132407,0.201259,20.13,68271c014e97a337e352fb3b4fc1537e150cf7ce,68271c014e97a337e352fb3b4fc1537e150cf7ce|22.4977|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Puntos (hitos),11+,PTS,over,11,10.5,1.5,14.5297,4.8341,0.797747,0.666667,0.131080,0.196620,19.66,4aff3209d32e3b8d4cae47dccbd3f6f865a3db85,4aff3209d32e3b8d4cae47dccbd3f6f865a3db85|14.5297|4.8341,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),1+,REB,over,1,0.5,1.33,2.47835,1.9667,0.842774,0.751880,0.090894,0.120889,12.09,ad7c3131f7c4776ba199f5e1c6d376fa859faf8b,ad7c3131f7c4776ba199f5e1c6d376fa859faf8b|2.4783|1.9667,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,De'Aaron Fox,de aaron fox,san antonio spurs oklahoma city thunder,De'Aaron Fox,1628368.0,SAS,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.55,4.54675,1.9667,0.702719,0.392157,0.310563,0.791935,79.19,e5fa5bd615b682007b241cfaa509d309dc2b1aa2,e5fa5bd615b682007b241cfaa509d309dc2b1aa2|4.5468|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,RA (hitos),3+,RA,over,3,2.5,1.98,3.62131,2.6976,0.661174,0.505051,0.156124,0.309125,30.91,a2a8c2399c0760034622b9acca7c84c84c1acd7b,a2a8c2399c0760034622b9acca7c84c84c1acd7b|3.6213|2.6976,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.52,4.16613,1.9667,0.801550,0.657895,0.143656,0.218357,21.84,ab1eb2c6e552e88c9ef0d3a3bd0fd9ec8d644955,ab1eb2c6e552e88c9ef0d3a3bd0fd9ec8d644955|4.1661|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Jalen Williams,jalen williams,san antonio spurs oklahoma city thunder,Jalen Williams,1631114.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),4+,REB,over,4,3.5,1.67,4.47601,1.9667,0.690148,0.598802,0.091345,0.152547,15.25,6b6b0b7a878e02d0518e96565f342916e084cf01,6b6b0b7a878e02d0518e96565f342916e084cf01|4.4760|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Luguentz Dort,luguentz dort,san antonio spurs oklahoma city thunder,Luguentz Dort,1629652.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.78,3.15571,1.9667,0.630586,0.561798,0.068788,0.122444,12.24,dd253d7897269aee7d2ed27584adde6fa4aab3fe,dd253d7897269aee7d2ed27584adde6fa4aab3fe|3.1557|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Max Strus,max strus,new york knicks cleveland cavaliers,Max Strus,1629622.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),8+,PTS,over,8,7.5,1.7,9.38148,4.8341,0.651439,0.588235,0.063204,0.107447,10.74,efebe8fba1d8fbaa99f72fa526aca72bdecad923,efebe8fba1d8fbaa99f72fa526aca72bdecad923|9.3815|4.8341,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.32,4.16613,1.9667,0.632585,0.431034,0.201550,0.467596,46.76,5e61af24703470a4d4292ee7667757081b6c7d1b,5e61af24703470a4d4292ee7667757081b6c7d1b|4.1661|1.9667,3,5,3,10,0.600000,0.300000,3/5 | 3/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Landry Shamet,landry shamet,new york knicks cleveland cavaliers,Landry Shamet,1629013.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.75,9.56516,6.1893,0.630685,0.571429,0.059256,0.103698,10.37,5334458f47a3fdc29da3bb70561fe27c4b52f0de,5334458f47a3fdc29da3bb70561fe27c4b52f0de|9.5652|6.1893,3,5,3,10,0.600000,0.300000,3/5 | 3/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),6+,PTS,over,6,5.5,2.22,7.01685,4.8341,0.623157,0.450450,0.172706,0.383408,38.34,39b55b31b2e500051f77ed9a8646f55c057f91d6,39b55b31b2e500051f77ed9a8646f55c057f91d6|7.0169|4.8341,2,5,7,10,0.400000,0.700000,2/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,1.82,7.01685,4.8341,0.698693,0.549451,0.149243,0.271621,27.16,472bd6b2ef8117a11b99604070b57ad15316d378,472bd6b2ef8117a11b99604070b57ad15316d378|7.0169|4.8341,2,5,7,10,0.400000,0.700000,2/5 | 7/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Ajay Mitchell,ajay mitchell,san antonio spurs oklahoma city thunder,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.07,4.32948,1.9667,0.663400,0.483092,0.180308,0.373238,37.32,586e6e0d8d7473a936cb29abb4d4a034573fa248,586e6e0d8d7473a936cb29abb4d4a034573fa248|4.3295|1.9667,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,1.72,5.98705,4.8341,0.696542,0.581395,0.115147,0.198053,19.81,9f125e4f20053f23e9e60272004a9d0647d4c870,9f125e4f20053f23e9e60272004a9d0647d4c870|5.9871|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,1.9,5.98705,4.8341,0.620813,0.526316,0.094497,0.179545,17.95,7e66cc0d6bd5ce562b9c7ee949275bd15a31c31a,7e66cc0d6bd5ce562b9c7ee949275bd15a31c31a|5.9871|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,San Antonio Spurs Oklahoma City Thunder,Cason Wallace,cason wallace,san antonio spurs oklahoma city thunder,Cason Wallace,1641717.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.6,3.61783,1.9667,0.715112,0.625000,0.090112,0.144179,14.42,3c2fcdaf60ce1be48f7b25f66b85fe2cc3f60fe0,3c2fcdaf60ce1be48f7b25f66b85fe2cc3f60fe0|3.6178|1.9667,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),7+,PTS,over,7,6.5,2.47,7.96237,4.8341,0.618869,0.404858,0.214011,0.528607,52.86,ac226cc28744df05908f53f2ae14612d29618ecd,ac226cc28744df05908f53f2ae14612d29618ecd|7.9624|4.8341,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),9+,PRA,over,9,8.5,2.15,10.9395,6.1893,0.653266,0.465116,0.188150,0.404523,40.45,6beab5054005a1830818174651ee36536fb4fbab,6beab5054005a1830818174651ee36536fb4fbab|10.9395|6.1893,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),6+,PTS,over,6,5.5,1.91,7.96237,4.8341,0.694755,0.523560,0.171195,0.326983,32.70,16b99a3cf8152d34d47015dc5b0803231d091016,16b99a3cf8152d34d47015dc5b0803231d091016|7.9624|4.8341,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.78,10.9395,6.1893,0.710800,0.561798,0.149002,0.265224,26.52,0da4e2f1255194ed1ea399647d100714a85a4b72,0da4e2f1255194ed1ea399647d100714a85a4b72|10.9395|6.1893,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,1.57,7.96237,4.8341,0.763078,0.636943,0.126136,0.198033,19.80,6c82dc804d02514ce1fb9614cf6a9623f733aa10,6c82dc804d02514ce1fb9614cf6a9623f733aa10|7.9624|4.8341,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),7+,PRA,over,7,6.5,1.52,10.9395,6.1893,0.763403,0.657895,0.105508,0.160373,16.04,bc3745c72af8eacfb96ed72996913fd1b632c01a,bc3745c72af8eacfb96ed72996913fd1b632c01a|10.9395|6.1893,2,5,4,10,0.400000,0.400000,2/5 | 4/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,2.6,2.47835,1.9667,0.690567,0.384615,0.305951,0.795473,79.55,7018a829be3cab121d86f89740ad260bbd173614,7018a829be3cab121d86f89740ad260bbd173614|2.4783|1.9667,2,5,3,10,0.400000,0.300000,2/5 | 3/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,RA (hitos),3+,RA,over,3,2.5,2.12,3.49577,2.6976,0.643986,0.471698,0.172288,0.365250,36.52,c876cb9b840347cebaf326741d021ec3caaa386c,c876cb9b840347cebaf326741d021ec3caaa386c|3.4958|2.6976,2,5,3,10,0.400000,0.300000,2/5 | 3/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Landry Shamet,landry shamet,new york knicks cleveland cavaliers,Landry Shamet,1629013.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,RA (hitos),2+,RA,over,2,1.5,1.67,3.42308,2.6976,0.762041,0.598802,0.163239,0.272609,27.26,b66de744b0b6bceccab973d774f5bdda44f3a8f6,b66de744b0b6bceccab973d774f5bdda44f3a8f6|3.4231|2.6976,2,5,2,10,0.400000,0.200000,2/5 | 2/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Landry Shamet,landry shamet,new york knicks cleveland cavaliers,Landry Shamet,1629013.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,2.5,2.32473,1.9667,0.662519,0.400000,0.262519,0.656298,65.63,08f91ec0cb0f4228f5324d0cf73cb641efe37a5a,08f91ec0cb0f4228f5324d0cf73cb641efe37a5a|2.3247|1.9667,1,5,1,10,0.200000,0.100000,1/5 | 1/10,EV
2026-05-21T18:12:43+00:00,20260521_145741,betano,New York Knicks Cleveland Cavaliers,Sam Merrill,sam merrill,new york knicks cleveland cavaliers,Sam Merrill,1630241.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.85,2.41973,1.9667,0.679983,0.540541,0.139443,0.257969,25.80,d85153de19de3bbe7cb14a4611dd1e740373cb68,d85153de19de3bbe7cb14a4611dd1e740373cb68|2.4197|1.9667,0,5,1,10,0.000000,0.100000,0/5 | 1/10,EV
