created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hit_rate,keep_reason
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.98,2.60883,1.9667,0.713556,0.505051,0.208506,0.412841,41.28,3c67ad8913912f41d211094cbf6a4c4c52992ce0,3c67ad8913912f41d211094cbf6a4c4c52992ce0|2.6088|1.9667,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Jaylin Williams,jaylin williams,oklahoma city thunder san antonio spurs,Jaylin Williams,1631119.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,PRA (hitos),6+,PRA,over,6,5.5,1.72,10.0606,6.1893,0.769394,0.581395,0.187999,0.323358,32.34,9e76f9a068fe55bbd2ba50a9df6f276c7a702841,9e76f9a068fe55bbd2ba50a9df6f276c7a702841|10.0606|6.1893,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Jaylin Williams,jaylin williams,oklahoma city thunder san antonio spurs,Jaylin Williams,1631119.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.87,3.33886,1.9667,0.665140,0.534759,0.130381,0.243812,24.38,4ad1f0038f5938b235fa7059b02d6ec232401d57,4ad1f0038f5938b235fa7059b02d6ec232401d57|3.3389|1.9667,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Luguentz Dort,luguentz dort,oklahoma city thunder san antonio spurs,Luguentz Dort,1629652.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Asistencias (hitos),1+,AST,over,1,0.5,1.72,1.23876,1.4546,0.694231,0.581395,0.112835,0.194077,19.41,8cdb78fcb9db329f7214d64dfa19e912da8e8e12,8cdb78fcb9db329f7214d64dfa19e912da8e8e12|1.2388|1.4546,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Jaylin Williams,jaylin williams,oklahoma city thunder san antonio spurs,Jaylin Williams,1631119.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,PRA (hitos),5+,PRA,over,5,4.5,1.42,10.0606,6.1893,0.815520,0.704225,0.111294,0.158038,15.80,c78b56fac260470abb2fc27de8df1eeeb7f6783b,c78b56fac260470abb2fc27de8df1eeeb7f6783b|10.0606|6.1893,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,De'Aaron Fox,de aaron fox,oklahoma city thunder san antonio spurs,De'Aaron Fox,1628368.0,SAS,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.37,4.54675,1.9667,0.702719,0.421941,0.280779,0.665445,66.54,e9979d87d2044fe7db2501e83eff4b7e78bbb37d,e9979d87d2044fe7db2501e83eff4b7e78bbb37d|4.5468|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jose Alvarado,jose alvarado,new york knicks cleveland cavaliers,Jose Alvarado,1630631.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,2.7,6.87738,4.8341,0.688567,0.370370,0.318197,0.859132,85.91,96882db9a4b9477e49f9a206e71b64d6a68a5901,96882db9a4b9477e49f9a206e71b64d6a68a5901|6.8774|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jose Alvarado,jose alvarado,new york knicks cleveland cavaliers,Jose Alvarado,1630631.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,2.37,6.87738,4.8341,0.757617,0.421941,0.335676,0.795552,79.56,2c840bcb7a659eea9acb8ae3ac475e2c1e71654c,2c840bcb7a659eea9acb8ae3ac475e2c1e71654c|6.8774|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jose Alvarado,jose alvarado,new york knicks cleveland cavaliers,Jose Alvarado,1630631.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,RA (hitos),3+,RA,over,3,2.5,2.62,3.4242,2.6976,0.634051,0.381679,0.252371,0.661213,66.12,a29511dc384819740e084540377a56695e77edda,a29511dc384819740e084540377a56695e77edda|3.4242|2.6976,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.1,4.40401,1.9667,0.677120,0.476190,0.200930,0.421952,42.20,7bea5572807963e95ffae49b97ca1b9e6bb10524,7bea5572807963e95ffae49b97ca1b9e6bb10524|4.4040|1.9667,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.57,4.31784,1.9667,0.822338,0.636943,0.185395,0.291070,29.11,80a1bfc431e42b0637c36724eed3baf56a5fc3e1,80a1bfc431e42b0637c36724eed3baf56a5fc3e1|4.3178|1.9667,2,5,5,10,0.400000,0.500000,2/5 | 5/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Cason Wallace,cason wallace,oklahoma city thunder san antonio spurs,Cason Wallace,1641717.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.78,3.607,1.9667,0.713239,0.561798,0.151441,0.269565,26.96,451b9d6667a08176689e9087390c768bc5aa8d62,451b9d6667a08176689e9087390c768bc5aa8d62|3.6070|1.9667,2,5,5,10,0.400000,0.500000,2/5 | 5/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.4,4.31784,1.9667,0.661238,0.416667,0.244572,0.586972,58.70,c26ddb467192a525cf44306829c79935cfc05753,c26ddb467192a525cf44306829c79935cfc05753|4.3178|1.9667,2,5,3,10,0.400000,0.300000,2/5 | 3/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,2.25,6.0056,4.8341,0.622272,0.444444,0.177828,0.400112,40.01,6141512025ac55b53708570418faa22f9be81f72,6141512025ac55b53708570418faa22f9be81f72|6.0056|4.8341,1,5,6,10,0.200000,0.600000,1/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,1.98,6.0056,4.8341,0.697882,0.505051,0.192831,0.381806,38.18,0faa4ad748d17dd7dff2ad4a55c91435fa0b1db8,0faa4ad748d17dd7dff2ad4a55c91435fa0b1db8|6.0056|4.8341,1,5,6,10,0.200000,0.600000,1/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),9+,PRA,over,9,8.5,2.1,10.2231,6.1893,0.609647,0.476190,0.133456,0.280258,28.03,b757d1e0848868052838e53526f7ab65711976b5,b757d1e0848868052838e53526f7ab65711976b5|10.2231|6.1893,1,5,6,10,0.200000,0.600000,1/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.72,10.2231,6.1893,0.670020,0.581395,0.088624,0.152434,15.24,a54f0f1d92f2ec91c68f8eca1bfd23bc402b673d,a54f0f1d92f2ec91c68f8eca1bfd23bc402b673d|10.2231|6.1893,1,5,6,10,0.200000,0.600000,1/5 | 6/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,Oklahoma City Thunder San Antonio Spurs,Jaylin Williams,jaylin williams,oklahoma city thunder san antonio spurs,Jaylin Williams,1631119.0,OKC,Oklahoma City Thunder @ San Antonio Spurs,oklahoma city thunder san antonio spurs,1,1,Puntos (hitos),4+,PTS,over,4,3.5,2.95,5.48691,4.8341,0.659471,0.338983,0.320488,0.945438,94.54,f968f9393eb32b276210fb51745811a32b57fd31,f968f9393eb32b276210fb51745811a32b57fd31|5.4869|4.8341,1,5,4,10,0.200000,0.400000,1/5 | 4/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Asistencias (hitos),1+,AST,over,1,0.5,1.82,0.916039,1.4546,0.612567,0.549451,0.063117,0.114872,11.49,40638da6d1f95df1fd0dce92a4a14413f3fae58a,40638da6d1f95df1fd0dce92a4a14413f3fae58a|0.9160|1.4546,1,5,4,10,0.200000,0.400000,1/5 | 4/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,2.05,2.3995,1.9667,0.676296,0.487805,0.188491,0.386406,38.64,f1c8c6cd88aa85fc8b7cbb6cc8b0cfd459dc2cf5,f1c8c6cd88aa85fc8b7cbb6cc8b0cfd459dc2cf5|2.3995|1.9667,1,5,2,10,0.200000,0.200000,1/5 | 2/10,EV
2026-05-19T19:34:12+00:00,20260519_163344,betano,New York Knicks Cleveland Cavaliers,Sam Merrill,sam merrill,new york knicks cleveland cavaliers,Sam Merrill,1630241.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.78,2.41973,1.9667,0.679983,0.561798,0.118185,0.210370,21.04,89c8d29efe283d5c686381bc90e67ca8cca4e168,89c8d29efe283d5c686381bc90e67ca8cca4e168|2.4197|1.9667,0,5,1,10,0.000000,0.100000,0/5 | 1/10,EV
