created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hit_rate,keep_reason
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,Donovan Mitchell,donovan mitchell,cleveland cavaliers detroit pistons,Donovan Mitchell,1628378,CLE,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Rebotes (hitos),4+,REB,over,4,3.5,1.4,4.85371,1.9667,0.754373,0.714286,0.040087,0.056122,5.61,091dde76d34a436e4ea65f0684dac12424da1cf7,091dde76d34a436e4ea65f0684dac12424da1cf7|4.8537|1.9667,4,5,9,10,0.800000,0.900000,4/5 | 9/10,HR_4_5_CONF
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Naz Reid,naz reid,minnesota timberwolves san antonio spurs,Naz Reid,1629675,MIN,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Rebotes (hitos),6+,REB,over,6,5.5,1.35,7.01859,1.9667,0.779987,0.740741,0.039247,0.052983,5.30,c07975ec2503848f37ac58361fd136de5a27343c,c07975ec2503848f37ac58361fd136de5a27343c|7.0186|1.9667,4,5,9,10,0.800000,0.900000,4/5 | 9/10,HR_4_5_CONF
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Stephon Castle,stephon castle,minnesota timberwolves san antonio spurs,Stephon Castle,1642264,SAS,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Puntos (hitos),15+,PTS,over,15,14.5,1.45,17.1955,4.8341,0.711445,0.689655,0.021789,0.031595,3.16,ff54c7292ad1a236541628202f21d062c9f5878e,ff54c7292ad1a236541628202f21d062c9f5878e|17.1955|4.8341,4,5,9,10,0.800000,0.900000,4/5 | 9/10,HR_4_5_CONF
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Julius Randle,julius randle,minnesota timberwolves san antonio spurs,Julius Randle,203944,MIN,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Rebotes (hitos),6+,REB,over,6,5.5,1.57,7.13807,1.9667,0.797550,0.636943,0.160607,0.252153,25.22,b111eb896dd492eb6b82d8ee0fff5505471a934f,b111eb896dd492eb6b82d8ee0fff5505471a934f|7.1381|1.9667,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Rudy Gobert,rudy gobert,minnesota timberwolves san antonio spurs,Rudy Gobert,203497,MIN,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,RA (hitos),9+,RA,over,9,8.5,1.31,12.4584,2.6976,0.928861,0.763359,0.165502,0.216808,21.68,5f620cae742a03c5615cee705a28aa019be7ba40,5f620cae742a03c5615cee705a28aa019be7ba40|12.4584|2.6976,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Julian Champagnie,julian champagnie,minnesota timberwolves san antonio spurs,Julian Champagnie,1630577,SAS,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Puntos (hitos),8+,PTS,over,8,7.5,1.62,10.7371,4.8341,0.748453,0.617284,0.131169,0.212495,21.25,3af3ff635b10370db56b499539fd8f1682a05dd3,3af3ff635b10370db56b499539fd8f1682a05dd3|10.7371|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,James Harden,james harden,cleveland cavaliers detroit pistons,James Harden,201935,CLE,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Puntos (hitos),18+,PTS,over,18,17.5,1.57,20.8165,4.8341,0.753661,0.636943,0.116718,0.183247,18.32,756d571dd85ea2d8b99aad67163c26a437f09351,756d571dd85ea2d8b99aad67163c26a437f09351|20.8165|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Carter Bryant,carter bryant,minnesota timberwolves san antonio spurs,Carter Bryant,1642868,SAS,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Puntos (hitos),2+,PTS,over,2,1.5,1.42,6.06335,4.8341,0.827413,0.704225,0.123187,0.174926,17.49,9a353d39f67e0220572735e1e5bbd7bc166cb20e,9a353d39f67e0220572735e1e5bbd7bc166cb20e|6.0633|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,James Harden,james harden,cleveland cavaliers detroit pistons,James Harden,201935,CLE,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Puntos (hitos),17+,PTS,over,17,16.5,1.42,20.8165,4.8341,0.814050,0.704225,0.109824,0.155950,15.60,088a4d4f81c0ca2f0ba1ae90b4c2517987792313,088a4d4f81c0ca2f0ba1ae90b4c2517987792313|20.8165|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,Max Strus,max strus,cleveland cavaliers detroit pistons,Max Strus,1629622,CLE,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Asistencias (hitos),2+,AST,over,2,1.5,1.7,2.12269,1.4546,0.665704,0.588235,0.077469,0.131697,13.17,3f282e595574b05a5c1b5051f9e39f94a9b94900,3f282e595574b05a5c1b5051f9e39f94a9b94900|2.1227|1.4546,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Mike Conley,mike conley,minnesota timberwolves san antonio spurs,Mike Conley,201144,MIN,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Asistencias (hitos),2+,AST,over,2,1.5,1.36,2.88382,1.4546,0.829284,0.735294,0.093990,0.127826,12.78,2d6aff433cfd4cd50f19b77e38384c714fbf05b7,2d6aff433cfd4cd50f19b77e38384c714fbf05b7|2.8838|1.4546,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,Duncan Robinson,duncan robinson,cleveland cavaliers detroit pistons,Duncan Robinson,1629130,DET,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Puntos (hitos),9+,PTS,over,9,8.5,1.44,12.2334,4.8341,0.780036,0.694444,0.085592,0.123252,12.33,c4417351a9d133d3bcddbb13abe482522b8f1524,c4417351a9d133d3bcddbb13abe482522b8f1524|12.2334|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Minnesota Timberwolves San Antonio Spurs,Devin Vassell,devin vassell,minnesota timberwolves san antonio spurs,Devin Vassell,1630170,SAS,Minnesota Timberwolves @ San Antonio Spurs,minnesota timberwolves san antonio spurs,1,1,Puntos (hitos),11+,PTS,over,11,10.5,1.52,13.5268,4.8341,0.734384,0.657895,0.076489,0.116264,11.63,fd4f21fca61671e98151fd2332daf6c4d0fe7477,fd4f21fca61671e98151fd2332daf6c4d0fe7477|13.5268|4.8341,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
2026-05-14T12:41:07+00:00,20260514_094005,betano,Cleveland Cavaliers Detroit Pistons,Duncan Robinson,duncan robinson,cleveland cavaliers detroit pistons,Duncan Robinson,1629130,DET,Detroit Pistons @ Cleveland Cavaliers,detroit pistons cleveland cavaliers,1,1,Triples (hitos),2+,3PM,over,2,1.5,1.24,2.73255,0.9642,0.899430,0.806452,0.092978,0.115293,11.53,2c8ca5dceabd508c7f00a4425837ccb64270f398,2c8ca5dceabd508c7f00a4425837ccb64270f398|2.7325|0.9642,4,5,8,10,0.800000,0.800000,4/5 | 8/10,EV
