created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid
2026-05-12T13:15:15+00:00,20260512_101427,betano,Detroit Pistons Cleveland Cavaliers,Jaylon Tyson,jaylon tyson,detroit pistons cleveland cavaliers,Jaylon Tyson,1642281,CLE,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,Rebotes (hitos),3+,REB,over,3,2.5,2.92,4.05098,1.9667,0.784833,0.342466,0.442367,1.291711,129.17,eba46ece5773edba47883058eb1e1c23ac9fa602,eba46ece5773edba47883058eb1e1c23ac9fa602|4.0510|1.9667
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Terrence Shannon Jr.,terrence shannon jr,san antonio spurs minnesota timberwolves,Terrence Shannon Jr.,1630545,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Puntos (hitos),10+,PTS,over,10,9.5,2.72,13.6631,4.8341,0.805436,0.367647,0.437789,1.190787,119.08,f5ab4b4dd029a2f01959c18ba8593500813749b4,f5ab4b4dd029a2f01959c18ba8593500813749b4|13.6631|4.8341
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Terrence Shannon Jr.,terrence shannon jr,san antonio spurs minnesota timberwolves,Terrence Shannon Jr.,1630545,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,PRA (hitos),13+,PRA,over,13,12.5,2.52,18.8116,6.1893,0.846078,0.396825,0.449253,1.132118,113.21,7ef584e7f5632d2910fa4d52a024eec2306f6a7a,7ef584e7f5632d2910fa4d52a024eec2306f6a7a|18.8116|6.1893
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Terrence Shannon Jr.,terrence shannon jr,san antonio spurs minnesota timberwolves,Terrence Shannon Jr.,1630545,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Puntos (hitos),9+,PTS,over,9,8.5,2.22,13.6631,4.8341,0.857254,0.450450,0.406804,0.903105,90.31,0cf9d462e77e424a88a7c95aa1dcabd2230cc441,0cf9d462e77e424a88a7c95aa1dcabd2230cc441|13.6631|4.8341
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Julius Randle,julius randle,san antonio spurs minnesota timberwolves,Julius Randle,203944,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,PRA (hitos),30+,PRA,over,30,29.5,2.77,32.4312,6.1893,0.682105,0.361011,0.321094,0.889431,88.94,fd427593ff95842a3b18df8ac828774e37be4dc0,fd427593ff95842a3b18df8ac828774e37be4dc0|32.4312|6.1893
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Luke Kornet,luke kornet,san antonio spurs minnesota timberwolves,Luke Kornet,1628436,SAS,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,RA (hitos),6+,RA,over,6,5.5,2.67,6.92609,2.6976,0.701476,0.374532,0.326944,0.872941,87.29,99e7838619a2e153a8400fa25ba9cdeebdd477c9,99e7838619a2e153a8400fa25ba9cdeebdd477c9|6.9261|2.6976
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Julius Randle,julius randle,san antonio spurs minnesota timberwolves,Julius Randle,203944,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,PRA (hitos),29+,PRA,over,29,28.5,2.4,32.4312,6.1893,0.737339,0.416667,0.320672,0.769613,76.96,9baa66eb4fc400354e527974bbdbb26155bd076b,9baa66eb4fc400354e527974bbdbb26155bd076b|32.4312|6.1893
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Luke Kornet,luke kornet,san antonio spurs minnesota timberwolves,Luke Kornet,1628436,SAS,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Rebotes (hitos),5+,REB,over,5,4.5,2.45,5.57665,1.9667,0.707961,0.408163,0.299798,0.734505,73.45,a2ac7d8bc65a7efeab482143aca18c91bb144921,a2ac7d8bc65a7efeab482143aca18c91bb144921|5.5766|1.9667
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Julius Randle,julius randle,san antonio spurs minnesota timberwolves,Julius Randle,203944,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Puntos (hitos),19+,PTS,over,19,18.5,2.62,20.4061,4.8341,0.653323,0.381679,0.271643,0.711706,71.17,838300eb6d5aa2bd38cfa2b7d64c697e53a88dab,838300eb6d5aa2bd38cfa2b7d64c697e53a88dab|20.4061|4.8341
2026-05-12T13:15:15+00:00,20260512_101427,betano,San Antonio Spurs Minnesota Timberwolves,Julius Randle,julius randle,san antonio spurs minnesota timberwolves,Julius Randle,203944,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,PRA (hitos),28+,PRA,over,28,27.5,2.12,32.4312,6.1893,0.787196,0.471698,0.315498,0.668857,66.89,44b3259365c5e914c547720f6eda3daf78f7dabb,44b3259365c5e914c547720f6eda3daf78f7dabb|32.4312|6.1893
