created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hit_rate,keep_reason
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Asistencias (hitos),3+,AST,over,3,2.5,1.47,3.57366,1.4546,0.769777,0.680272,0.089505,0.131572,13.16,f66d767f2fde092699c8c4216ee09e1b9466306c,f66d767f2fde092699c8c4216ee09e1b9466306c|3.5737|1.4546,4,5,7,10,0.800000,0.700000,4/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.87,2.51476,1.9667,0.697063,0.534759,0.162303,0.303507,30.35,ba14ceef59c4892759f3d171a93240106bd990f6,ba14ceef59c4892759f3d171a93240106bd990f6|2.5148|1.9667,4,5,6,10,0.800000,0.600000,4/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Dylan Harper,dylan harper,oklahoma city thunder san antonio spurs,Dylan Harper,1642844.0,SAS,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),5+,REB,over,5,4.5,2.2,5.23572,1.9667,0.645830,0.454545,0.191285,0.420827,42.08,e468b61db2e5599066e279f239e0b95c94e2acad,e468b61db2e5599066e279f239e0b95c94e2acad|5.2357|1.9667,4,5,5,10,0.800000,0.500000,4/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,PRA (hitos),16+,PRA,over,16,15.5,1.52,22.4977,6.1893,0.870890,0.657895,0.212995,0.323753,32.38,1b67728ff410b29c79ab35b9f655062ec5293c99,1b67728ff410b29c79ab35b9f655062ec5293c99|22.4977|6.1893,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),7+,PRA,over,7,6.5,1.62,9.99119,6.1893,0.713646,0.617284,0.096362,0.156107,15.61,3f417de63dc1d6e7c98bbff8529cf8768eb59841,3f417de63dc1d6e7c98bbff8529cf8768eb59841|9.9912|6.1893,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,1.45,7.01685,4.8341,0.766543,0.689655,0.076888,0.111487,11.15,6de3038a7537d16043224c6128005a1e42161afe,6de3038a7537d16043224c6128005a1e42161afe|7.0169|4.8341,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),3+,PTS,over,3,2.5,1.45,5.98705,4.8341,0.764651,0.689655,0.074996,0.108744,10.87,de5bc82ac4d665a66dfbfd6f39ae9b39915a8c3a,de5bc82ac4d665a66dfbfd6f39ae9b39915a8c3a|5.9871|4.8341,3,5,8,10,0.600000,0.800000,3/5 | 8/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,PRA (hitos),20+,PRA,over,20,19.5,2.67,22.4977,6.1893,0.685925,0.374532,0.311393,0.831419,83.14,f6301e05b68a144dcefaf60f97ea7d92008ca407,f6301e05b68a144dcefaf60f97ea7d92008ca407|22.4977|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Puntos (hitos),13+,PTS,over,13,12.5,2.62,14.5297,4.8341,0.662711,0.381679,0.281031,0.736302,73.63,92d1fca2f98bc50a18630bf8aa95a8d140f97af1,92d1fca2f98bc50a18630bf8aa95a8d140f97af1|14.5297|4.8341,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,PRA (hitos),18+,PRA,over,18,17.5,1.95,22.4977,6.1893,0.790302,0.512821,0.277482,0.541089,54.11,963f6ade2fd427962721918999bece72606a610f,963f6ade2fd427962721918999bece72606a610f|22.4977|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Puntos (hitos),11+,PTS,over,11,10.5,1.88,14.5297,4.8341,0.797747,0.531915,0.265832,0.499764,49.98,cbea99b1ec2182838d96405b82d499680e2e313e,cbea99b1ec2182838d96405b82d499680e2e313e|14.5297|4.8341,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.95,9.99119,6.1893,0.656342,0.512821,0.143521,0.279866,27.99,261d2359c363946f0499e3a79f2563c864fe1273,261d2359c363946f0499e3a79f2563c864fe1273|9.9912|6.1893,3,5,7,10,0.600000,0.700000,3/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jose Alvarado,jose alvarado,new york knicks cleveland cavaliers,Jose Alvarado,1630631.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,2.2,6.88511,4.8341,0.758116,0.454545,0.303571,0.667856,66.79,b1c427051afa6518f31a581d92f86fbb33b5d582,b1c427051afa6518f31a581d92f86fbb33b5d582|6.8851|4.8341,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Luguentz Dort,luguentz dort,oklahoma city thunder san antonio spurs,Luguentz Dort,1629652.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Asistencias (hitos),1+,AST,over,1,0.5,1.7,1.20828,1.4546,0.686845,0.588235,0.098610,0.167637,16.76,6381ebfb47a0460742384d9bed2f317c3d7068c2,6381ebfb47a0460742384d9bed2f317c3d7068c2|1.2083|1.4546,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Mitchell Robinson,mitchell robinson,new york knicks cleveland cavaliers,Mitchell Robinson,1629011.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,1.78,6.264,4.8341,0.642409,0.561798,0.080612,0.143489,14.35,0eb9ba676ea76cc9ee63afb5ea66d15fc24a87dc,0eb9ba676ea76cc9ee63afb5ea66d15fc24a87dc|6.2640|4.8341,3,5,6,10,0.600000,0.600000,3/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,De'Aaron Fox,de aaron fox,oklahoma city thunder san antonio spurs,De'Aaron Fox,1628368.0,SAS,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.35,4.54675,1.9667,0.702719,0.425532,0.277188,0.651391,65.14,1585264b2addcb9cb73fe9e8458fd30c4d385260,1585264b2addcb9cb73fe9e8458fd30c4d385260|4.5468|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,RA (hitos),3+,RA,over,3,2.5,2,3.62131,2.6976,0.661174,0.500000,0.161174,0.322348,32.23,2979a7a25b755691104277375a457b3bda49486f,2979a7a25b755691104277375a457b3bda49486f|3.6213|2.6976,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.57,4.16613,1.9667,0.801550,0.636943,0.164608,0.258434,25.84,46cfaf35cf1368247a3b2d247f3a5f002bda6836,46cfaf35cf1368247a3b2d247f3a5f002bda6836|4.1661|1.9667,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Sam Merrill,sam merrill,new york knicks cleveland cavaliers,Sam Merrill,1630241.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),10+,PRA,over,10,9.5,1.85,11.5003,6.1893,0.626724,0.540541,0.086184,0.159440,15.94,202c4c72f7a39a8c30c088896cb3916f9088921e,202c4c72f7a39a8c30c088896cb3916f9088921e|11.5003|6.1893,3,5,5,10,0.600000,0.500000,3/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jalen Brunson,jalen brunson,new york knicks cleveland cavaliers,Jalen Brunson,1628973.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.47,4.16613,1.9667,0.632585,0.404858,0.227726,0.562484,56.25,527f8456c7a9c1db9bb5ef7ce669cf56fc874eb5,527f8456c7a9c1db9bb5ef7ce669cf56fc874eb5|4.1661|1.9667,3,5,3,10,0.600000,0.300000,3/5 | 3/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),6+,PTS,over,6,5.5,2.27,7.01685,4.8341,0.623157,0.440529,0.182628,0.414565,41.46,fbd74272ac9c510c3e6a6ff182335058d809c064,fbd74272ac9c510c3e6a6ff182335058d809c064|7.0169|4.8341,2,5,7,10,0.400000,0.700000,2/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jordan Clarkson,jordan clarkson,new york knicks cleveland cavaliers,Jordan Clarkson,203903.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,1.83,7.01685,4.8341,0.698693,0.546448,0.152245,0.278608,27.86,1ad5a541aaf9405f90f4e0f3e3388c48cc2042ed,1ad5a541aaf9405f90f4e0f3e3388c48cc2042ed|7.0169|4.8341,2,5,7,10,0.400000,0.700000,2/5 | 7/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,2.3,5.98705,4.8341,0.620813,0.434783,0.186031,0.427871,42.79,4a076a721329d940a17666afd90ed7327c4b5919,4a076a721329d940a17666afd90ed7327c4b5919|5.9871|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Ajay Mitchell,ajay mitchell,oklahoma city thunder san antonio spurs,Ajay Mitchell,1642349.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),4+,REB,over,4,3.5,2.1,4.32948,1.9667,0.663400,0.476190,0.187210,0.393140,39.31,895a84337eef04c57be352ddf0e88d172f26489b,895a84337eef04c57be352ddf0e88d172f26489b|4.3295|1.9667,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),4+,PTS,over,4,3.5,2,5.98705,4.8341,0.696542,0.500000,0.196542,0.393084,39.31,b3da7787817d45b6e5db9e42b98a19db4c93295e,b3da7787817d45b6e5db9e42b98a19db4c93295e|5.9871|4.8341,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,Oklahoma City Thunder San Antonio Spurs,Cason Wallace,cason wallace,oklahoma city thunder san antonio spurs,Cason Wallace,1641717.0,OKC,San Antonio Spurs @ Oklahoma City Thunder,san antonio spurs oklahoma city thunder,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.82,3.61783,1.9667,0.715112,0.549451,0.165661,0.301503,30.15,c97298894756bcd910850345b1597d647e9c0684,c97298894756bcd910850345b1597d647e9c0684|3.6178|1.9667,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),9+,PRA,over,9,8.5,2.05,10.2138,6.1893,0.609073,0.487805,0.121268,0.248599,24.86,2659574663404f81d7d26c032a305438450bcabd,2659574663404f81d7d26c032a305438450bcabd|10.2138|6.1893,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Dean Wade,dean wade,new york knicks cleveland cavaliers,Dean Wade,1629731.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.7,10.2138,6.1893,0.669478,0.588235,0.081243,0.138112,13.81,614ca60a94391281aae885deee5dc9dae6d33de8,614ca60a94391281aae885deee5dc9dae6d33de8|10.2138|6.1893,2,5,6,10,0.400000,0.600000,2/5 | 6/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Jose Alvarado,jose alvarado,new york knicks cleveland cavaliers,Jose Alvarado,1630631.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Puntos (hitos),5+,PTS,over,5,4.5,2.45,6.88511,4.8341,0.689132,0.408163,0.280969,0.688375,68.84,c51fa20f32687db2d5e7dccc6d5aaf765653739e,c51fa20f32687db2d5e7dccc6d5aaf765653739e|6.8851|4.8341,2,5,5,10,0.400000,0.500000,2/5 | 5/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Miles McBride,miles mcbride,new york knicks cleveland cavaliers,Miles McBride,1630540.0,NYK,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.91,2.47835,1.9667,0.690567,0.523560,0.167006,0.318982,31.90,bcfb753fd521d0508d7d46cd44a797e63c1770ca,bcfb753fd521d0508d7d46cd44a797e63c1770ca|2.4783|1.9667,2,5,3,10,0.400000,0.300000,2/5 | 3/10,EV
2026-05-21T17:56:48+00:00,20260519_195026,betano,New York Knicks Cleveland Cavaliers,Sam Merrill,sam merrill,new york knicks cleveland cavaliers,Sam Merrill,1630241.0,CLE,New York Knicks @ Cleveland Cavaliers,new york knicks cleveland cavaliers,1,1,Rebotes (hitos),2+,REB,over,2,1.5,1.83,2.41973,1.9667,0.679983,0.546448,0.133535,0.244369,24.44,6e0055542d836cd473cf8cd0c8287276fd4f3fac,6e0055542d836cd473cf8cd0c8287276fd4f3fac|2.4197|1.9667,0,5,1,10,0.000000,0.100000,0/5 | 1/10,EV
